term,weight
abad,0.006
abbott,0.006
able,0.006
abot,0.006
acak,0.011
adegan,0.011
admin,0.006
aduh,0.045
adus,0.006
aesthetically,0.006
ah,0.006
air,0.022
ajak,0.011
ajane,0.006
ajar,0.028
aji,0.017
aju,0.006
akademik,0.006
akhlak,0.022
akonda,0.006
akses,0.006
aksi,0.006
akun,0.022
akutuu,0.006
alas,0.006
alat,0.006
alfitho,0.006
alhamdulillah,0.011
alias,0.034
alis,0.006
amal,0.006
aman,0.028
ambigu,0.006
ambil,0.011
amerta,0.017
amin,0.006
among,0.006
amor,0.006
ampela,0.006
amping,0.006
an,0.028
anak,0.034
anake,0.006
anchovy,0.006
andal,0.006
aneh,0.017
angkut,0.011
anime,0.006
anjak,0.006
anjir,0.022
anjrot,0.006
anonim,0.006
anonxbot,0.006
anu,0.006
any,0.006
apani,0.006
apas,0.028
apasii,0.006
api,0.006
apk,0.006
area,0.006
arek,0.017
arsi,0.011
artikel,0.006
arvhi,0.006
asefem,0.006
asik,0.011
asin,0.006
asing,0.011
askfm,0.006
asli,0.017
asrama,0.006
astaghfirullah,0.141
asw,0.006
attracts,0.011
aww,0.022
ayo,0.079
ayola,0.006
aziqque,0.006
azkia,0.011
azww,0.006
bablas,0.006
baca,0.067
badek,0.006
badjeengan,0.006
bagus,0.045
bahagia,0.017
bahan,0.006
baiqlaa,0.006
baiqque,0.011
bajing,0.022
baju,0.011
bakiak,0.006
balas,0.045
banci,0.006
bandeng,0.006
bangay,0.039
bangayy,0.006
banget,0.011
bangga,0.006
bangkai,0.017
bangkee,0.006
bangkit,0.006
bangun,0.006
bantu,0.017
bar,0.017
bareng,0.011
batal,0.439
batas,0.006
bathin,0.006
batik,0.006
bats,0.011
bawa,0.011
bayang,0.011
bayar,0.017
bayi,0.006
bayik,0.006
bayikk,0.006
bcs,0.006
beda,0.006
bedo,0.006
bekas,0.006
bekicot,0.006
belaga,0.028
belah,0.006
belai,0.006
belajar,0.006
beli,0.011
beliau,0.006
ben,0.017
benaran,0.006
bengek,0.006
bengi,0.006
bensin,0.006
bentar,0.011
benul,0.006
beranda,0.028
berani,0.006
berat,0.017
berhub,0.006
bersih,0.011
berteman,0.006
bertumpuk,0.006
besok,0.017
betull,0.011
bgett,0.006
bgitula,0.006
bgke,0.028
bguz,0.006
bhgya,0.006
biadab,0.039
biasae,0.006
biaya,0.006
biayae,0.006
bicara,0.034
bien,0.006
bilang,0.028
bingung,0.017
biru,0.006
bita,0.006
bitt,0.006
bjmn,0.006
blended,0.006
blokir,0.017
blueberry,0.006
bngunk,0.017
bntal,0.006
bob,0.006
bodoh,0.022
bola,0.006
bomat,0.006
boncabe,0.006
boonk,0.006
bootloop,0.006
bos,0.011
bosan,0.022
bot,0.006
brbcrying,0.006
brbhonk,0.006
bri,0.028
bruhh,0.011
bruhj,0.006
brusan,0.006
bsana,0.006
bts,0.006
btull,0.006
buang,0.022
bubay,0.006
bubur,0.006
budak,0.022
budin,0.006
buj,0.062
bujel,0.017
bujj,0.022
buka,0.017
buku,0.006
bule,0.006
bunda,0.011
bunder,0.006
bungkus,0.006
buruk,0.011
butuh,0.006
cahaya,0.034
cakap,0.011
cam,0.006
camaba,0.006
cambuk,0.006
cantik,0.017
capai,0.011
cari,0.022
catat,0.011
cc,0.006
cecer,0.006
cedi,0.006
cemil,0.011
cenayang,0.006
cenderung,0.006
cepat,0.017
cercah,0.006
cerita,0.051
cetak,0.006
cetus,0.006
chang,0.006
chloe,0.006
cingcong,0.006
cinta,0.045
ciprat,0.011
circles,0.006
coba,0.039
cocok,0.017
coldplay,0.011
comel,0.017
cooper,0.006
copas,0.006
corona,0.011
covidtrnyt,0.006
cowok,0.011
cryin,0.006
ctg,0.006
