term,weight
aa,0.004
abot,0.004
acak,0.004
acu,0.004
adegan,0.004
adek,0.004
admin,0.004
adminnya,0.004
adudududu,0.004
aduh,0.029
adus,0.004
agama,0.004
agens,0.004
ah,0.018
ahay,0.004
ahmad,0.004
ajak,0.029
ajar,0.029
ajhussi,0.004
akad,0.004
akhirat,0.004
akrab,0.004
akses,0.007
akting,0.004
aktor,0.007
akun,0.018
alami,0.007
alas,0.014
alat,0.004
alayku,0.004
album,0.022
alhamdulillah,0.011
ali,0.004
alis,0.004
allahuma,0.004
ambil,0.014
ambyar,0.004
amin,0.025
ampun,0.011
an,0.025
anak,0.09
andys,0.004
aneh,0.004
anggap,0.018
anggar,0.004
anggie,0.004
anggota,0.029
angin,0.004
angkat,0.004
angkring,0.004
angkutan,0.004
angon,0.004
angsa,0.007
aniya,0.004
anniversary,0.004
annya,0.011
annyonghaseyo,0.004
anti,0.004
anut,0.004
aoa,0.022
apdet,0.004
april,0.004
apung,0.004
arah,0.004
artikel,0.007
artis,0.004
asli,0.004
assalamualaikum,0.004
astaga,0.004
astaghfirullah,0.018
astro,0.011
asumsi,0.004
atine,0.007
atria,0.004
atur,0.004
aurat,0.007
autan,0.004
awas,0.004
awet,0.004
ayam,0.09
ayem,0.004
ayo,0.079
babo,0.004
baca,0.072
bacem,0.004
badan,0.004
bagus,0.061
bahagia,0.04
bahan,0.007
bahas,0.004
bahasa,0.004
bahaya,0.004
baju,0.007
bak,0.004
baka,0.004
bakar,0.007
bakso,0.007
bakti,0.004
bal,0.004
balas,0.036
baleno,0.004
bandara,0.004
banding,0.018
bandung,0.007
bangga,0.007
bangkai,0.004
bangsul,0.004
bangun,0.004
bani,0.004
bank,0.004
banmal,0.004
bantu,0.014
bapernya,0.004
barang,0.011
bareng,0.022
bashing,0.007
basi,0.004
batal,0.112
batas,0.007
baterai,0.004
batin,0.004
bawa,0.018
bawang,0.022
bayar,0.004
bayi,0.014
becomes,0.004
beda,0.029
bedane,0.004
begadang,0.004
bekal,0.004
bekas,0.004
beku,0.004
bela,0.007
belaga,0.007
belanja,0.007
belanjain,0.004
beli,0.09
beliau,0.004
belikan,0.007
ben,0.014
benci,0.018
bendung,0.004
bengek,0.004
bengi,0.004
bentuk,0.004
ber,0.004
beranda,0.007
berani,0.007
beranta,0.004
beras,0.004
berat,0.043
berdo,0.004
berhenti,0.004
berita,0.022
bersih,0.007
berteman,0.004
besok,0.022
bestie,0.004
bianget,0.004
bibit,0.007
bicara,0.014
bigbang,0.004
bikini,0.004
bilang,0.072
bincang,0.004
bingung,0.022
bintang,0.004
bis,0.007
bismillah,0.004
biyayakan,0.004
bodoh,0.007
bola,0.004
bolakbalik,0.004
bon,0.004
bonus,0.007
boros,0.004
bos,0.004
botol,0.004
boygroup,0.004
boys,0.007
bpjs,0.007
brooklyn,0.004
bts,0.004
buah,0.004
buang,0.004
bubur,0.004
budak,0.004
budhi,0.004
buibu,0.004
bujuk,0.007
buk,0.007
buka,0.014
bukti,0.007
buku,0.014
bullyan,0.007
bullying,0.025
bumi,0.004
bungkus,0.007
bunuh,0.004
burit,0.007
buru,0.004
buruk,0.011
busuk,0.004
butuh,0.007
butyas,0.004
cabai,0.011
cadar,0.004
cahaya,0.007
calon,0.007
camat,0.004
campur,0.004
canda,0.004
cantek,0.004
cantik,0.032
capai,0.011
capres,0.004
cari,0.025
cavani,0.004
cece,0.007
cedak,0.004
cedakku,0.004
cedera,0.004
cegah,0.004
celana,0.004
cemil,0.072
cenderung,0.011
cepat,0.029
cepatan,0.004
cerain,0.007
cerak,0.004
ceres,0.004
ceri,0.004
cerita,0.04
cermin,0.007
cewek,0.007
chaerin,0.011
chani,0.004
chanmi,0.004
chatnya,0.004
checkout,0.004
chef,0.004
chen,0.004
chingu,0.004
chingus,0.004
choa,0.004
chris,0.007
cicil,0.004
cie,0.004
ciloke,0.004
cinta,0.058
cintah,0.004
cip,0.004
cita,0.004
citra,0.004
cmiww,0.004
cnblue,0.025
coba,0.051
comeback,0.022
congratulation,0.011
congratulations,0.004
contoh,0.004
corona,0.018
cpns,0.004
crayon,0.004
cuci,0.011
curhat,0.004
curhatku,0.004
cuti,0.004
cuy,0.004
dadah,0.007
dadak,0.007
dadar,0.007
dadi,0.007
daerah,0.004
daftar,0.007
dahsyat,0.004
dalane,0.004
damai,0.007
