term,weight
abnormal,0.004
abu,0.007
acak,0.004
acara,0.03
actnya,0.004
acuh,0.004
adat,0.004
adegan,0.004
adekkbya,0.004
adil,0.022
aduh,0.019
aduk,0.007
agung,0.004
agus,0.007
ah,0.026
ahli,0.007
ahmad,0.011
aisyah,0.004
ajak,0.011
ajar,0.056
aji,0.004
aju,0.004
akal,0.004
akatsuki,0.004
akhlak,0.007
akpol,0.004
akting,0.004
akun,0.011
alam,0.004
alami,0.011
alan,0.004
alas,0.007
alaynya,0.004
aldi,0.004
alesannya,0.004
alhamdulillah,0.022
alhasil,0.004
aliran,0.004
alis,0.004
alkohol,0.007
allhamdulillah,0.004
alun,0.007
alur,0.007
amal,0.004
aman,0.004
amaterasu,0.004
ambil,0.026
ambulans,0.004
amburadul,0.004
amin,0.007
among,0.004
ampuh,0.007
ampun,0.004
an,0.03
anak,0.093
analisis,0.004
andai,0.004
andika,0.004
andre,0.007
aneh,0.045
angan,0.011
angga,0.019
anggap,0.011
anggur,0.007
angka,0.004
angkarepmu,0.004
angkasa,0.004
angkat,0.011
anime,0.004
anjak,0.004
anjayanjay,0.015
anji,0.011
anjiabcdefg,0.004
anjiklhj,0.004
anjim,0.004
anjinm,0.004
anjity,0.004
anjur,0.004
antagonis,0.004
antem,0.007
anu,0.019
anugerah,0.004
anuin,0.004
anwar,0.007
anya,0.015
anyinglah,0.004
apa,0.067
apatis,0.004
apd,0.004
aplikasi,0.007
aqua,0.004
aquanus,0.004
arah,0.011
area,0.004
arep,0.004
arnoldd,0.004
aroma,0.004
artikel,0.004
asa,0.015
asia,0.004
asik,0.019
asin,0.004
asing,0.004
asli,0.022
aspek,0.004
assasin,0.004
astaga,0.004
asumsi,0.004
asupan,0.004
asyu,0.004
atmosfer,0.004
atta,0.007
attaki,0.004
atur,0.004
aurora,0.004
aussie,0.004
avatar,0.004
awam,0.004
awan,0.015
aware,0.004
awlanya,0.004
awowkwokwowkwowkowkwowkwo,0.004
awowkwowkwowoow,0.004
ayam,0.03
ayo,0.078
ayun,0.007
ayunda,0.022
azab,0.007
ba,0.007
bab,0.011
baca,0.019
backlight,0.004
badan,0.004
badoet,0.004
bagus,0.116
bahagia,0.022
bahan,0.004
bahas,0.011
bahasa,0.007
bahu,0.004
bain,0.007
baja,0.004
bajing,0.045
baju,0.004
bak,0.004
bakat,0.007
balap,0.004
balas,0.007
balek,0.004
balok,0.004
bambang,0.007
bambu,0.007
bandel,0.015
bandingkan,0.007
bandung,0.011
banger,0.004
banget,0.004
bangga,0.004
bangkai,0.045
bangkang,0.007
bangkenya,0.004
bangkit,0.019
bangsa,0.011
bangun,0.019
bantal,0.004
bantu,0.022
barang,0.019
barat,0.007
barca,0.007
bareng,0.011
barter,0.004
baryon,0.004
bas,0.004
basa,0.004
batal,0.086
batas,0.015
batu,0.007
bau,0.015
bawa,0.052
bayang,0.007
bayangkan,0.022
bayar,0.004
bayu,0.004
bdjjsgdsnsdfh,0.004
beban,0.007
bebas,0.007
bebrrapa,0.004
becandaan,0.004
become,0.004
beda,0.086
begadang,0.004
begimana,0.004
beginikan,0.004
begituan,0.004
begitukan,0.004
bela,0.004
belaga,0.019
belah,0.019
belenggu,0.004
beli,0.03
ben,0.004
benarkan,0.004
benci,0.022
bendera,0.004
bening,0.004
bentar,0.026
bentuk,0.015
berak,0.004
berani,0.004
berat,0.026
bercengkrama,0.007
berekspektasi,0.007
berhenti,0.004
berita,0.052
berpikir,0.007
bersemedi,0.004
bersih,0.004
bertato,0.004
berteman,0.007
beruang,0.004
besok,0.019
beta,0.004
betapa,0.004
biadab,0.026
biasane,0.004
biaya,0.007
bib,0.007
bibir,0.004
bicara,0.034
bidang,0.004
bijak,0.007
bikim,0.007
bikini,0.007
bilal,0.004
bilang,0.064
bimbang,0.004
bimbing,0.004
bingung,0.064
bingungin,0.004
bintang,0.007
bioskop,0.007
bis,0.004
bismillah,0.004
bisnis,0.011
blanak,0.004
blibet,0.004
blog,0.004
blogger,0.004
blok,0.004
bo,0.007
boco,0.004
bodoh,0.075
bodong,0.007
bohong,0.007
bola,0.011
bolak,0.004
bom,0.007
bonnie,0.004
booming,0.004
boomnya,0.004
boor,0.004
boruto,0.007
bos,0.004
bosan,0.007
botol,0.004
boyke,0.004
breem,0.004
bruney,0.004
buah,0.056
buana,0.007
buang,0.015
buatkan,0.004
buaya,0.004
bubur,0.007
budaya,0.007
budi,0.004
buka,0.067
bukti,0.007
buku,0.011
bulat,0.004
bullying,0.007
bumper,0.007
bunga,0.007
bungkus,0.004
buntu,0.004
buru,0.015
buruk,0.015
buta,0.015
butek,0.007
butir,0.004
butuh,0.075
buyar,0.004
cacat,0.004
caci,0.004
cahaya,0.022
cair,0.004
cak,0.004
calon,0.007
canda,0.022
candid,0.007
candu,0.011
cangkemmu,0.004
cantik,0.007
cari,0.075
catur,0.004
ceker,0.004
celah,0.011
celana,0.004
celup,0.004
cemil,0.056
cengang,0.004
cep,0.015
cepat,0.045
cepetnya,0.004
cerah,0.007
ceramah,0.004
cerdas,0.004
cerewet,0.015
cerita,0.101
ceritanta,0.004
cetar,0.004
ceweku,0.004
chack,0.007
chandraliow,0.004
charlie,0.011
checkm,0.004
chef,0.004
chester,0.004
chidori,0.004
cina,0.007
cing,0.004
cinta,0.037
cipta,0.011
cita,0.019
coba,0.041
cocok,0.03
coffeshop,0.004
cok,0.004
coklat,0.004
collab,0.004
com,0.007
confused,0.004
contoh,0.015
cookies,0.004
copot,0.004
corbuzier,0.004
corona,0.03
cosplay,0.004
cowok,0.007
cucu,0.004
cuih,0.004
cuil,0.004
cuplik,0.004
curi,0.004
cuy,0.004
dadak,0.004
dadar,0.004
daftar,0.011
daging,0.007
dajal,0.004
dajjal,0.004
damai,0.004
damkar,0.011
dampak,0.007
dar,0.019
darimana,0.004
dasar,0.019
david,0.015
daya,0.011
days,0.011
debat,0.034
debu,0.015
deddy,0.004
deep,0.019
definisi,0.004
deh,0.03
dekati,0.004
demo,0.004
deng,0.004
dengar,0.049
denny,0.007
depresi,0.011
derajat,0.004
deras,0.004
derita,0.004
desa,0.011
detail,0.015
detak,0.004
detektif,0.004
detektip,0.004
dewasa,0.034
dialog,0.004
diam,0.03
dian,0.03
dianggurin,0.004
diet,0.004
dikit,0.019
dikta,0.004
dil,0.004
dilewatin,0.004
dinding,0.022
dinosaurus,0.004
diperhatiin,0.004
disinisin,0.004
dllnya,0.004
doa,0.011
dokter,0.034
dokumentasi,0.004
dolan,0.007
dolo,0.004
domestik,0.004
dominan,0.011
dominasi,0.007
dompet,0.011
dorong,0.007
dosa,0.004
dot,0.007
doyan,0.004
dpr,0.004
drama,0.022
dsri,0.004
dude,0.004
duduk,0.015
dudut,0.004
duel,0.004
duga,0.004
dukung,0.007
duluan,0.011
dunia,0.067
duniawi,0.004
durasi,0.007
durhaka,0.004
dus,0.004
dusta,0.004
dustin,0.015
eargasm,0.004
edit,0.004
edun,0.004
efek,0.004
ego,0.011
egois,0.011
eh,0.075
ehe,0.004
eiger,0.007
ejek,0.007
ekang,0.004
ekonomi,0.007
eks,0.004
eksekusi,0.004
ekspektasi,0.03
ekspose,0.004
ekspresif,0.004
elah,0.007
elektronik,0.004
emakin,0.004
emosi,0.011
empuk,0.004
endorse,0.004
eneg,0.004
enek,0.004
energi,0.007
energic,0.004
enggan,0.007
enjoyable,0.004
enjoykan,0.004
eo,0.015
epik,0.004
episode,0.015
eror,0.007
erti,0.004
es,0.004
esok,0.011
esport,0.004
euy,0.011
everywhere,0.004
extrajoss,0.004
fairplay,0.004
fakta,0.004
faktor,0.022
fan,0.004
fana,0.007
fanatik,0.004
fanbase,0.004
farmasi,0.007
fase,0.015
fbi,0.004
fck,0.004
febian,0.007
film,0.202
filmya,0.007
filn,0.004
filosofis,0.004
finansial,0.004
fisik,0.004
fitnah,0.007
fllbck,0.004
flwd,0.004
fokus,0.03
forky,0.004
foto,0.015
fungsi,0.004
gadai,0.004
gadgetin,0.007
gading,0.004
gadis,0.026
gado,0.004
gaenak,0.004
gagak,0.004
gagal,0.022
gaji,0.004
gambar,0.03
gambare,0.004
game,0.004
gangbang,0.004
ganggu,0.011
ganja,0.004
ganjar,0.007
ganjil,0.004
ganti,0.007
gantung,0.007
gapai,0.007
gara,0.011
garansi,0.004
garap,0.004
garis,0.004
gass,0.004
gatal,0.004
gaul,0.004
gaya,0.022
gedek,0.004
gegas,0.004
gela,0.004
gelap,0.03
gelas,0.007
gelisah,0.022
gemas,0.007
gendut,0.004
generasi,0.011
geng,0.004
genggam,0.004
gera,0.004
gerak,0.026
geraldine,0.004
gerbang,0.004
ghazul,0.004
giat,0.007
gila,0.056
gilang,0.004
gilir,0.007
