term,weight
ac,0.004
acara,0.004
acne,0.009
acu,0.004
adaptasi,0.009
adegan,0.004
adem,0.009
ademe,0.004
adewe,0.004
adi,0.004
adil,0.004
admin,0.013
adol,0.009
aduh,0.009
adus,0.026
agung,0.009
ah,0.004
ahass,0.004
air,0.004
ajak,0.017
ajar,0.013
aju,0.009
ake,0.004
akhire,0.004
akhirr,0.004
aktife,0.004
aktivis,0.004
akun,0.004
akur,0.004
alam,0.009
alami,0.004
alarm,0.004
alfamart,0.004
alhamdulillah,0.004
ali,0.004
alir,0.004
alisa,0.004
alissa,0.004
alit,0.004
alkohol,0.004
allahuma,0.004
alternatif,0.004
aman,0.009
ambil,0.026
ambyar,0.009
american,0.004
amin,0.021
an,0.017
anak,0.09
anake,0.004
andume,0.004
aneh,0.004
angelee,0.004
angell,0.004
anggap,0.004
angkring,0.004
ann,0.004
antibodi,0.013
antigen,0.017
anya,0.009
anyar,0.009
anyarr,0.004
apalmen,0.004
apd,0.004
api,0.004
apik,0.009
apikmen,0.004
aplikasi,0.009
april,0.009
arsitek,0.004
artis,0.009
arto,0.004
asa,0.004
asam,0.009
asdfgh,0.017
asemm,0.004
asli,0.004
asterflorist,0.004
asuh,0.004
awan,0.017
aww,0.009
ay,0.004
ayah,0.004
ayaknoo,0.004
ayam,0.004
ayo,0.288
ayuu,0.004
bab,0.047
babjingann,0.004
baca,0.004
badan,0.004
badmood,0.013
bah,0.004
bahagia,0.004
bahagiaa,0.004
bahan,0.009
bahas,0.009
bahasa,0.004
bajing,0.009
baju,0.004
bak,0.009
bakale,0.009
bakat,0.004
bakne,0.004
baku,0.004
bakul,0.004
bal,0.009
balas,0.086
balbalan,0.004
balekne,0.004
balesane,0.004
baline,0.009
balioo,0.004
ban,0.004
banar,0.004
bandara,0.009
banding,0.004
bandung,0.009
banget,0.004
bangga,0.017
bangkai,0.004
bangkee,0.004
bangun,0.004
bantai,0.004
bantaiann,0.004
bantu,0.009
banyu,0.021
banyune,0.009
bar,0.013
barang,0.009
barangkali,0.004
barat,0.004
bareng,0.03
barwi,0.004
basic,0.009
baskett,0.004
batal,0.052
batin,0.017
bau,0.004
bawa,0.013
bawel,0.004
bawen,0.004
bayang,0.004
bayar,0.013
bayarane,0.004
bayi,0.004
bbq,0.004
bct,0.004
beban,0.013
beda,0.013
bedane,0.004
bedo,0.004
bedoo,0.004
belah,0.004
belanja,0.004
beli,0.013
beliau,0.004
ben,0.026
bendino,0.004
bengep,0.004
bengi,0.021
benn,0.004
bentar,0.017
beranda,0.004
berat,0.017
berekspetasi,0.004
berhenti,0.004
berita,0.004
berteman,0.004
bertumpuk,0.004
besok,0.013
biasane,0.021
biasanee,0.004
biaya,0.013
bibit,0.009
bicara,0.013
bih,0.004
bilang,0.013
bimbing,0.052
bingung,0.009
bintang,0.004
bione,0.004
birthdayy,0.004
biru,0.004
blass,0.013
blassw,0.004
blok,0.009
blokir,0.017
bocahe,0.017
bodoh,0.017
bolak,0.004
bolehh,0.004
bolo,0.004
bom,0.004
book,0.004
boro,0.009
boros,0.004
bosan,0.017
boyfriend,0.004
boyo,0.004
boyokenn,0.004
boyolali,0.004
brangkat,0.004
breaking,0.004
breakout,0.004
bri,0.009
brimo,0.004
buah,0.004
buahee,0.004
bubur,0.004
budak,0.004
budi,0.004
buka,0.026
buku,0.004
bumi,0.004
bunda,0.017
buru,0.004
buruk,0.004
busana,0.004
butuh,0.039
byabit,0.004
cabange,0.004
cahaya,0.013
cahcahku,0.004
cahh,0.004
cair,0.004
calone,0.004
campur,0.009
canda,0.004
candirejo,0.004
cangkem,0.004
cantik,0.013
capai,0.004
carane,0.004
cari,0.034
cedak,0.004
cegat,0.004
cekel,0.004
celaka,0.004
cemil,0.021
cenderung,0.009
cengang,0.009
cengklik,0.021
centang,0.004
cepat,0.043
cepetmen,0.013
cerah,0.009
cerita,0.056
chatan,0.004
checkout,0.004
cheetos,0.004
chef,0.009
cicil,0.004
cie,0.004
cilik,0.004
cincin,0.004
cinta,0.026
ciwi,0.004
cleanser,0.004
cnk,0.004
coba,0.013
coboo,0.004
cok,0.017
cokk,0.03
cokklah,0.004
colomadu,0.004
commitment,0.004
coping,0.004
copot,0.004
coret,0.009
corona,0.009
cosrx,0.009
cowok,0.004
critane,0.004
critanee,0.004
critani,0.004
crito,0.013
cuci,0.004
cucu,0.004
curhat,0.004
cutest,0.004
cuti,0.004
dadi,0.039
dadine,0.004
daerah,0.009
daftar,0.004
dagang,0.004
daging,0.009
dal,0.013
dalanan,0.004
dalemm,0.004
dampak,0.004
dana,0.009
dangdut,0.004
dapur,0.004
dar,0.004
darah,0.004
dasar,0.009
data,0.004
datane,0.004
daya,0.004
deadline,0.021
debat,0.021
degdegan,0.004
deh,0.013
dek,0.009
deloken,0.004
dengaren,0.013
desa,0.004
desain,0.004
det,0.004
dettol,0.004
dewasa,0.004
dewasaa,0.004
dewe,0.082
dewee,0.009
diajakin,0.004
diam,0.004
dibablasne,0.004
dicancel,0.004
dichat,0.013
diculke,0.004
dielingne,0.004
digampangne,0.004
digawekne,0.004
dighosting,0.009
digremengi,0.004
dihuja,0.004
diikhlaske,0.004
dijahatin,0.004
dijak,0.009
dikancani,0.009
dikatai,0.004
dikei,0.004
dikiro,0.004
dikit,0.004
dikon,0.009
dilarisin,0.004
dilema,0.009
dimanfaatin,0.004
dinggo,0.021
dinikmatin,0.004
dino,0.026
diomongne,0.004
dipaido,0.009
