term,weight
absghddkndb,0.004
acara,0.007
aci,0.004
adha,0.004
adi,0.018
admin,0.054
adon,0.007
aduh,0.029
aduk,0.004
agama,0.004
aghku,0.004
agkuh,0.004
ah,0.007
ahok,0.004
aidzin,0.007
ain,0.004
ajak,0.018
ajar,0.029
akademi,0.004
aktif,0.004
aktivitas,0.004
aktor,0.007
akun,0.014
al,0.004
ala,0.007
alaikumussalam,0.004
alam,0.004
alami,0.004
alamin,0.007
alayya,0.004
alhamdulillah,0.065
alias,0.004
alih,0.007
alip,0.004
almarhum,0.004
alon,0.004
alpukat,0.004
amal,0.004
aman,0.011
amanu,0.004
ambil,0.007
amin,0.09
amka,0.004
ampun,0.022
an,0.018
anak,0.054
analis,0.004
andri,0.004
aneh,0.007
anfa,0.004
anggep,0.004
angger,0.004
angin,0.004
ani,0.014
anis,0.004
annya,0.004
antuk,0.004
apadaya,0.004
api,0.011
aquarius,0.004
arak,0.004
ashar,0.004
ashiaapp,0.004
asing,0.004
asli,0.004
asmara,0.004
astaghfirullah,0.004
asupan,0.004
atina,0.004
avane,0.004
avanya,0.004
ayam,0.007
ayas,0.011
ayey,0.004
ayeyy,0.004
ayo,0.043
azmi,0.004
baca,0.033
badan,0.004
bagay,0.004
bagus,0.029
bahagia,0.022
bahan,0.011
bajing,0.004
baju,0.014
balap,0.004
balas,0.014
banget,0.007
bangga,0.004
bangun,0.011
bantu,0.018
baperan,0.004
barakallah,0.007
barangkali,0.011
bareng,0.007
batal,0.014
batas,0.004
batin,0.004
bawa,0.029
bawang,0.022
bayangkan,0.007
bbm,0.004
beasiswa,0.007
bebas,0.007
beberes,0.004
bebs,0.004
beby,0.007
bebylay,0.007
becak,0.004
beda,0.033
begadang,0.004
beibs,0.007
beku,0.007
bela,0.004
belaga,0.004
belah,0.004
belanja,0.004
beli,0.018
beliau,0.014
bentar,0.007
bentuk,0.004
berangkat,0.007
berani,0.007
berat,0.011
beristighfar,0.004
berita,0.004
berkah,0.004
berkumpul,0.007
bersih,0.004
beser,0.004
besok,0.065
betawi,0.004
beuuhh,0.004
bey,0.004
biaya,0.004
bicara,0.018
bikin,0.004
bikini,0.004
bilang,0.025
bingung,0.014
bis,0.004
bisane,0.004
bismillah,0.014
bismillahirrahmanirrahiim,0.004
bismillahirrahmannirrahim,0.004
bknlah,0.004
blkngnya,0.004
bluetooth,0.004
bodoh,0.004
bogor,0.004
bohong,0.004
bola,0.011
bolak,0.007
bombay,0.007
bombaynya,0.004
bonceng,0.004
boro,0.004
boros,0.011
bosan,0.022
botol,0.004
breadtalk,0.004
brebes,0.025
brgkt,0.007
brlalu,0.004
bromo,0.004
buah,0.011
buang,0.007
buas,0.004
buaya,0.004
buka,0.047
buku,0.004
bulat,0.004
buletin,0.004
bumbu,0.014
buntung,0.004
burger,0.004
buru,0.004
buruk,0.007
burung,0.014
busana,0.004
butir,0.004
butuh,0.011
ca,0.007
cadang,0.007
cahaya,0.036
cakap,0.004
cakra,0.004
camil,0.004
canda,0.011
candid,0.004
cantik,0.007
cantiknya,0.004
captionnya,0.004
cari,0.025
catat,0.004
cc,0.007
ceileh,0.004
celengan,0.004
cemburu,0.007
cemil,0.047
cemungut,0.004
cepat,0.025
cepe,0.004
ceria,0.007
cerita,0.036
ci,0.014
cicit,0.004
cie,0.011
cii,0.004
ciipp,0.004
cinta,0.022
cip,0.033
cipp,0.004
cit,0.061
cita,0.011
citora,0.007
citoralay,0.004
citra,0.014
citraa,0.004
ciyee,0.004
ciyus,0.004
coba,0.033
contoh,0.007
cowok,0.011
crispy,0.004
cs,0.004
cuci,0.014
cucu,0.004
cukae,0.004
curah,0.004
curhat,0.007
cus,0.004
daerah,0.004
daftar,0.007
daging,0.007
dahar,0.007
dangdut,0.011
dapur,0.007
darat,0.004
darimana,0.004
dasar,0.007
dayak,0.004
dayen,0.007
deadline,0.007
deh,0.029
del,0.043
delaa,0.004
delete,0.004
della,0.004
dengar,0.007
deris,0.004
desa,0.004
desember,0.004
detik,0.007
detoksifikasi,0.004
dewasa,0.004
diam,0.004
dicelengin,0.004
didik,0.004
dihancurkan,0.004
dijadikan,0.004
dikau,0.004
dikerumunin,0.004
dikit,0.004
dimana,0.004
dimasuki,0.004
dimsum,0.014
dimsumnya,0.004
dinding,0.004
dino,0.004
diomongin,0.004
dipanasin,0.004
dirumah,0.004
disney,0.004
ditaroh,0.004
dito,0.022
diuleg,0.004
djarum,0.004
doa,0.04
dobel,0.004
doing,0.004
dokter,0.011
dolan,0.007
dompet,0.004
doonngg,0.004
doraemon,0.004
dory,0.004
dosa,0.014
dosen,0.014
drakornya,0.004
drama,0.011
dsmangatin,0.004
duet,0.004
duga,0.004
duka,0.007
dunia,0.004
duniawi,0.004
earphone,0.004
earphones,0.004
earphonesku,0.004
ecek,0.004
egosentris,0.004
eh,0.029
ehehehe,0.004
ekonomi,0.004
eksotis,0.004
elsa,0.004
eman,0.004
emosi,0.007
episode,0.018
eror,0.004
es,0.007
exclusive,0.004
facebook,0.004
fadd,0.004
fadiahh,0.004
fafa,0.004
faidzin,0.004
faiz,0.004
fani,0.004
fardhu,0.004
favorit,0.011
fd,0.004
februari,0.004
fiai,0.004
fifi,0.014
fii,0.029
film,0.007
fitri,0.007
foll,0.018
foto,0.018
foya,0.004
ftv,0.004
gabung,0.007
gadis,0.011
gagal,0.011
gais,0.004
gaji,0.011
galauu,0.004
galeri,0.004
galeria,0.004
gambar,0.004
ganbatte,0.004
ganggu,0.007
ganti,0.011
gara,0.007
garam,0.004
garis,0.004
gatal,0.007
gaul,0.004
gaya,0.007
gb,0.004
gelar,0.004
gemar,0.022
gembok,0.004
gemini,0.004
genap,0.004
gendut,0.007
gentan,0.004
geo,0.004
gerak,0.007
gercep,0.004
gertak,0.007
giat,0.004
gigi,0.004
gkbrngkat,0.004
gofood,0.004
gores,0.004
gosip,0.004
gosok,0.004
grabfood,0.004
gramedia,0.004
gratis,0.007
griya,0.007
grup,0.004
gugup,0.025
gula,0.007
guling,0.004
gunung,0.004
gunungkidul,0.004
guru,0.007
gusti,0.004
habis,0.036
hadiah,0.004
hadir,0.004
hahahahahaha,0.004
haidar,0.004
hajat,0.004
hakikat,0.004
halah,0.004
halus,0.004
hamba,0.004
hamil,0.004
hancur,0.007
handphone,0.004
hangat,0.004
hanoemz,0.007
hapus,0.004
harap,0.004
harapan,0.004
harga,0.022
harry,0.011
hartono,0.007
haseekk,0.007
hashtagnya,0.004
hasil,0.022
hasut,0.004
hati,0.025
hayo,0.004
hehee,0.004
hepi,0.007
heran,0.004
hibur,0.007
hidung,0.004
hidup,0.018
hijau,0.007
hijrah,0.004
hikmah,0.004
his,0.004
hitam,0.004
hitung,0.007
ho,0.014
hobi,0.004
hoeek,0.004
hoho,0.004
hormat,0.014
horor,0.004
hotstar,0.004
hpku,0.004
http,0.007
hubungin,0.004
hujan,0.011
huni,0.004
ibadah,0.004
ibukndah,0.007
idam,0.004
idih,0.004
idola,0.004
idul,0.011
ikan,0.011
ikhlas,0.004
ikuti,0.004
ilmu,0.007
imbang,0.004
impi,0.004
indah,0.004
indonesia,0.011
indonesian,0.004
informasi,0.007
insomnia,0.004
insya,0.022
insyaallah,0.004
internasional,0.004
internet,0.004
inti,0.004
ipa,0.004
ips,0.007
iri,0.004
isi,0.004
isine,0.004
islam,0.007
istighfar,0.004
istirahat,0.011
itadakimasu,0.004
iya,0.604
iyaiya,0.004
iyaiyaiya,0.004
iyalaah,0.004
iyesih,0.004
iz,0.004
jakarta,0.022
jalan,0.036
jalanjalan,0.004
jaman,0.004
jamkos,0.004
januari,0.004
jati,0.004
jatuh,0.004
jawa,0.004
jebol,0.004
jelek,0.004
jepang,0.004
jeremy,0.004
ji,0.004
jih,0.007
jijin,0.011
jin,0.007
jinuh,0.007
jinuhlay,0.004
jinulay,0.007
jodoh,0.004
jomblo,0.004
jrock,0.004
juang,0.007
juaraakk,0.004
juli,0.004
jumat,0.004
juni,0.014
jurus,0.014
jus,0.004
juta,0.004
kaajj,0.004
kabar,0.022
kabarin,0.004
kabeh,0.004
kadang,0.004
kah,0.004
kahfi,0.004
kaiaccess,0.004
kaji,0.007
kak,0.004
kaki,0.007
kal,0.007
kalah,0.007
kaleng,0.004
kalih,0.007
kalimantan,0.004
kalisemo,0.004
kalong,0.004
kamar,0.007
kambing,0.007
kampus,0.011
kanan,0.004
kangen,0.007
kangenin,0.004
kantor,0.004
kantuk,0.014
