term,weight
abad,0.008
abai,0.004
abar,0.004
abbreviations,0.004
abraham,0.004
absensi,0.004
acau,0.004
according,0.004
aceh,0.004
acu,0.004
adab,0.008
adakalanya,0.008
adam,0.008
adat,0.008
adegan,0.008
adek,0.008
adeknya,0.008
adil,0.004
admin,0.008
adopsi,0.004
aduh,0.008
aernya,0.004
afghan,0.008
agam,0.008
agama,0.028
agnostik,0.004
ah,0.02
ahli,0.004
ahmad,0.004
ahok,0.004
air,0.008
ajaib,0.004
ajak,0.008
ajar,0.037
ajarihin,0.004
aji,0.004
ajib,0.004
aju,0.004
ajur,0.004
akademi,0.004
akademik,0.004
akar,0.004
akhirat,0.004
akhlak,0.008
aksan,0.004
akse,0.004
aktif,0.004
akun,0.045
akurat,0.004
akut,0.004
al,0.02
ala,0.004
alaa,0.016
alaamiin,0.004
alam,0.024
alamat,0.008
alami,0.004
alamiin,0.004
alarm,0.004
alas,0.004
alat,0.012
alaykum,0.008
alhamdulillaah,0.004
alhamdulillah,0.02
alhasil,0.004
ali,0.008
alih,0.004
alihii,0.008
alir,0.004
alis,0.004
alkohol,0.004
allaahumma,0.008
allah,0.004
allegedly,0.004
almarhum,0.016
almarhumah,0.004
almond,0.008
alpa,0.004
alquran,0.012
alumni,0.008
amal,0.004
aman,0.016
amar,0.004
amatir,0.004
ambil,0.028
ambilkan,0.004
ambisi,0.004
ameh,0.004
amerika,0.016
amien,0.004
amin,0.061
amit,0.008
ampun,0.016
an,0.093
anak,0.126
ancem,0.004
anci,0.004
ancungin,0.004
andripsikosomatik,0.004
anekdot,0.004
angeles,0.004
anggap,0.016
anggar,0.008
anggota,0.004
angin,0.004
angka,0.004
angkat,0.008
anies,0.02
anime,0.008
anjlok,0.004
anjur,0.004
antem,0.024
anti,0.008
antibodi,0.004
antono,0.004
antre,0.004
antuk,0.004
anut,0.004
apartemen,0.004
apl,0.004
aplikasi,0.016
apung,0.004
arab,0.012
arabic,0.004
arabin,0.004
ards,0.004
area,0.02
arent,0.004
arfa,0.004
ari,0.004
arisan,0.008
ariza,0.004
arka,0.004
aroma,0.008
artis,0.02
aruf,0.004
arung,0.004
asam,0.004
ashobirin,0.004
asia,0.008
asing,0.008
asked,0.004
asl,0.004
asli,0.024
asn,0.008
aspri,0.004
asrama,0.004
assalaamu,0.008
assassinated,0.004
astaga,0.004
astagfirullah,0.004
asuh,0.004
asyiikk,0.004
asyik,0.004
ata,0.004
atap,0.004
atm,0.008
attacker,0.004
atur,0.016
atuut,0.004
audy,0.004
aum,0.004
aurelius,0.004
australia,0.004
avanya,0.004
awam,0.004
awat,0.004
awesome,0.008
ayah,0.008
ayam,0.008
ayo,0.032
ba,0.004
bab,0.008
baca,0.069
backgroundnya,0.004
badan,0.012
bagikan,0.02
bags,0.004
bagus,0.081
bah,0.008
bahagia,0.024
bahan,0.016
bahas,0.008
bahasa,0.049
bahaya,0.004
bahka,0.004
baim,0.008
bajak,0.004
baju,0.024
baka,0.004
bakar,0.004
bakerjain,0.004
balaass,0.004
balado,0.004
balas,0.016
balkon,0.004
bandar,0.004
bandara,0.008
banding,0.008
bandnya,0.004
bandung,0.004
bange,0.004
banget,0.008
bangga,0.02
bangkit,0.004
bangkrut,0.012
bangsa,0.012
bangun,0.028
bangunin,0.004
banji,0.008
banjir,0.024
bantah,0.004
bantu,0.049
bara,0.004
barakaatuhu,0.008
barang,0.004
barat,0.012
barbie,0.004
bareng,0.024
bareskrim,0.004
basa,0.004
basecamp,0.004
based,0.004
basic,0.004
bastrom,0.004
batal,0.13
batang,0.004
batas,0.016
batik,0.004
batu,0.008
batuk,0.004
bau,0.016
bawa,0.024
bawang,0.012
bawel,0.012
bayang,0.012
bayar,0.02
bayarin,0.004
bayi,0.016
bayu,0.004
bb,0.004
bbm,0.004
bcc,0.004
beasiswa,0.004
bebas,0.008
bebek,0.004
beberes,0.008
beckham,0.004
beda,0.037
bedah,0.004
begituan,0.004
behel,0.004
bekas,0.004
beku,0.004
bel,0.004
bela,0.004
belah,0.008
belai,0.008
belanda,0.004
belanja,0.028
belas,0.004
beli,0.057
beliau,0.041
bemn,0.004
bencana,0.02
benci,0.004
benda,0.004
bendung,0.016
bengkel,0.004
bentar,0.012
bentuk,0.016
ber,0.004
bera,0.004
berak,0.004
beranda,0.016
berani,0.004
beras,0.008
berat,0.02
beratt,0.004
berbi,0.004
bercengkrama,0.004
berhenti,0.016
berisik,0.012
berita,0.024
berkah,0.008
berkat,0.004
berlian,0.008
bersih,0.028
bersin,0.004
bertah,0.004
bertumpuk,0.008
besa,0.004
besan,0.004
besok,0.012
betah,0.004
betawi,0.004
beterai,0.004
beuhh,0.004
biadab,0.004
biarawan,0.004
biasain,0.004
biawak,0.004
bicara,0.053
bidadari,0.008
bijak,0.012
bijaksana,0.004
bil,0.004
bilang,0.032
bing,0.004
bingung,0.032
bini,0.008
bintang,0.004
bio,0.004
biofarma,0.008
biru,0.008
bis,0.008
biskuit,0.004
bismillah,0.02
bisnis,0.004
biyar,0.004
bla,0.012
blender,0.004
bliau,0.004
blok,0.004
blokir,0.012
blonde,0.004
bluetooth,0.004
bnpb,0.004
boba,0.004
boboho,0.004
bobok,0.004
bobrok,0.004
bodoh,0.004
bohemian,0.004
