term,weight
abah,0.003
abdullah,0.003
abrik,0.003
acak,0.003
acara,0.013
admin,0.01
aduh,0.013
aesenal,0.003
agam,0.003
agama,0.006
agenda,0.003
agregat,0.006
agustus,0.003
ah,0.029
ahli,0.006
aidin,0.003
aik,0.003
air,0.003
airlines,0.003
ajadeh,0.003
ajak,0.006
ajankalo,0.003
ajar,0.01
ajax,0.003
ajoor,0.006
akal,0.003
akhire,0.003
akhirn,0.003
aktip,0.003
aktor,0.003
al,0.003
alaikum,0.003
alam,0.01
alamat,0.003
alas,0.006
alhamdulillah,0.01
alih,0.003
alir,0.01
alkohol,0.003
alkostar,0.003
almarhum,0.003
alpine,0.003
alus,0.003
alusan,0.003
aluus,0.003
amajiing,0.003
amajing,0.006
aman,0.019
ambal,0.003
ambil,0.013
ambyar,0.016
amerika,0.01
amin,0.036
ampir,0.003
ampun,0.003
amsyong,0.006
an,0.036
anak,0.061
analisa,0.003
anas,0.003
ancok,0.003
android,0.006
aneh,0.013
angeel,0.003
angin,0.01
angka,0.003
angkat,0.006
angkring,0.003
angkutan,0.006
anise,0.003
anjim,0.006
anjing,0.003
anjir,0.003
ansu,0.003
anti,0.003
apadaya,0.003
apel,0.003
apg,0.003
api,0.003
aplikasi,0.003
apresiasi,0.003
april,0.006
aqua,0.003
area,0.006
arep,0.003
arisan,0.003
artijo,0.003
asam,0.006
asik,0.01
asiq,0.003
asked,0.003
asli,0.036
assalamu,0.003
assooy,0.003
aston,0.003
asyik,0.003
asyu,0.026
asyuu,0.003
asyyu,0.003
atalanta,0.003
atap,0.003
atine,0.003
automall,0.003
awan,0.003
awat,0.003
awet,0.006
ayah,0.003
ayam,0.013
ayem,0.003
ayo,0.071
ayoklah,0.003
ayun,0.003
azwar,0.003
babak,0.003
babi,0.003
baca,0.019
bacod,0.003
badai,0.003
bagas,0.003
bagus,0.061
bahagia,0.039
bahagiain,0.006
bahan,0.003
bahas,0.003
bahaya,0.006
bailly,0.003
bain,0.003
bajing,0.003
baju,0.003
bak,0.013
bakar,0.006
bakat,0.003
bal,0.006
balap,0.003
balas,0.01
bambank,0.006
ban,0.003
banci,0.003
banding,0.003
bangkai,0.006
bangkit,0.003
bangsa,0.006
bangun,0.003
banjir,0.01
banking,0.003
banned,0.003
bantu,0.016
banyah,0.003
banyakn,0.003
bapack,0.006
bar,0.003
barang,0.013
barangkali,0.006
barca,0.003
barcelona,0.006
barelona,0.003
bareng,0.013
basura,0.003
batal,0.032
batas,0.01
batin,0.003
batu,0.006
bawa,0.023
bawang,0.003
bayak,0.003
bayar,0.01
bb,0.003
bbm,0.003
beban,0.006
bebas,0.003
becandaan,0.003
becik,0.003
beda,0.019
beep,0.003
begirltu,0.003
beh,0.003
beirut,0.003
bek,0.003
bela,0.006
belaga,0.006
belah,0.006
belanja,0.003
beli,0.042
beliau,0.003
ben,0.013
bencana,0.003
benci,0.003
beneerr,0.003
benernya,0.003
benga,0.003
bengkel,0.003
bengkong,0.003
bentar,0.006
bentuk,0.006
bep,0.003
berag,0.003
berani,0.01
berat,0.039
berhenti,0.003
berita,0.029
berkilah,0.003
berlian,0.003
bersiin,0.003
besoj,0.003
besok,0.039
betah,0.003
betis,0.003
betull,0.003
betuul,0.003
betuull,0.003
beyblade,0.003
biadab,0.003
biarkan,0.003
biaya,0.006
bicara,0.003
bidang,0.003
bidden,0.003
biden,0.016
bijak,0.003
biji,0.003
bilang,0.029
bincang,0.003
bingung,0.006
bintang,0.006
bising,0.003
bismillah,0.006
bisnis,0.01
blackbird,0.003
bloon,0.003
blues,0.003
bmw,0.003
bocor,0.003
bodoh,0.016
bohong,0.003
boikot,0.006
bola,0.01
bolak,0.003
bom,0.003
bombay,0.003
boncosnya,0.003
bongkar,0.003
boongin,0.003
bor,0.003
borobudur,0.003
borong,0.003
bos,0.016
bosan,0.01
bosook,0.003
bot,0.003
both,0.003
botol,0.01
bourbon,0.003
bp,0.003
braay,0.003
brawijaya,0.003
breaking,0.003
breh,0.016
bri,0.006
bromo,0.003
bruno,0.006
brutal,0.003
btp,0.003
bts,0.003
buah,0.003
buang,0.003
buar,0.003
buatkan,0.003
bubar,0.003
bubur,0.003
budaya,0.006
buka,0.039
bukti,0.003
buktikan,0.003
buku,0.003
bulu,0.003
bumi,0.003
bunda,0.013
bundesliga,0.003
bunga,0.006
bunyi,0.003
buoan,0.003
bupati,0.01
bur,0.003
buru,0.01
buruk,0.006
buset,0.013
butuh,0.023
buu,0.003
cabbriolet,0.003
cahaya,0.01
cahrgernya,0.003
cair,0.003
cak,0.003
cakram,0.003
calon,0.016
camping,0.006
canda,0.013
candid,0.003
cangkem,0.003
cangkeman,0.006
cangkeme,0.003
cangkir,0.003
