term,weight
aa,0.011
aamiinn,0.027
aaminn,0.011
abadi,0.005
abon,0.003
absnya,0.003
acara,0.022
addeth,0.003
adeknya,0.008
adjie,0.005
administrasi,0.003
adsense,0.003
aduh,0.016
afwan,0.003
agustus,0.003
ah,0.033
ahli,0.003
aidzin,0.003
ainh,0.003
ajak,0.041
ajar,0.03
aji,0.003
aju,0.003
ajuin,0.003
akad,0.003
akhirat,0.003
akhwat,0.003
aktifitasku,0.003
akun,0.003
akuntansi,0.003
akurat,0.003
al,0.027
alam,0.022
alamin,0.005
alangkah,0.003
alarm,0.003
alat,0.008
alhamdulillag,0.003
alhamdulillah,0.019
alhamdulillahirobbil,0.003
alhasil,0.003
alip,0.003
alpha,0.003
alur,0.003
amal,0.005
aman,0.011
amartha,0.005
ambek,0.003
ambil,0.011
amerika,0.003
amin,0.057
aminin,0.003
ampun,0.024
amunisi,0.005
an,0.005
anaa,0.011
anak,0.044
andal,0.005
andita,0.003
andriana,0.003
aneh,0.005
anggota,0.003
anggur,0.003
angkat,0.014
angrek,0.003
anjang,0.003
anjeaang,0.003
anjeer,0.005
anjir,0.005
anjur,0.003
ano,0.003
antam,0.003
anti,0.003
anting,0.003
antologi,0.003
antre,0.011
apanih,0.003
aparat,0.003
apel,0.003
api,0.005
aplikasi,0.003
apresiasi,0.003
apri,0.003
arah,0.005
argi,0.005
ari,0.005
artamevia,0.003
artes,0.003
artess,0.003
asik,0.011
asikk,0.003
asin,0.003
asli,0.022
aspek,0.003
asyiiapp,0.003
athaya,0.003
atos,0.003
attaya,0.003
atur,0.003
aurel,0.003
auus,0.003
avanza,0.003
aware,0.003
awas,0.008
awasin,0.003
ayah,0.003
ayam,0.014
ayeayee,0.003
ayee,0.003
ayo,0.044
bab,0.003
babakan,0.003
babi,0.003
baca,0.033
badai,0.003
badan,0.022
bade,0.005
bageur,0.005
bagikan,0.003
bagus,0.046
baguus,0.003
bahagia,0.016
bahas,0.014
bahasa,0.005
bahu,0.003
baikin,0.003
baiknyaa,0.003
bajing,0.003
bajo,0.003
bakar,0.005
bakat,0.003
baksil,0.003
bakti,0.003
bal,0.005
balas,0.005
ban,0.003
banding,0.005
bandingkan,0.003
bandung,0.038
banget,0.005
bangga,0.008
bangun,0.022
bank,0.003
bantai,0.003
bantu,0.071
baok,0.003
barang,0.014
barangkali,0.003
barat,0.003
barber,0.003
bareng,0.035
baret,0.005
basah,0.003
basi,0.003
baso,0.008
basro,0.003
batal,0.201
batalin,0.003
batas,0.003
batin,0.008
batrenya,0.003
batu,0.008
baturr,0.003
baw,0.005
bawa,0.019
bawaain,0.003
bayang,0.003
bayar,0.005
bdsm,0.003
beban,0.003
bebas,0.005
