term,weight
aah,0.005
aakhlakk,0.005
aammin,0.01
aatuu,0.005
aayo,0.005
abai,0.005
abisnyaa,0.005
abu,0.01
adaada,0.005
admin,0.015
aduh,0.02
agama,0.005
ager,0.005
agre,0.005
ah,0.122
ajaah,0.01
ajaasi,0.005
ajak,0.051
ajar,0.01
ajarinn,0.005
ajassii,0.005
ajee,0.005
ajigg,0.005
akhirat,0.005
akhlaak,0.005
akhlak,0.01
akhlaq,0.01
akoeh,0.005
akrab,0.005
aktif,0.005
akudijadiin,0.005
akumah,0.005
akun,0.015
akutuu,0.005
akwkw,0.005
al,0.005
alam,0.015
alarm,0.005
alas,0.01
album,0.005
alhamdulillah,0.025
alhasil,0.01
almarhum,0.005
alon,0.025
alonn,0.005
amaah,0.005
amaat,0.005
aman,0.005
ambil,0.025
amin,0.015
amjg,0.005
ampun,0.01
an,0.051
anaam,0.005
anak,0.03
andaa,0.005
andin,0.005
aneh,0.005
anehh,0.005
angin,0.005
angkat,0.005
anjaay,0.005
anjar,0.005
anjay,0.01
anjayy,0.005
anjg,0.005
anjim,0.025
anjimm,0.02
anjir,0.01
ann,0.01
anu,0.005
apaah,0.005
apaahh,0.005
apaanyaa,0.005
apadaya,0.005
apaga,0.005
apasii,0.01
apin,0.005
appreciate,0.005
arab,0.005
ari,0.005
aries,0.015
asa,0.005
asik,0.005
asikk,0.005
asing,0.005
asix,0.005
asle,0.005
asli,0.015
asrama,0.005
astagfirullah,0.041
atid,0.005
atm,0.005
aura,0.005
awas,0.01
awewee,0.005
awkarin,0.005
aww,0.005
ayam,0.005
ayo,0.177
ayoe,0.005
ayokk,0.005
ayook,0.005
baca,0.035
bacod,0.005
bagu,0.005
bagus,0.025
bahagia,0.02
bahagiaa,0.005
bahagiain,0.005
bahaya,0.005
baiknyaa,0.005
bajing,0.02
baju,0.015
baku,0.005
balas,0.02
balesanya,0.005
balikk,0.005
banget,0.041
bangga,0.01
bangun,0.025
bangunn,0.005
banjir,0.015
bantu,0.015
bantuanya,0.005
bapack,0.01
baperan,0.005
barakallahu,0.01
barang,0.005
barbar,0.005
bareng,0.025
barin,0.005
batal,0.066
batin,0.005
batnun,0.005
batukk,0.005
bau,0.005
bawa,0.005
bawaanya,0.015
bawaanyaa,0.01
bawain,0.005
bawang,0.005
bayar,0.015
bayaranya,0.005
bayarin,0.01
bayinyaa,0.005
bb,0.01
bdomat,0.005
beban,0.01
bebenah,0.005
bebi,0.005
bebyy,0.005
beda,0.046
begadang,0.015
begtuan,0.005
bekas,0.051
bekashi,0.005
belaga,0.02
belai,0.005
beler,0.01
beli,0.03
beliau,0.005
belikan,0.005
belok,0.02
belon,0.005
benci,0.01
bengeek,0.005
bengek,0.015
bentar,0.01
bepeluckann,0.005
bequ,0.005
berani,0.015
berantem,0.005
berat,0.02
berdua,0.005
berita,0.005
berkilah,0.005
berliaann,0.005
bersih,0.005
bersykur,0.005
bersyukurr,0.005
berteman,0.005
besok,0.02
betina,0.005
beuteung,0.005
bhay,0.005
biarpun,0.01
biaya,0.005
bibir,0.01
bicara,0.015
bicit,0.005
bil,0.041
bilaang,0.005
bilang,0.086
bilehh,0.005
bingung,0.02
bintang,0.005
bioskop,0.005
birthdaay,0.005
biru,0.005
bisanyaa,0.005
bj,0.005
blokir,0.005
bodoh,0.03
bogor,0.01
bohong,0.005
bolak,0.005
bolee,0.005
bom,0.051
bonceng,0.005
boongg,0.005
born,0.005
bos,0.015
bosan,0.035
botol,0.005
brader,0.005
buang,0.01
buaya,0.005
bubur,0.005
buka,0.066
bukann,0.005
bukber,0.01
bukit,0.005
buku,0.005
bumi,0.005
bunda,0.041
bundd,0.005
bundh,0.005
bunds,0.005
bunndd,0.005
buru,0.01
buruk,0.005
busett,0.005
bushcraft,0.005
butuh,0.03
bwang,0.005
bwat,0.005
bwaya,0.01
byasa,0.01
byasalaah,0.005
cabang,0.005
caffe,0.005
cahaya,0.005
cakep,0.005
cako,0.01
camera,0.01
camping,0.005
canda,0.02
candid,0.005
cantiiku,0.005
cantik,0.02
cape,0.005
caranyaa,0.005
cares,0.005
cari,0.025
catat,0.005
cebok,0.005
celengan,0.01
cemangat,0.005
cemil,0.041
centang,0.005
cepaatss,0.005
cepat,0.041
cerah,0.005
cerewet,0.005
cerita,0.02
ceritaa,0.005
ceritanyaa,0.005
cewenya,0.01
chatanya,0.01
chatingan,0.005
chet,0.005
chuy,0.005
ci,0.005
cie,0.01
cikunirr,0.005
ciloq,0.005
cinta,0.01
ciracas,0.005
cireng,0.005
cium,0.005
cklis,0.005
coba,0.076
cobaain,0.005
cobaainn,0.005
coklat,0.005
congrata,0.005
contohnyaa,0.005
copot,0.005
cowonya,0.005
coyy,0.005
cuaneett,0.005
cuann,0.005
cubitt,0.005
cuci,0.02
cucmeyy,0.005
cuekin,0.005
cuekinn,0.005
cui,0.005
culik,0.005
culo,0.005
culun,0.005
cuman,0.005
curhat,0.005
curugg,0.005
daahh,0.005
dabess,0.005
dadak,0.005
dagang,0.005
daging,0.005
dagingg,0.005
dah,0.01
dahaal,0.005
dahal,0.035
dahi,0.005
dahla,0.01
dahlaa,0.005
dahlaah,0.01
dahlaahh,0.005
dahlahh,0.005
danoo,0.005
daon,0.005
darah,0.01
dasar,0.01
dasarr,0.005
dat,0.005
daya,0.005
dayaqu,0.005
dbilang,0.005
debat,0.015
deep,0.005
deh,0.051
dek,0.005
demo,0.005
dengankuw,0.005
dengar,0.041
dengernya,0.005
depa,0.005
depann,0.005
desa,0.01
detail,0.005
dewasa,0.005
dgtuin,0.005
dgtuinn,0.005
diam,0.02
dianggep,0.005
diapus,0.005
dibaek,0.005
dibangkitin,0.005
dibawahh,0.005
dibayarin,0.005
dibeginikan,0.005
dibilangin,0.005
dibutuhin,0.01
dicariin,0.005
diceritain,0.005
dideket,0.005
didik,0.01
didlem,0.005
didoain,0.005
dih,0.01
dihargai,0.005
dijalanin,0.005
dijemputt,0.005
dikampunh,0.005
dikasarin,0.005
dikenal,0.01
dikit,0.02
dikitt,0.005
dikomix,0.005
dikomplek,0.005
dil,0.005
dilakuin,0.005
dilanjutin,0.005
dilema,0.005
diluarr,0.005
dilupakeun,0.005
dimengertti,0.005
dimuntahin,0.005
dingetin,0.005
dingin,0.005
dinginn,0.005
dinosaurus,0.005
dinyanyikan,0.005
diomelin,0.005
dipatahkam,0.005
diperhatin,0.005
dipikirkan,0.005
direspon,0.005
dirikuu,0.005
disakitinpun,0.005
disalahin,0.005
disekitaarr,0.005
disemangatin,0.005
diska,0.005
disuruh,0.005
ditanyain,0.005
ditawarin,0.005
ditemeninn,0.005
ditilangg,0.005
ditungguin,0.005
diumbarr,0.005
dluan,0.005
doa,0.03
doangg,0.01
doger,0.005
dongker,0.005
dosa,0.005
dosbim,0.005
dospemnya,0.005
dpetnya,0.005
drama,0.005
dri,0.035
duduk,0.005
duitt,0.01
duka,0.015
dukung,0.005
duluan,0.01
dund,0.01
dundd,0.005
dunia,0.005
dur,0.005
eceng,0.005
edit,0.02
editin,0.005
eeq,0.005
ego,0.005
eh,0.03
ehe,0.02
ehee,0.005
eheh,0.01
ehehe,0.005
ehiya,0.005
ela,0.005
email,0.005
emangg,0.005
emel,0.005
emis,0.015
emon,0.005
emosi,0.005
emot,0.005
empang,0.005
endingnyaa,0.005
enggaklaa,0.005
engrybrid,0.005
epribadeeh,0.005
es,0.02
estetik,0.005
et,0.005
etaa,0.01
etik,0.005
every,0.005
ey,0.005
eyelinerr,0.005
facebook,0.005
fansnya,0.005
fase,0.005
fast,0.01
fastrespon,0.005
favorit,0.005
fc,0.005
feelling,0.005
film,0.005
filternyaa,0.005
fine,0.01
firstmedia,0.005
fitnah,0.005
fitur,0.005
fixx,0.01
flayer,0.005
fokus,0.005
forlyfe,0.005
foto,0.025
fre,0.005
frst,0.005
gaak,0.005
gabutuh,0.005
gad,0.005
gadapet,0.01
gadbalik,0.005
gadihargain,0.005
gadis,0.041
gadisuru,0.005
gaenak,0.01
gaenakan,0.005
gagal,0.01
gagimana,0.005
gajianya,0.005
galo,0.01
gamake,0.005
gamao,0.015
gamegang,0.005
ganggu,0.005
ganjen,0.005
ganti,0.015
gapaham,0.005
gapahaman,0.005
gara,0.005
garis,0.005
gasken,0.005
gaskeunn,0.005
