term,weight
aadc,0.004
abu,0.004
acara,0.004
acil,0.004
acuh,0.004
admin,0.029
ads,0.004
aduh,0.021
aero,0.008
ah,0.05
ahay,0.008
ahsanutaqwim,0.004
ai,0.004
aib,0.008
aihh,0.004
aish,0.004
ajak,0.004
ajar,0.017
aju,0.008
akai,0.004
akar,0.008
akhirin,0.004
aksen,0.004
aktivitas,0.004
akun,0.017
al,0.004
aladdiinika,0.004
alagi,0.004
alam,0.008
alamin,0.004
alas,0.008
alasan,0.004
alat,0.017
albert,0.008
alergi,0.004
alfa,0.004
algorithmanya,0.004
algortihm,0.004
algortihma,0.004
alhamdulillah,0.055
alibi,0.004
aliran,0.004
ambil,0.021
ambis,0.008
ameh,0.004
amin,0.021
amit,0.008
ampas,0.004
an,0.017
anak,0.084
ananta,0.004
andai,0.008
andeca,0.004
andeci,0.004
andin,0.004
aneh,0.029
anggep,0.008
anggi,0.004
anggota,0.008
angguk,0.008
angin,0.004
angkat,0.004
aniin,0.004
anin,0.008
anjeer,0.008
anjim,0.004
anjir,0.008
anonim,0.004
antem,0.004
anti,0.004
antusias,0.004
api,0.004
aplikasi,0.004
apps,0.008
aqua,0.004
ara,0.004
arik,0.004
arrownya,0.004
arsip,0.008
artiny,0.004
aruna,0.004
asing,0.004
asli,0.017
aspd,0.004
astaga,0.017
astagfirullah,0.004
asus,0.004
atul,0.004
atur,0.013
aum,0.004
autocad,0.004
auu,0.004
awkwkwk,0.004
awokwok,0.004
awto,0.004
ayam,0.025
ayo,0.147
baah,0.004
bab,0.046
baca,0.055
bagikan,0.004
bagus,0.059
bahagia,0.025
bahan,0.004
bahasa,0.008
bahu,0.008
baja,0.013
bajing,0.025
baju,0.008
balap,0.004
balas,0.025
balesan,0.004
balikin,0.004
banding,0.004
bangkit,0.004
bangun,0.025
banned,0.004
bantu,0.059
banuak,0.004
barang,0.017
bareng,0.008
batal,0.084
batin,0.004
bau,0.004
bawa,0.004
baxia,0.004
bayang,0.013
bayar,0.034
bays,0.004
beasiswa,0.025
bebas,0.008
beber,0.004
becandaan,0.004
beda,0.013
bedebu,0.004
begicuu,0.004
begituan,0.004
bejejer,0.004
bekas,0.008
beku,0.004
belaga,0.008
belah,0.004
beli,0.038
beliau,0.013
belok,0.008
ben,0.004
bencana,0.008
benci,0.008
benee,0.004
benernya,0.004
bengong,0.004
bening,0.004
bentar,0.017
bentuk,0.004
beranda,0.004
beranggepan,0.004
berat,0.008
berdangkutan,0.004
berekspektasi,0.004
berhenti,0.004
berita,0.004
berlian,0.034
berpikir,0.004
berteman,0.004
bertsnya,0.004
beruang,0.004
besok,0.025
beuh,0.004
biadab,0.004
biaya,0.004
bibir,0.004
bicara,0.021
bidang,0.004
biji,0.004
bilang,0.038
bingung,0.008
biologi,0.004
biru,0.017
bis,0.004
bkalan,0.004
blender,0.004
blimbing,0.004
blok,0.004
blokir,0.004
bobot,0.004
bodoamat,0.008
bodoh,0.025
bom,0.004
boombot,0.004
bora,0.004
bos,0.004
bosan,0.004
bot,0.004
both,0.004
botol,0.004
brand,0.004
bruh,0.004
bruno,0.004
btr,0.004
buang,0.008
buar,0.004
bubur,0.004
bugis,0.004
buka,0.038
buku,0.063
bulat,0.004
bulid,0.008
bulu,0.004
bumbu,0.004
bunda,0.008
bungkuk,0.004
bunuh,0.017
bunyi,0.004
buruk,0.017
butuh,0.021
buyigakure,0.004
cahaya,0.004
cakap,0.004
cakep,0.004
calon,0.013
canda,0.008
candid,0.004
cangkir,0.008
cantik,0.013
captionnya,0.004
cari,0.042
catat,0.004
cecil,0.004
celaka,0.004
celiboy,0.008
cemil,0.004
centang,0.004
cepat,0.021
cerah,0.004
cerewet,0.004
ceri,0.004
cerita,0.029
cermin,0.004
cetak,0.004
cetrekin,0.004
cewenya,0.008
chattan,0.008
cheatnya,0.004
cikupa,0.004
cinta,0.034
ciplukan,0.004
ciputat,0.004
cium,0.008
claimnya,0.004
classican,0.017
clear,0.008
coa,0.004
coba,0.076
cocok,0.017
coding,0.004
codingnya,0.004
cok,0.008
coklat,0.004
com,0.004
combo,0.004
conan,0.004
cooldown,0.004
copas,0.004
cowonya,0.013
creditcarda,0.004
creepy,0.008
crittical,0.004
cuci,0.008
culun,0.004
cumlaude,0.008
curang,0.008
cuy,0.017
dadak,0.004
daging,0.004
dah,0.004
daja,0.004
dapetnya,0.008
dapur,0.008
darah,0.004
darwin,0.004
datengin,0.004
dattang,0.004
dea,0.004
dearin,0.004
dedain,0.004
deffemse,0.004
deffense,0.004
deh,0.029
demam,0.004
dengar,0.025
denting,0.004
depok,0.008
deras,0.004
derita,0.004
desain,0.029
detail,0.004
detik,0.021
dewasa,0.008
dhlh,0.004
diajari,0.004
diam,0.017
dibagiin,0.004
dibantuin,0.004
dibegitukan,0.004
dicipet,0.004
didik,0.008
dieng,0.004
diet,0.004
dif,0.004
difikir,0.004
difikiran,0.004
difikirkan,0.004
difoto,0.004
diingetinnya,0.004
dijelasin,0.004
dikasih,0.004
dikirangin,0.004
dikit,0.008
dikomporin,0.004
dil,0.008
dilema,0.004
dimintain,0.004
dinamain,0.004
dinas,0.004
dinding,0.008
dingin,0.004
diniatin,0.004
diomelin,0.004
diomongin,0.004
dipahamin,0.004
dipakai,0.008
direkomendasiin,0.004
diretweet,0.004
disemangatin,0.004
dit,0.004
ditambahin,0.008
ditaro,0.004
ditawarin,0.004
ditelfon,0.004
ditinggalin,0.004
dlluan,0.004
doa,0.013
doang,0.004
doc,0.004
dojelasin,0.004
doldam,0.004
donasi,0.004
dorong,0.013
dosa,0.004
dosen,0.042
dot,0.013
dota,0.004
dpr,0.004
dri,0.004
duanaya,0.004
duga,0.004
duh,0.004
duid,0.004
duka,0.004
duluan,0.004
dunia,0.004
dusin,0.004
duuh,0.004
dzikir,0.004
edit,0.004
