term,weight
ab,0.021
abai,0.007
abegeh,0.007
abon,0.007
acara,0.014
adas,0.007
admin,0.007
aduh,0.042
aduhai,0.007
ah,0.007
ahai,0.007
ahing,0.007
aih,0.007
aimi,0.021
air,0.007
ajak,0.014
ajar,0.042
ajur,0.007
alat,0.007
alias,0.014
alis,0.007
alzh,0.007
aman,0.014
amargi,0.007
ambil,0.021
ampun,0.014
amunizer,0.007
an,0.035
anak,0.175
ancer,0.007
andai,0.007
andil,0.021
android,0.007
anggota,0.014
angin,0.007
antibiotik,0.007
anugerah,0.007
anyel,0.007
apai,0.007
apik,0.014
arah,0.021
area,0.014
aren,0.007
artis,0.007
asi,0.028
asih,0.007
asin,0.021
asip,0.007
asline,0.007
atine,0.007
atjl,0.007
awas,0.014
ayo,0.098
ba,0.007
baca,0.014
badhe,0.007
bah,0.014
bahan,0.007
bahas,0.021
bahasa,0.014
bajing,0.014
bakar,0.007
bakteri,0.007
bakwan,0.007
balas,0.007
baling,0.007
balita,0.014
balsem,0.007
bandemi,0.007
bandung,0.007
bangga,0.021
bangun,0.007
banguntapan,0.021
bantal,0.014
banting,0.007
bantu,0.021
bantul,0.091
bapil,0.007
bar,0.007
barat,0.021
bareng,0.014
batal,0.063
batas,0.021
baturetno,0.007
bayar,0.014
bayi,0.021
bb,0.014
bebas,0.007
beda,0.014
belai,0.007
belajar,0.028
beli,0.014
ben,0.021
benam,0.007
benang,0.007
benges,0.007
bentar,0.007
ber,0.007
berangkat,0.014
berat,0.007
berhenti,0.007
berita,0.007
bertny,0.007
beruang,0.007
besok,0.021
betadine,0.007
bfbnoru,0.007
bi,0.007
biangety,0.007
bicara,0.007
bidan,0.028
bigday,0.007
bilang,0.014
bintang,0.007
biru,0.007
blender,0.007
bloko,0.007
bn,0.007
bny,0.014
bobok,0.007
bodoh,0.014
bola,0.014
bolong,0.007
bondan,0.007
bonus,0.014
bosan,0.007
botol,0.014
bpjs,0.007
brave,0.007
breathes,0.007
brontak,0.014
bth,0.007
buah,0.014
budak,0.007
buka,0.014
bukit,0.007
bukti,0.007
buku,0.014
bulat,0.014
bumi,0.021
bunx,0.007
buras,0.021
buru,0.014
buruh,0.021
buruk,0.007
butuh,0.014
bwh,0.007
byuh,0.014
ca,0.007
cakup,0.007
camat,0.007
candi,0.035
candid,0.014
cangkir,0.007
cantik,0.007
cari,0.007
cc,0.021
cemburu,0.007
cemil,0.028
cemplon,0.007
cepat,0.021
cerewet,0.007
cerita,0.007
cetok,0.014
checking,0.007
chiera,0.007
children,0.014
cinta,0.014
ckckckck,0.007
ckckckckc,0.007
coba,0.014
congratulation,0.007
contoh,0.007
copas,0.007
cowok,0.119
cptkan,0.007
crt,0.014
ct,0.007
cucu,0.007
cwyehcldkk,0.007
daftar,0.007
dahar,0.007
damai,0.014
dandi,0.007
dann,0.007
dar,0.007
darah,0.014
data,0.007
datheng,0.007
daun,0.007
days,0.007
debat,0.007
decide,0.007
deles,0.007
demam,0.007
dengar,0.007
dengkur,0.007
derai,0.007
deras,0.014
desa,0.021
dewar,0.007
dfgoad,0.007
dgmenu,0.007
diam,0.007
diare,0.007
dikit,0.007
dimana,0.007
