term,weight
abad,0.004
able,0.004
abu,0.009
acak,0.004
acara,0.022
acer,0.004
aci,0.004
adaptasi,0.004
adeknya,0.009
adhd,0.004
admin,0.009
adminnya,0.013
admiring,0.004
adong,0.004
aduh,0.004
adults,0.004
agama,0.013
agung,0.013
ah,0.013
ahmad,0.004
aidi,0.004
ain,0.004
air,0.004
ajak,0.009
ajar,0.101
aksara,0.004
akte,0.004
aktif,0.009
akun,0.022
akurat,0.004
ala,0.004
alam,0.013
alamat,0.004
alarm,0.004
alas,0.018
alat,0.004
album,0.004
alfamart,0.009
alias,0.026
alkisah,0.004
alkohol,0.004
almamater,0.004
alumni,0.004
aman,0.026
amazon,0.004
ambigu,0.004
ambil,0.053
amburadul,0.004
american,0.004
amerika,0.004
amin,0.004
amizah,0.004
ampun,0.013
amsyong,0.004
an,0.026
anak,0.114
andai,0.004
andal,0.004
aneh,0.026
angga,0.004
anggap,0.009
anggar,0.004
anggota,0.009
angin,0.004
angka,0.013
angkut,0.004
angkutan,0.009
angsa,0.004
anime,0.004
anjayani,0.004
anjenng,0.004
anniversary,0.004
any,0.004
anyone,0.013
apel,0.009
api,0.004
apps,0.004
aqua,0.004
ara,0.004
arab,0.004
arah,0.004
arak,0.004
arang,0.004
arap,0.004
arek,0.004
aren,0.004
artikel,0.013
artis,0.009
arus,0.004
asa,0.013
asam,0.009
asas,0.009
asep,0.004
asexual,0.004
asi,0.004
asians,0.004
asik,0.009
asing,0.013
asli,0.018
aspek,0.009
asprak,0.004
assalamualaikum,0.004
assignments,0.004
asumsi,0.004
asuw,0.004
asw,0.004
ata,0.004
ate,0.004
atlet,0.009
atm,0.009
atur,0.009
audio,0.004
audit,0.004
aura,0.004
aurat,0.004
awa,0.004
awas,0.004
awat,0.004
ayam,0.013
ayo,0.07
ba,0.009
babah,0.031
babi,0.009
baca,0.092
backgroundnya,0.009
backsound,0.004
badan,0.031
badut,0.013
bagus,0.106
bah,0.022
bahagia,0.018
bahas,0.013
bahasa,0.018
bahaya,0.004
bahu,0.004
bajing,0.035
baju,0.004
bakar,0.009
bakat,0.009
balas,0.022
balinese,0.004
baling,0.004
bambang,0.004
bamboo,0.004
bambu,0.004
bandel,0.004
banding,0.004
bandinginnya,0.004
bandrek,0.004
bandung,0.013
bandungn,0.004
bangkrut,0.004
bangku,0.004
bangun,0.009
bangunin,0.009
bank,0.035
bantet,0.004
bantu,0.062
bar,0.009
barangkali,0.004
bareng,0.013
baring,0.004
baris,0.009
barnum,0.004
barter,0.004
basah,0.004
based,0.004
basi,0.013
basic,0.004
baso,0.009
batal,0.198
batas,0.009
baterai,0.004
batman,0.009
bau,0.018
bawa,0.026
bayang,0.031
bayar,0.022
bayarin,0.004
bayi,0.009
bazzi,0.004
bb,0.004
bea,0.004
beasiswa,0.013
beats,0.004
beban,0.009
become,0.004
beda,0.026
bedah,0.004
beehenti,0.004
begimane,0.004
bekal,0.004
bekas,0.009
belah,0.022
belanja,0.013
beli,0.07
beliau,0.004
benernya,0.004
bengek,0.013
bengkak,0.004
bengong,0.004
benny,0.018
bentar,0.004
bentuk,0.022
ber,0.004
bera,0.004
beranda,0.009
berani,0.04
berant,0.004
berantas,0.004
berat,0.018
berhenti,0.009
berita,0.013
berkah,0.004
berkumpul,0.004
bersangkutan,0.004
bersih,0.013
bertumpuk,0.004
beruang,0.009
besok,0.026
betapa,0.004
betawi,0.004
betis,0.009
between,0.004
biadab,0.018
bias,0.004
bibit,0.004
bicara,0.048
bigger,0.004
bijak,0.009
bijaksana,0.009
bik,0.004
bilang,0.066
billie,0.004
billing,0.004
bimbang,0.004
binatang,0.004
bincang,0.004
biru,0.009
bis,0.009
bisik,0.004
bismillah,0.004
blackpink,0.004
blaire,0.004
blog,0.009
blok,0.009
blonde,0.004
bobol,0.004
bobrok,0.004
bocah,0.004
bocor,0.004
bodoh,0.018
bodynote,0.004
bodys,0.004
bohong,0.004
bom,0.004
bon,0.004
bonceng,0.004
bonjour,0.004
boro,0.004
bos,0.004
bosan,0.009
both,0.004
boyz,0.004
bp,0.004
bpjs,0.004
breached,0.004
breathing,0.004
bringas,0.004
bts,0.013
buah,0.018
buang,0.018
budak,0.013
budapest,0.004
budaya,0.004
buk,0.004
buka,0.057
buku,0.026
bulak,0.004
bulat,0.009
bulu,0.004
bumi,0.004
bungkuk,0.004
bungkus,0.004
buntel,0.004
buntu,0.004
bunuh,0.013
bunyi,0.022
buram,0.009
buruk,0.004
busuk,0.004
buta,0.004
butu,0.004
butuh,0.031
byesexual,0.004
cahaya,0.022
cai,0.004
called,0.004
cam,0.004
candid,0.013
cangkir,0.004
cantik,0.035
capai,0.004
cari,0.066
cashback,0.004
catat,0.013
cause,0.004
celebrate,0.004
celebrates,0.004
cemananya,0.004
cemburu,0.004
cemil,0.092
ceng,0.013
cengin,0.013
centre,0.004
centric,0.004
cepat,0.031
cepek,0.004
cepol,0.004
cepu,0.004
cerai,0.004
cerdas,0.004
cerewet,0.013
cerita,0.018
cermin,0.009
certainly,0.004
cetak,0.004
cetera,0.004
ceurik,0.004
cewenya,0.004
chef,0.004
children,0.004
chinese,0.013
chrome,0.004
chung,0.004
ci,0.004
cibadak,0.004
cicil,0.004
cina,0.031
cinta,0.057
cip,0.004
cipok,0.004
ciri,0.004
cita,0.009
citra,0.004
cleo,0.004
closing,0.004
coba,0.07
cok,0.004
coklat,0.004
collab,0.009
colle,0.004
comeback,0.004
comel,0.004
comes,0.009
considered,0.004
contoh,0.009
conversations,0.004
copywriter,0.004
corona,0.018
cosplay,0.004
couldn,0.004
cousin,0.004
cowonya,0.004
cries,0.004
cs,0.004
cuaapeek,0.004
cuapek,0.004
cuapekk,0.004
cuci,0.013
cula,0.004
culay,0.004
cultural,0.004
culun,0.004
cungkr,0.004
cupang,0.004
curhat,0.004
curi,0.004
curiga,0.004
currently,0.004
cuti,0.004
cuy,0.009
dadah,0.009
dadak,0.004
daerah,0.009
daftar,0.022
daftarin,0.004
dagang,0.004
dahyun,0.004
daijoubu,0.009
daisuki,0.004
dalil,0.004
damai,0.013
dancernya,0.004
dang,0.004
dapur,0.013
darah,0.026
data,0.044
dating,0.004
daya,0.004
days,0.004
deadline,0.004
debat,0.004
debuted,0.004
declared,0.004
deep,0.004
definitely,0.004
deh,0.035
deketan,0.004
delusi,0.004
demo,0.004
dempet,0.009
dendam,0.009
denga,0.004
dengar,0.026
dentum,0.004
depresi,0.004
derita,0.009
desa,0.004
desain,0.004
detail,0.004
detektif,0.004
detox,0.004
dewasa,0.004
dhani,0.004
diajari,0.004
diam,0.022
dian,0.004
diarahin,0.004
dibagiin,0.004
dibangunin,0.004
dibayarin,0.009
dibersihin,0.004
dibiarkan,0.004
dibil,0.004
dibully,0.004
dicharger,0.004
dichat,0.004
dicopas,0.004
did,0.009
didik,0.009
didn,0.004
diga,0.004
digedein,0.004
dih,0.004
diharepin,0.004
dijadikan,0.009
dijilatin,0.004
dikasarin,0.004
dikerjain,0.004
diketawain,0.004
dikick,0.004
dikit,0.031
dikruwes,0.004
dilakuin,0.004
dilock,0.004
dimana,0.004
dimarahi,0.013
dimasuki,0.004
dimatiin,0.004
dinaikin,0.004
dinamit,0.004
dinasti,0.004
ding,0.009
dinor,0.004
diopar,0.004
dipaksain,0.004
dipengenin,0.004
dipinjamin,0.004
diprioritasin,0.004
direcord,0.004
disaranin,0.004
diskon,0.013
diskusi,0.004
disodorin,0.004
disorotin,0.004
diss,0.004
ditanyain,0.009
diterima,0.004
diwakilin,0.004
diwebnya,0.004
doa,0.018
does,0.013
doesn,0.004
doesnt,0.004
dohwan,0.009
doing,0.013
dokumen,0.004
dollars,0.004
domisili,0.004
dompet,0.004
dompetly,0.004
donasi,0.004
doobs,0.004
dor,0.004
doraemon,0.004
dosa,0.013
dosans,0.004
dosen,0.048
doyan,0.004
doyoung,0.004
dpr,0.004
drakoran,0.004
drama,0.022
dri,0.004
drian,0.004
driving,0.004
du,0.004
dualitas,0.004
dubbing,0.004
dude,0.004
dudu,0.004
duduk,0.022
dufan,0.004
dukung,0.013
duluan,0.018
dunia,0.026
durian,0.004
duta,0.004
each,0.004
earphone,0.004
edit,0.009
efek,0.009
eh,0.026
eilish,0.004
ejek,0.004
ekonomi,0.004
ekstrim,0.009
elektronik,0.004
else,0.009
em,0.009
email,0.018
emas,0.004
emoji,0.009
emosi,0.004
emotionally,0.009
emotions,0.004
empati,0.004
eneg,0.004
energen,0.009
energennya,0.004
energi,0.009
eng,0.004
engg,0.004
english,0.004
entering,0.004
epik,0.004
episode,0.022
era,0.009
erti,0.009
es,0.018
espresso,0.004
estetik,0.004
et,0.004
etik,0.004
etnis,0.004
etnisitas,0.004
every,0.009
eza,0.004
fa,0.004
faedah,0.004
fakta,0.013
faktor,0.004
fakultas,0.004
fan,0.004
fanfictions,0.004
fanmade,0.004
fanta,0.004
far,0.004
fase,0.013
favorit,0.004
favourite,0.004
feminin,0.004
ff,0.004
filenya,0.004
filled,0.004
film,0.018
finds,0.004
fine,0.018
fisik,0.009
fitri,0.004
fluent,0.004
