term,weight
aah,0.008
aalaah,0.006
aalah,0.002
aambeukan,0.004
aapaaloo,0.002
acan,0.002
acar,0.002
acara,0.006
adek,0.002
admin,0.002
aduh,0.031
aem,0.002
agensi,0.002
agustus,0.002
ah,0.228
ahli,0.002
ai,0.021
aih,0.004
aihh,0.004
ajak,0.015
ajar,0.039
akhirnyaa,0.002
aki,0.002
aktifin,0.002
akumah,0.008
akun,0.01
akuntansi,0.002
al,0.004
alaah,0.004
alam,0.008
alamat,0.017
alas,0.002
alat,0.004
alhamdulillah,0.008
alhasil,0.002
alim,0.002
aliskaugust,0.008
alkohol,0.002
alquran,0.002
alungin,0.004
aman,0.004
amasya,0.002
amatsi,0.002
ambul,0.002
amin,0.027
amit,0.008
ampun,0.002
an,0.021
anak,0.017
andai,0.002
anday,0.004
aneh,0.008
angger,0.002
anggur,0.004
angin,0.006
angkutan,0.004
anjir,0.004
anjis,0.002
anniv,0.006
antiislam,0.002
antos,0.002
antre,0.004
anugerah,0.002
apaal,0.002
apaann,0.002
apai,0.002
apann,0.004
apanyaa,0.004
apayaa,0.004
aplikasi,0.004
aqua,0.004
arab,0.004
arapal,0.004
araredan,0.002
area,0.002
arek,0.004
ari,0.004
artis,0.01
asa,0.004
asam,0.004
asemnya,0.004
asiik,0.008
asik,0.002
asikk,0.006
asli,0.031
asrama,0.044
asramaa,0.004
assalamualaikum,0.004
assikk,0.006
astagfirullah,0.004
astagfirulloh,0.004
asyik,0.004
atasnyaa,0.002
atass,0.002
ateuhh,0.002
atos,0.002
atuda,0.004
atudaa,0.002
atuhdaa,0.002
atun,0.002
atur,0.01
atuuh,0.023
atuuhh,0.006
aulia,0.004
avanya,0.002
avril,0.002
awas,0.004
awass,0.002
aww,0.004
ayah,0.004
ayeuna,0.006
ayo,0.106
azhar,0.004
baae,0.002
baca,0.039
badan,0.002
badday,0.002
bade,0.006
baelah,0.008
baewelah,0.004
bageur,0.002
bagu,0.008
bagus,0.008
bahagia,0.006
bahan,0.004
bahas,0.002
bahaya,0.002
baheula,0.002
baheulamah,0.002
baju,0.012
bakat,0.002
baku,0.002
bal,0.004
balas,0.004
baleess,0.002
bandara,0.004
banding,0.004
bandung,0.056
bandungnyaa,0.002
banget,0.006
bangun,0.01
bangunin,0.004
banjir,0.002
bantu,0.004
baong,0.002
barang,0.019
bararete,0.002
bararosen,0.002
bareng,0.008
barudak,0.004
barutut,0.002
batal,0.006
batin,0.002
bau,0.008
bawa,0.033
bayang,0.008
bayar,0.002
bb,0.004
beban,0.002
bebas,0.004
beberes,0.002
bebi,0.004
becandaa,0.004
becandaan,0.002
beda,0.042
beeb,0.002
beh,0.002
beib,0.002
bek,0.002
bel,0.004
belaga,0.058
belajarna,0.002
belanja,0.002
belek,0.002
beli,0.025
belikan,0.002
benci,0.008
beneerr,0.002
bengong,0.002
bensin,0.004
bentar,0.008
beranda,0.002
berangkat,0.002
berani,0.002
beranta,0.004
berapaa,0.004
berat,0.021
berduaa,0.002
berhenti,0.002
berita,0.004
berkumpl,0.002
berkumpul,0.004
bertemu,0.006
besok,0.073
besties,0.002
bestis,0.002
betah,0.015
betahin,0.004
betee,0.002
betina,0.002
biaariin,0.002
biargaun,0.002
biarinn,0.004
biarkan,0.01
biasalahh,0.002
bibit,0.002
bibits,0.002
bicara,0.01
bilang,0.041
bingung,0.015
biruu,0.004
bis,0.025
bisain,0.002
bius,0.002
blok,0.002
bo,0.004
bodoh,0.008
bodonya,0.002
boga,0.002
bohong,0.004
bojong,0.002
bolos,0.006
bom,0.035
bondan,0.004
boneka,0.002
bornday,0.002
boro,0.015
bos,0.002
bosan,0.029
botol,0.004
brand,0.002
brighter,0.002
buah,0.004
buang,0.002
budak,0.008
buhe,0.006
buka,0.023
bukber,0.006
bukti,0.002
buku,0.019
buladig,0.002
bulak,0.002
bumi,0.004
bumina,0.002
buncit,0.002
bunga,0.004
buram,0.004
buru,0.004
buruk,0.004
buta,0.002
butuh,0.042
bwa,0.002
ca,0.014
caa,0.015
caawkang,0.002
caca,0.015
cacat,0.002
cad,0.002
cafeek,0.002
california,0.002
calon,0.006
campuraduk,0.002
canda,0.008
candid,0.006
cantik,0.006
capila,0.004
carana,0.006
cari,0.015
cases,0.002
casesnya,0.002
cause,0.002
cc,0.006
ceepett,0.004
cemil,0.019
cenaah,0.002
ceo,0.002
cepat,0.031
cepett,0.002
cerita,0.017
ceritanyaa,0.002
ceuk,0.002
cewenya,0.004
cfd,0.002
chaeralovely,0.002
chas,0.002
checkin,0.002
chelsea,0.004
chicago,0.002
cianjur,0.027
cianjurr,0.008
cianjuurr,0.006
cie,0.012
ciie,0.002
cikiciw,0.002
cinta,0.017
ciodeng,0.006
cit,0.031
cita,0.006
citra,0.012
citt,0.008
cium,0.002
cius,0.002
ciyee,0.002
cjr,0.006
cmhgehz,0.002
coba,0.035
cocok,0.004
cokelat,0.002
cooy,0.002
copot,0.002
corona,0.002
couldnt,0.002
cowok,0.044
crackers,0.002
crwwvpbf,0.002
cubi,0.002
cuci,0.004
culi,0.002
culun,0.002
curang,0.002
curhat,0.01
curhatannya,0.002
curious,0.002
cus,0.002
cuy,0.004
daa,0.029
dadak,0.002
dadar,0.002
daftar,0.012
dago,0.006
dahar,0.004
dahareun,0.002
dalet,0.002
damai,0.002
damar,0.002
dampak,0.002
dapetnya,0.002
dar,0.002
daritadi,0.002
darul,0.002
darurat,0.002
dasar,0.008
datar,0.002
dbnkbpfk,0.002
dc,0.002
ddny,0.002
deh,0.046
dek,0.002
delarissa,0.002
deng,0.004
dengar,0.014
dengernya,0.004
derita,0.004
detik,0.002
deui,0.019
dftr,0.002
dial,0.002
diam,0.004
diasramaa,0.002
dibalikin,0.002
dibeliin,0.002
dibenerin,0.002
dibere,0.002
dibimsalabim,0.002
dicariin,0.002
dicuekin,0.004
didiemin,0.002
didinya,0.004
dieu,0.002
dih,0.002
diih,0.002
diiket,0.004
diimah,0.002
dijalanna,0.002
dijodohin,0.002
dikamarna,0.002
dikeluarin,0.002
dikerjain,0.004
dikit,0.008
dikostan,0.004
dikumpulin,0.002
dilakuin,0.002
dilakuinn,0.002
dilema,0.039
diliatin,0.002
dimana,0.002
dimanaa,0.004
dimananyaa,0.002
dimatiin,0.002
dinabila,0.002
dinegri,0.002
dingin,0.002
dinginn,0.004
dipelajarin,0.002
dipendem,0.002
dipinjem,0.002
diplastikin,0.002
dipolres,0.002
dirasain,0.004
direncanain,0.004
dirumaah,0.002
disanaa,0.002
disaruakeun,0.002
disebutin,0.002
disemprotin,0.002
disimpen,0.002
disininyaa,0.002
diskon,0.012
diskriminasi,0.004
ditemenin,0.004
ditemuin,0.004
ditinggaliin,0.002
ditinggalin,0.004
dititipin,0.002
ditu,0.002
diturutin,0.002
diupgrade,0.002
djuanda,0.002
dki,0.002
dmin,0.002
doa,0.008
doinyaa,0.004
donuts,0.002
dreams,0.002
dt,0.002
duduk,0.002
duh,0.002
duitt,0.002
duka,0.002
dukung,0.004
duluan,0.004
dunia,0.006
dunkin,0.002
durhaka,0.002
durian,0.002
dus,0.002
duuh,0.004
dwuh,0.004
dzikir,0.002
dzuhurr,0.002
eceu,0.006
edaan,0.002
edaann,0.002
edann,0.008
eddaan,0.004
eddan,0.002
eddann,0.002
eddunn,0.002
edit,0.01
eegila,0.002
eeh,0.008
efek,0.004
eh,0.048
ehe,0.006
ehehe,0.006
ehem,0.002
eiittss,0.002
eisyj,0.002
eits,0.004
eitss,0.006
eko,0.004
eleh,0.008
eling,0.002
elite,0.002
emaang,0.002
email,0.002
embung,0.002
emosi,0.002
emsosi,0.002
encok,0.002
eneng,0.004
engg,0.004
engkau,0.002
ente,0.002
er,0.012
era,0.004
erlinda,0.002
es,0.004
escada,0.002
esok,0.002
esrn,0.002
etaa,0.004
etamah,0.002
ets,0.004
eudeuh,0.002
euh,0.008
eung,0.012
euuy,0.002
euy,0.052
euyy,0.002
everywhere,0.002
eweuh,0.014
eweuhan,0.002
ey,0.002
fansnya,0.002
farah,0.004
fast,0.002
favoritin,0.002
fe,0.008
feminim,0.002
fia,0.004
film,0.002
fokus,0.002
followback,0.002
followersnya,0.002
formalitas,0.002
foto,0.027
foya,0.004
fpgq,0.002
francisco,0.004
friends,0.002
frontalin,0.002
fungsi,0.002
gaajak,0.004
gadang,0.008
gadis,0.01
