term,weight
aaiya,0.004
abah,0.012
abai,0.004
abisin,0.004
able,0.004
abri,0.004
abu,0.004
acara,0.008
achievements,0.004
acis,0.019
adab,0.004
adalagi,0.004
adaptasi,0.004
adapting,0.004
addicted,0.004
adm,0.004
admin,0.008
administrasi,0.004
aduh,0.023
adulthood,0.004
affordable,0.004
agama,0.004
agatha,0.004
agenda,0.004
agi,0.004
agustus,0.004
ah,0.019
ahir,0.008
aikamu,0.004
ain,0.004
air,0.012
aisyah,0.012
ajadulu,0.004
ajagitu,0.004
ajak,0.016
ajar,0.101
ajayaa,0.004
aji,0.004
aju,0.008
akal,0.004
akhlak,0.004
akumah,0.012
akun,0.012
akur,0.004
akusi,0.004
akward,0.004
alam,0.008
alarm,0.004
alas,0.023
alat,0.023
alias,0.004
alis,0.004
allahs,0.004
almarhum,0.004
alright,0.008
amah,0.004
aman,0.012
ambil,0.012
amin,0.016
aminin,0.004
amit,0.008
ampuh,0.004
ampun,0.012
an,0.051
anak,0.163
analyzing,0.004
andal,0.004
andalanq,0.008
aneh,0.019
anggurin,0.004
angin,0.004
angkat,0.004
anroit,0.004
anti,0.008
antik,0.004
ants,0.004
any,0.012
anybody,0.004
anylonger,0.004
anymore,0.027
anyone,0.008
anyones,0.004
anytimee,0.004
anywhere,0.004
apadah,0.004
apart,0.004
api,0.008
aplikasi,0.004
appreciate,0.004
area,0.008
ari,0.004
arsip,0.004
artikel,0.004
artine,0.004
artis,0.008
artsy,0.004
artworks,0.004
arus,0.004
asa,0.019
asep,0.008
ashr,0.004
asians,0.004
asing,0.004
asiya,0.004
ask,0.039
asked,0.012
asking,0.016
asli,0.008
assignments,0.004
astaga,0.004
astagfirullah,0.004
atap,0.004
atlet,0.004
attracted,0.004
atur,0.008
austin,0.004
awan,0.012
awesome,0.008
aww,0.004
ayah,0.008
ayla,0.004
ayo,0.043
baca,0.113
backstabbing,0.004
badai,0.004
badan,0.012
badmood,0.004
bagus,0.128
bagusdeh,0.004
bahagia,0.004
bahan,0.012
bahasa,0.027
bahaya,0.008
baiq,0.004
baiqla,0.004
bajing,0.062
baju,0.008
bakat,0.004
bal,0.008
balas,0.008
balikin,0.004
bandel,0.004
bandung,0.019
banget,0.012
bangetsi,0.008
bangga,0.031
bangkrut,0.004
bangku,0.008
bangun,0.054
bantal,0.008
bantu,0.004
banya,0.008
barang,0.027
barangqali,0.004
barat,0.008
bareng,0.016
batal,0.008
batik,0.004
batin,0.004
batu,0.008
batur,0.004
bau,0.016
bawa,0.043
