term,weight
aaron,0.003
abt,0.003
abu,0.003
aca,0.003
acak,0.009
acara,0.006
according,0.006
achievements,0.003
activities,0.003
actress,0.003
adil,0.006
admin,0.006
administrasi,0.006
aduk,0.006
ag,0.003
againi,0.003
agrement,0.003
ah,0.009
ahdjsaks,0.003
ahjussi,0.003
ahli,0.003
ahsan,0.003
ajak,0.003
ajar,0.006
ajdjhsjfjsjd,0.003
akane,0.003
aktor,0.006
akun,0.009
al,0.006
alam,0.012
alamat,0.003
alas,0.018
albu,0.003
album,0.167
albums,0.009
alhamdulillah,0.003
alla,0.003
allergy,0.003
amal,0.003
aman,0.006
ambik,0.003
ambil,0.012
american,0.003
amin,0.003
among,0.003
ampo,0.003
an,0.046
anaconda,0.003
anak,0.061
andini,0.003
anemon,0.003
anggota,0.049
angka,0.003
angkat,0.006
animasi,0.003
anime,0.003
anjg,0.003
anjing,0.003
anniversary,0.018
announced,0.003
annoyed,0.003
anomali,0.003
answers,0.003
anti,0.009
anticipate,0.006
antifans,0.003
antis,0.006
anymore,0.003
anyone,0.003
anyways,0.003
aplikasi,0.006
appear,0.003
appeared,0.003
apresiasi,0.006
april,0.003
ar,0.003
arah,0.003
ari,0.003
arigato,0.003
arsip,0.003
artis,0.009
asi,0.003
aside,0.003
asing,0.003
asked,0.015
asking,0.003
asli,0.003
asumsi,0.003
atlet,0.006
attacked,0.003
attacks,0.003
atur,0.006
audisi,0.003
aula,0.003
available,0.003
awin,0.012
axelse,0.003
ayah,0.003
ayat,0.015
ayo,0.036
ba,0.003
babak,0.003
babi,0.003
babies,0.009
baca,0.039
badan,0.003
badut,0.003
bagikan,0.006
bagong,0.003
bags,0.003
bagus,0.052
bahagia,0.018
bahas,0.009
bahasa,0.006
bai,0.003
baikbaik,0.003
bajing,0.015
bak,0.003
bakar,0.021
bakso,0.003
bandana,0.003
bandaso,0.003
banding,0.009
bandingkan,0.003
bangga,0.003
bangkrut,0.003
bangsa,0.006
bangun,0.009
banjir,0.015
bank,0.003
banned,0.003
bantu,0.003
barang,0.012
bareng,0.012
baris,0.012
basically,0.006
batal,0.346
batin,0.003
batu,0.003
bautiful,0.003
bawa,0.015
bayang,0.009
bayangkan,0.003
bayar,0.006
bayi,0.039
bcuz,0.003
bebas,0.006
became,0.003
become,0.003
becomes,0.015
becoming,0.003
beda,0.021
bedo,0.003
behind,0.006
beijar,0.003
belaga,0.006
belanda,0.003
belanja,0.003
beli,0.015
belikan,0.003
bengek,0.003
bentuk,0.003
beranda,0.009
berani,0.006
berat,0.012
berhenti,0.009
berita,0.027
bersih,0.003
berterimakasih,0.003
besok,0.012
bestfriend,0.003
between,0.006
beyond,0.003
bgm,0.006
bias,0.009
biaya,0.003
bicara,0.018
bigbang,0.003
bigger,0.006
biggest,0.012
bijak,0.003
bijaksana,0.003
bilang,0.006
bingung,0.003
bintang,0.003
birmingham,0.009
biru,0.003
bla,0.009
blackpink,0.003
blonde,0.003
bodoh,0.006
bohong,0.024
bola,0.003
bom,0.003
born,0.003
bos,0.003
bosan,0.003
both,0.006
bought,0.003
boyfriend,0.012
bragging,0.003
braincell,0.003
brand,0.009
brats,0.003
breaking,0.018
breaks,0.003
breathtaking,0.003
bringing,0.006
broadcasted,0.003
brokelepu,0.003
brothers,0.003
bsg,0.003
btch,0.003
buah,0.003
buaya,0.003
buddies,0.003
buka,0.021
bukti,0.003
bullying,0.003
bumi,0.009
bunga,0.015
bupyeong,0.003
burned,0.003
buruk,0.009
butuh,0.021
bwf,0.009
byeol,0.003
byul,0.003
ca,0.003
cabai,0.003
cadang,0.003
cahaya,0.009
caku,0.003
called,0.006
calon,0.006
cam,0.003
camat,0.003
camera,0.006
campur,0.012
canda,0.015
candid,0.003
cantik,0.018
capai,0.012
careers,0.003
cares,0.003
cari,0.03
carut,0.003
catat,0.018
categories,0.003
cause,0.006
cctv,0.003
cemburu,0.006
cemil,0.009
centuryblue,0.006
cepat,0.006
cerdas,0.003
cerita,0.07
cermin,0.009
cha,0.003
champs,0.003
chanel,0.003
changmin,0.003
channelnya,0.003
charts,0.003
chasing,0.003
chatingan,0.003
chattingan,0.003
chef,0.009
chen,0.006
cheol,0.006
cheon,0.003
chia,0.003
choco,0.006
choi,0.021
choiminho,0.003
chois,0.003
chose,0.003
chou,0.003
cie,0.006
cina,0.006
cinta,0.088
cipinang,0.006
cipta,0.003
cium,0.009
cked,0.003
clare,0.003
classroom,0.003
clear,0.003
clingiest,0.003
clingy,0.003
clips,0.006
clouds,0.003
clubhouse,0.003
coba,0.033
collab,0.003
collaboration,0.006
collecting,0.003
comeback,0.052
comebacknya,0.003
comes,0.003
commenced,0.003
commentnya,0.003
comments,0.003
competing,0.003
complete,0.006
composing,0.003
concept,0.015
conducted,0.003
congratulations,0.003
consists,0.006
cont,0.003
continues,0.003
cookie,0.003
coolest,0.003
copies,0.009
corona,0.018
correct,0.003
couldnt,0.003
counted,0.003
couples,0.003
cowok,0.012
cowonya,0.003
crashing,0.003
crews,0.003
crumbs,0.003
ctto,0.003
cuci,0.003
cuddly,0.003
cundang,0.003
curi,0.003
curiga,0.003
currently,0.006
cutely,0.003
cuteness,0.003
cutest,0.006
cutie,0.009
cuties,0.003
cuts,0.012
cynthia,0.003
dadak,0.003
daddies,0.003
dae,0.043
daerah,0.006
daftar,0.006
dahi,0.003
dana,0.006
dancing,0.009
dar,0.003
dara,0.003
daragon,0.006
daritadi,0.003
dasar,0.012
dat,0.003
data,0.003
dati,0.003
dating,0.012
daud,0.003
days,0.012
debat,0.003
debut,0.003
december,0.003
decide,0.003
deep,0.003
definisi,0.003
deh,0.006
deketnya,0.003
demebeta,0.003
deng,0.003
dengar,0.018
denmark,0.003
desa,0.003
desain,0.003
detail,0.006
detailed,0.003
detik,0.006
detinations,0.003
dewasa,0.018
diam,0.006
diberitahukan,0.003
did,0.018
didik,0.003
didn,0.003
didnt,0.003
diet,0.003
dignitate,0.003
diinget,0.003
diketawain,0.003
dikuatin,0.003
dilema,0.006
diliatin,0.003
dimana,0.018
dingin,0.003
direktur,0.006
discussed,0.003
dishes,0.003
disney,0.003
disp,0.003
disrespecting,0.003
ditangisin,0.003
doa,0.03
does,0.003
doesn,0.003
doesnt,0.006
doing,0.018
dokumenter,0.012
donghae,0.292
donghaek,0.003
donghaes,0.046
dorm,0.006
dormies,0.003
dorms,0.006
dorong,0.006
doubles,0.006
dp,0.006
drama,0.006
drops,0.003
drummerhae,0.003
duck,0.003
dude,0.003
duet,0.003
dukung,0.003
dunia,0.018
during,0.012
duta,0.006
duuh,0.003
each,0.021
earli,0.003
edisi,0.003
edit,0.006
efek,0.003
egois,0.003
eh,0.009
ehehe,0.003
either,0.003
ekspos,0.003
ekspresi,0.003
elb,0.003
elfindonesiacom,0.003
elfs,0.033
email,0.006
emanuelle,0.003
embara,0.003
ember,0.003
emma,0.015
emosi,0.003
emotions,0.003
ems,0.003
energi,0.003
eng,0.003
england,0.027
english,0.006
ent,0.003
entered,0.006
episode,0.033
era,0.003
es,0.009
est,0.003
estetik,0.003
estetika,0.006
ethan,0.003
eun,0.006
eunfficial,0.009
eunhae,0.003
eunhyuk,0.027
eunhyuks,0.003
