term,weight
aamiinn,0.006
abai,0.003
abistu,0.009
abistuwkwk,0.003
abla,0.009
acak,0.003
acara,0.012
acia,0.003
adat,0.009
adek,0.003
adekku,0.006
adeknya,0.003
adil,0.006
aduh,0.018
adzhiim,0.006
adzhim,0.045
adzim,0.143
agama,0.009
agathon,0.003
agenda,0.012
agendain,0.003
agendanyaa,0.003
ah,0.048
ahli,0.003
aida,0.003
aisya,0.003
ajak,0.009
ajar,0.024
ajaw,0.003
ajawkwk,0.003
aji,0.006
ajiikk,0.003
aju,0.003
akad,0.006
akibat,0.003
akrab,0.024
akumulasi,0.003
akumulatif,0.003
akun,0.009
akuntansi,0.006
akuwkwk,0.003
akuwkwkwk,0.003
al,0.193
alam,0.018
alami,0.003
alas,0.003
alergi,0.003
alesannya,0.003
alhamdulillaah,0.003
alhamdulillah,0.027
alias,0.003
alis,0.003
allow,0.003
almarhum,0.003
alosi,0.003
alpha,0.003
alquran,0.003
alumni,0.003
alus,0.003
aman,0.003
amarah,0.003
ambil,0.009
amel,0.003
amenitas,0.003
amin,0.036
among,0.006
ampun,0.006
an,0.006
anak,0.104
ancen,0.003
aneh,0.006
anggota,0.003
angka,0.006
angkat,0.003
aniaya,0.003
anime,0.003
anku,0.003
antem,0.003
anu,0.003
any,0.003
anyonghaseo,0.003
apakabar,0.003
apas,0.012
apaya,0.003
applynya,0.003
appsnya,0.003
apresiasi,0.003
arahwkwk,0.003
area,0.003
arent,0.003
arjun,0.003
arsitek,0.003
artis,0.006
asik,0.03
asing,0.006
asli,0.015
asnih,0.009
aspek,0.003
astaghfirullaah,0.024
astaghfirullah,0.47
astaghfirullahh,0.012
atom,0.003
atur,0.009
audit,0.003
aunty,0.003
awat,0.003
ayam,0.006
ayo,0.101
ayobergerak,0.003
babah,0.003
babu,0.003
babyshark,0.006
baca,0.033
bacawkwk,0.006
badan,0.009
badmood,0.006
bagor,0.003
bagos,0.009
bagus,0.033
bahagia,0.024
bahagiaa,0.003
bahas,0.012
bahasa,0.012
baikwkwk,0.003
bain,0.003
baju,0.006
bakti,0.003
bakul,0.003
bal,0.003
balas,0.021
balesan,0.003
balesnya,0.003
baliho,0.003
balok,0.003
bangga,0.006
bangtem,0.003
bangun,0.006
bantingmurung,0.003
bantu,0.009
banyakk,0.003
bara,0.003
barang,0.003
barat,0.006
bareng,0.009
baris,0.003
based,0.003
basic,0.003
batal,0.062
batam,0.003
batas,0.003
batik,0.003
batin,0.003
batu,0.003
batuk,0.006
bawa,0.018
bayang,0.009
bayangkan,0.003
bayar,0.006
bayi,0.006
bayik,0.006
bbq,0.003
beban,0.006
becandaan,0.003
becandain,0.003
beda,0.015
beeauutiful,0.003
beginiann,0.003
bekti,0.003
beku,0.003
belaga,0.006
belah,0.006
belas,0.003
beli,0.051
belommwkwk,0.003
benah,0.003
benci,0.003
benedictwkwk,0.003
beng,0.006
bentar,0.006
bentuk,0.006
benua,0.003
berani,0.006
berat,0.012
berbi,0.003
berbinya,0.003
berdua,0.006
berisik,0.003
berita,0.003
berkah,0.003
berkat,0.003
berkumpul,0.003
berteman,0.003
berterimakasih,0.003
besok,0.024
betapa,0.003
betawi,0.003
betuul,0.003
betuulhuhu,0.003
bgtwkwk,0.006
bi,0.003
biarpun,0.003
bias,0.003
biaya,0.006
bicara,0.024
bicos,0.003
bijak,0.003
bikini,0.003
bilang,0.036
bincang,0.003
bingo,0.003
bintang,0.003
bintank,0.003
bioskop,0.003
bisnis,0.003
bispar,0.003
bits,0.003
biyum,0.003
biz,0.003
bludermu,0.003
bocor,0.003
bodoh,0.006
bogoor,0.003
bom,0.015
bon,0.003
bongkar,0.003
book,0.003
borok,0.006
bos,0.006
bosan,0.003
boyband,0.003
boyfie,0.003
boys,0.003
bpd,0.003
brader,0.003
braderr,0.003
bridesmaidnya,0.003
brokat,0.006
bromo,0.003
btrip,0.003
buah,0.009
buaya,0.003
buch,0.003
bucinwkwk,0.003
budak,0.018
budaya,0.003
budi,0.003
bugis,0.009
bujuk,0.003
buka,0.036
bunda,0.024
bunds,0.003
buras,0.003
burger,0.003
burgerax,0.006
burjo,0.009
buruk,0.003
buset,0.003
butuh,0.015
byebye,0.006
cabang,0.006
cahaya,0.009
cakap,0.003
calon,0.006
camat,0.003
camera,0.003
campur,0.003
canda,0.003
candid,0.051
candu,0.003
canggung,0.006
cantic,0.003
cantik,0.036
caramelized,0.003
cari,0.012
carikan,0.003
catcall,0.003
cayangg,0.003
cece,0.003
cee,0.003
cegah,0.003
cel,0.003
celana,0.003
cemangat,0.003
cemburu,0.003
cemil,0.054
cenderung,0.003
centil,0.006
cepat,0.018
cepatan,0.003
cerdas,0.009
cerita,0.018
ceritaa,0.003
ceritakaann,0.003
ceritanyaa,0.003
ceritanye,0.003
cermin,0.009
cewenya,0.003
cewy,0.003
chanda,0.003
cheribon,0.003
chic,0.003
cie,0.003
ciill,0.003
ciin,0.003
cilok,0.003
cincin,0.003
cingkrang,0.003
cinta,0.048
cipa,0.006
ciri,0.003
clear,0.003
clientnya,0.003
closefriend,0.003
coaster,0.003
coba,0.018
cocok,0.006
cokelat,0.006
coklat,0.006
collaborate,0.003
colok,0.003
congraduation,0.006
contoh,0.003
cookie,0.003
cor,0.003
corona,0.009
correct,0.003
coto,0.006
counting,0.003
cowok,0.003
cowomu,0.003
cowonya,0.003
cpns,0.003
creambath,0.003
cuci,0.006
cuma,0.006
curi,0.003
cuti,0.006
cuy,0.006
cxo,0.003
daan,0.003
dabes,0.003
dadak,0.003
daeng,0.003
daftar,0.009
daging,0.006
dampak,0.003
damping,0.006
dangdut,0.006
danus,0.003
dapur,0.003
darah,0.009
dasar,0.009
daster,0.003
data,0.006
datengnya,0.003
dayang,0.006
days,0.003
dbd,0.003
dcf,0.003
ddqu,0.003
debat,0.003
december,0.003
ded,0.009
dedy,0.009
dedywkwk,0.003
definitely,0.003
degdegannya,0.003
deh,0.039
dehwkwk,0.003
dekanatwkwk,0.003
deklarasi,0.003
delete,0.003
deliverynya,0.003
deliveryy,0.003
demam,0.003
demandnya,0.003
denda,0.003
deng,0.009
dengar,0.024
dentia,0.003
deposito,0.003
destinasi,0.003
detail,0.003
dhiny,0.003
dhiya,0.006
diadain,0.003
diajari,0.003
diam,0.006
diantar,0.003
diapresiasiwkwk,0.003
dibacain,0.003
dibangunin,0.003
dibanyakin,0.003
dibayarin,0.003
dibegitukan,0.003
dibikinin,0.003
diet,0.003
digencarin,0.003
digodain,0.003
digofoodin,0.003
diinget,0.003
dikabarin,0.003
dikatai,0.003
diketawain,0.003
dikick,0.003
dikit,0.009
dilabelin,0.003
dilema,0.003
diliatin,0.003
dilompatin,0.003
dimarahi,0.003
dimatiin,0.003
dimention,0.003
dinda,0.006
dinding,0.003
dingin,0.003
diomongin,0.003
dipacking,0.003
dipublish,0.003
dirobohinn,0.003
disakitin,0.003
disangkain,0.003
dishare,0.006
diskusi,0.012
disney,0.006
disorientasi,0.003
ditag,0.003
ditanyain,0.006
ditanyainnya,0.003
ditelfon,0.003
diteriakin,0.003
diuninstall,0.003
diwakilin,0.003
diyes,0.003
doa,0.021
doangg,0.003
doesnt,0.003
dojku,0.003
doktrin,0.003
drama,0.009
dubber,0.003
dubbing,0.003
dude,0.003
duduk,0.003
duka,0.003
dukun,0.003
dukung,0.003
dums,0.003
dungdung,0.003
dunia,0.024
duo,0.003
durhaka,0.003
dustep,0.003
duta,0.003
dza,0.003
dzun,0.003
edit,0.012
edy,0.003
effortlessly,0.003
eh,0.036
ehe,0.003
ehehehe,0.006
ehehehehehe,0.003
ehwkwkwkwk,0.003
ejek,0.003
ekonomi,0.003
eksplisit,0.003
elah,0.006
elak,0.006
elif,0.003
em,0.006
email,0.003
eman,0.003
emangg,0.003
embak,0.003
emoci,0.003
emoji,0.006
emotionally,0.003
endorse,0.003
engkau,0.006
enjel,0.003
era,0.003
erti,0.003
es,0.009
estetik,0.003
et,0.009
etd,0.003
eurus,0.003
ewwkwkwkw,0.003
eyeliner,0.003
facebook,0.003
facepaint,0.003
facial,0.003
fahmi,0.015
fail,0.003
fakta,0.006
fakultas,0.003
fan,0.006
fangirling,0.003
fansnya,0.003
fase,0.003
faskes,0.003
favorit,0.012
faza,0.003
februari,0.003
fenomena,0.003
feri,0.003
fesyenebel,0.003
fil,0.003
fildza,0.012
fildzah,0.003
fildzahana,0.006
film,0.024
fir,0.003
firza,0.003
fit,0.003
fitri,0.003
fitur,0.006
fiturnya,0.003
fk,0.003
flakes,0.003
flaurent,0.003
flip,0.006
fnb,0.003
followan,0.003
foodcourt,0.003
forgiveness,0.003
former,0.003
foto,0.021
founders,0.003
fren,0.006
frewinhahaha,0.003
friday,0.003
fried,0.003
