term,weight
aa,0.005
aahahahahahah,0.005
abu,0.005
abudaud,0.005
acak,0.005
acara,0.005
acikiwir,0.005
adaapa,0.005
adab,0.005
adat,0.005
adek,0.01
adil,0.005
admin,0.01
aduh,0.045
aduk,0.005
afrika,0.005
agung,0.005
ah,0.02
ahli,0.005
ahok,0.005
air,0.005
ajaib,0.01
ajak,0.005
ajala,0.005
ajar,0.035
ajigile,0.005
ajiji,0.005
akang,0.005
akhlakless,0.005
aksen,0.005
aktif,0.005
akun,0.015
akurat,0.005
al,0.01
ala,0.005
alam,0.01
alarm,0.01
alat,0.005
album,0.01
alc,0.005
alfa,0.005
alhamdulillah,0.075
alhamdullilah,0.005
alias,0.03
alif,0.005
alis,0.015
alkohol,0.005
allah,0.015
allahuakbar,0.005
alus,0.005
amal,0.005
aman,0.01
ambasador,0.005
ambil,0.02
ambon,0.005
amboy,0.005
america,0.01
amin,0.035
ampuh,0.005
ampun,0.02
an,0.055
anak,0.11
ancyur,0.005
andal,0.005
aneh,0.005
anggar,0.005
anggota,0.005
angin,0.005
angkat,0.01
angker,0.005
angkring,0.01
anin,0.005
anjr,0.015
antepin,0.005
anyong,0.01
apem,0.005
apeni,0.005
aplikasi,0.005
arah,0.01
area,0.015
areah,0.005
arif,0.005
arju,0.005
armada,0.005
artis,0.005
asam,0.015
asghaogfjfl,0.005
asin,0.005
asli,0.04
asmaul,0.005
asmr,0.005
asrama,0.005
assalamualaikum,0.02
astag,0.005
astaga,0.01
astagfirullah,0.005
astaghfirullah,0.015
astghfirullah,0.005
atid,0.005
atm,0.005
attahiyat,0.005
atur,0.005
audah,0.005
audio,0.005
aurat,0.01
awas,0.01
awet,0.005
awkay,0.005
awokwowkwow,0.005
ayah,0.02
ayam,0.025
ayie,0.005
ayo,0.05
ayodong,0.005
ba,0.005
bablas,0.005
bablasin,0.005
baca,0.03
backpain,0.005
badabes,0.005
badan,0.005
bagus,0.04
bahagia,0.015
bahas,0.005
bahasa,0.02
bahaya,0.005
bajigur,0.005
baju,0.035
bakso,0.015
balas,0.03
bamsul,0.005
bandel,0.005
bandung,0.01
banget,0.02
bangetdah,0.005
bangku,0.005
bangladesh,0.005
bangun,0.02
bantal,0.005
bantu,0.01
banya,0.005
bapau,0.005
barang,0.005
bareng,0.025
batal,0.339
batu,0.005
bau,0.01
bawa,0.045
bawain,0.005
bayang,0.005
bayar,0.02
bayi,0.025
bayik,0.005
bbf,0.005
bebas,0.005
bebek,0.01
beda,0.02
beensar,0.005
beji,0.005
bekam,0.01
bela,0.005
belah,0.01
belanja,0.005
belek,0.005
beli,0.02
beling,0.005
belok,0.01
benarkan,0.005
bengkok,0.005
bentar,0.01
bentol,0.005
bentuk,0.005
berani,0.005
berisik,0.005
berita,0.005
berkah,0.005
bersih,0.005
bersihin,0.005
bersin,0.005
berteman,0.005
besi,0.005
besok,0.005
besties,0.01
beterai,0.005
betrik,0.005
beuh,0.005
bewum,0.005
biadab,0.005
biang,0.005
biarkan,0.01
bicara,0.04
bidan,0.015
bilang,0.02
bilas,0.005
bingung,0.02
bintaro,0.005
bintit,0.005
bioplacenton,0.005
bir,0.005
biru,0.005
bismillah,0.03
bismillahirohmanirrohim,0.005
bisnis,0.005
blackpink,0.02
blakcpink,0.005
blekping,0.01
blinks,0.005
blod,0.005
blok,0.005
boba,0.005
boboho,0.005
boca,0.005
bogor,0.005
bojo,0.005
bolos,0.005
bom,0.03
bon,0.005
bong,0.005
booming,0.005
bos,0.01
bosan,0.005
bp,0.01
brulle,0.005
btl,0.005
buah,0.005
buang,0.015
buaya,0.005
bubur,0.01
bucks,0.005
buka,0.005
buku,0.005
bulak,0.01
bulu,0.005
buluh,0.005
buluk,0.005
bunda,0.02
bungkus,0.01
bunny,0.005
bunyi,0.005
burger,0.005
buru,0.005
burung,0.005
butuh,0.015
cadbury,0.005
cahaya,0.005
cair,0.005
cakama,0.005
called,0.005
camat,0.005
canda,0.005
cantik,0.025
capai,0.005
cardi,0.01
cardib,0.005
cari,0.055
caring,0.01
catches,0.005
cemil,0.11
cepat,0.045
cepatan,0.01
cere,0.005
ceria,0.005
cerita,0.035
cewek,0.005
champions,0.005
chatime,0.005
chiliin,0.005
cibubur,0.005
cici,0.015
cilebut,0.005
ciliwung,0.005
cinta,0.04
cintak,0.005
ciprat,0.005
cipta,0.005
cisul,0.01
citayem,0.01
cius,0.005
clickbait,0.005
cmon,0.005
cnth,0.005
coba,0.05
cocok,0.005
colek,0.01
collabs,0.025
cookies,0.005
corak,0.005
coro,0.005
coron,0.005
corona,0.005
cuaca,0.005
cuanki,0.015
cuci,0.005
cupang,0.01
curug,0.005
dadar,0.005
dagel,0.005
dahal,0.005
dahi,0.005
dahla,0.01
dahlan,0.005
dalmi,0.01
damar,0.015
dana,0.005
dangdut,0.005
danti,0.005
daon,0.005
darah,0.01
darurat,0.005
darussalam,0.005
daud,0.005
daun,0.005
days,0.01
dayya,0.005
dea,0.005
deci,0.005
decuazlue,0.005
deh,0.01
dela,0.005
delaa,0.005
demek,0.005
dengar,0.02
dengkur,0.015
depok,0.035
des,0.005
desa,0.015
desember,0.005
destinyroger,0.005
detail,0.005
detik,0.005
dewasa,0.01
dewi,0.005
diam,0.005
dibandingin,0.005
dibangunin,0.005
dibawain,0.005
dibiasain,0.005
dicengin,0.005
diceritain,0.005
dicipline,0.005
didih,0.01
dih,0.005
dihancurin,0.005
diinjek,0.005
dikatai,0.005
dikeluarin,0.005
dikencingin,0.005
dikerjain,0.005
dilakban,0.005
dimasuki,0.005
dimatiin,0.005
diomongin,0.005
dipakein,0.005
dipassion,0.005
diruma,0.005
dispenser,0.005
ditegor,0.005
ditutupi,0.005
dizalimin,0.01
dkabulkan,0.005
doa,0.08
doh,0.005
doing,0.005
domah,0.005
domestik,0.01
dompet,0.005
donald,0.005
donggks,0.005
dor,0.005
dos,0.005
dosa,0.01
dots,0.005
download,0.005
drama,0.045
dtc,0.005
du,0.005
dualipa,0.005
duduk,0.025
duga,0.005
duhaduh,0.005
duhlala,0.005
duluan,0.01
dunia,0.025
duo,0.005
durian,0.01
eala,0.005
eh,0.03
eka,0.005
ekor,0.015
ektp,0.005
elektronik,0.01
emaknya,0.005
emas,0.005
emma,0.005
enek,0.005
energi,0.01
eng,0.01
engeh,0.005
engep,0.005
episode,0.015
er,0.005
erti,0.005
es,0.01
euleuuh,0.005
exclusive,0.005
extremly,0.005
eyeliner,0.01
faedah,0.005
fakta,0.005
faster,0.005
favorit,0.005
film,0.015
foto,0.04
frustrasi,0.005
fucek,0.005
fufufu,0.005
gadapet,0.005
gadis,0.025
gagal,0.005
gairah,0.015
gais,0.005
galak,0.005
galiat,0.005
gamain,0.005
gamake,0.005
gancit,0.005
gang,0.01
gangerti,0.005
ganggu,0.015
ganti,0.01
garam,0.005
garis,0.005
gasopan,0.005
gaudah,0.005
gblo,0.01
gede,0.005
gedor,0.005
gedung,0.005
gejala,0.005
gel,0.015
gemas,0.05
gemblong,0.005
gemoy,0.015
gen,0.005
gendong,0.01
genepin,0.005
geprek,0.005
gera,0.005
gercep,0.005
gerimis,0.005
gesre,0.005
gesrek,0.01
gibah,0.005
gigi,0.01
gigit,0.01
gila,0.03
gimanah,0.005
gina,0.005
giveaway,0.005
gluduknya,0.005
goals,0.005
godok,0.01
godzila,0.005
gofut,0.005
goks,0.005
goler,0.005
gomez,0.005
goreng,0.02
gores,0.005
gosa,0.005
gosip,0.01
goyeng,0.005
gozi,0.01
gudang,0.005
gugup,0.01
gula,0.015
gulung,0.01
gumiho,0.005
gunain,0.005
gurita,0.005
gusar,0.005
haahhahaha,0.005
habis,0.095
hadah,0.02
hadis,0.01
haduh,0.005
hahahahahaha,0.005
hahahahahahaha,0.005
hajat,0.01
halal,0.005
halusinasi,0.005
hamba,0.025
hamdallah,0.005
hamil,0.015
hamiy,0.005
han,0.02
hancur,0.005
handuk,0.005
hangat,0.015
hanjipyong,0.005
hansol,0.005
hanthhu,0.005
hantu,0.005
hapus,0.005
harap,0.01
harfiah,0.005
harga,0.02
harry,0.005
haruse,0.005
hasil,0.02
hati,0.005
haus,0.005
hawa,0.01
hd,0.005
headloop,0.01
headset,0.005
hebat,0.01
heboh,0.005
henna,0.005
hensek,0.005
henti,0.005
heran,0.01
hesre,0.005
het,0.005
hidung,0.005
hidup,0.06
highlight,0.005
hih,0.005
hijau,0.01
hilang,0.01
hitam,0.005
hitec,0.005
ho,0.005
hol,0.005
homina,0.015
hooh,0.005
hormat,0.005
hubung,0.005
huf,0.01
