term,weight
aa,0.006
abm,0.006
abms,0.012
academia,0.006
acak,0.006
acara,0.006
accepting,0.006
adeknya,0.012
adel,0.006
adil,0.012
adin,0.006
admin,0.006
adminceu,0.006
aduh,0.023
aduk,0.006
agenda,0.006
air,0.006
ajak,0.012
ajar,0.07
akademik,0.006
aki,0.006
akmaludin,0.006
akrab,0.006
akun,0.023
akung,0.006
akusativ,0.006
alam,0.006
alami,0.012
alas,0.006
alat,0.023
albums,0.006
alf,0.017
alfatih,0.006
alhamdulillah,0.029
ali,0.017
alias,0.006
alla,0.006
almer,0.006
alumni,0.006
aman,0.012
ambil,0.023
amin,0.029
an,0.017
anak,0.052
analisis,0.006
andal,0.006
aneh,0.017
anggang,0.035
angin,0.006
angka,0.006
angkut,0.006
anime,0.006
aniti,0.006
antero,0.006
anti,0.012
antisipasi,0.006
any,0.012
anyone,0.006
anyong,0.006
apaansi,0.006
apas,0.006
apatu,0.006
apel,0.006
approved,0.006
apresiasi,0.006
arab,0.006
area,0.012
arek,0.006
arigatou,0.006
arka,0.006
arkong,0.082
artis,0.006
arva,0.006
arvo,0.006
arya,0.006
aryak,0.006
asa,0.006
asik,0.041
asing,0.017
ask,0.006
asked,0.006
asli,0.012
assalamualaikum,0.006
assume,0.006
astaga,0.006
astaghfirullah,0.012
asyhadu,0.006
atasn,0.006
awak,0.012
awam,0.006
awesome,0.006
awet,0.012
ay,0.012
ayah,0.006
ayam,0.012
ayo,0.163
azza,0.006
babe,0.006
baca,0.041
bacane,0.006
bagas,0.006
bagus,0.052
bahagia,0.006
bahan,0.006
bahas,0.012
baja,0.006
baju,0.006
bakat,0.006
bakso,0.006
bal,0.006
balancing,0.006
balas,0.006
bambu,0.006
ban,0.006
bandung,0.006
bangau,0.012
bangdim,0.006
banget,0.006
bangga,0.012
bangjov,0.006
bangun,0.041
bank,0.006
bantu,0.017
banyangin,0.006
barang,0.006
bareng,0.017
based,0.006
basic,0.006
bata,0.012
batal,0.344
batang,0.006
batas,0.006
batstore,0.006
bau,0.017
bawa,0.006
bawang,0.012
baya,0.006
bayang,0.017
bayangkan,0.006
bayarin,0.006
bayi,0.006
baz,0.006
bbkrem,0.006
beasiswa,0.006
bebek,0.006
beberes,0.006
bebuyutan,0.006
beda,0.017
begitupula,0.006
bejeu,0.006
beku,0.012
belaga,0.006
belah,0.012
belai,0.006
belebihan,0.006
beli,0.035
belok,0.006
benci,0.017
beranda,0.006
berita,0.006
berkat,0.006
bersa,0.006
berteman,0.006
bertha,0.006
besok,0.006
betrayals,0.006
bhakti,0.006
bibit,0.006
bicara,0.006
bijak,0.006
bijaksana,0.006
bilang,0.006
bimbang,0.006
bing,0.006
bingung,0.035
bintang,0.012
bionya,0.006
bioskop,0.006
bismillah,0.012
bkso,0.006
bldgs,0.006
bledug,0.006
blunyah,0.006
bms,0.006
bnar,0.006
boba,0.006
bodoh,0.029
bohemian,0.006
bol,0.023
bolak,0.006
boom,0.006
bos,0.012
bosan,0.012
boys,0.006
breadnya,0.006
breaking,0.006
briw,0.006
brothers,0.006
bruuh,0.006
buah,0.012
bubuk,0.006
bucak,0.006
bucinbucin,0.006
budshol,0.006
budu,0.017
buka,0.029
bukain,0.006
buku,0.017
bukvin,0.006
bul,0.006
bumi,0.012
bunda,0.006
buntal,0.006
bunuh,0.017
bunyi,0.012
buruk,0.029
butuh,0.029
bwang,0.006
byuti,0.012
cabik,0.006
caca,0.006
cahaya,0.029
cakap,0.012
called,0.006
camil,0.017
campur,0.006
cantik,0.006
cari,0.023
catat,0.006
cause,0.006
cc,0.035
cctv,0.006
cegah,0.012
celebr,0.006
cemil,0.064
cemilan,0.012
cempe,0.006
cemplung,0.006
cen,0.012
cepat,0.029
cerdas,0.006
cerita,0.035
certified,0.006
challenging,0.006
chandrika,0.006
characters,0.006
checking,0.006
cheers,0.012
cheese,0.006
chef,0.006
chick,0.006
chr,0.006
chrysun,0.006
cikgu,0.023
cilik,0.006
cinta,0.07
cipta,0.006
cit,0.006
cita,0.012
ckckck,0.012
coba,0.07
cocok,0.047
cocox,0.006
coklat,0.006
compiler,0.006
