term,weight
abad,0.004
abusive,0.004
ac,0.004
acak,0.007
accusations,0.004
acik,0.004
adams,0.004
adat,0.004
adegan,0.011
adek,0.004
adeknya,0.004
admin,0.007
ads,0.004
aduh,0.044
agama,0.015
aggressively,0.004
agung,0.004
ah,0.033
ahn,0.004
ai,0.004
ain,0.004
air,0.004
ajaib,0.004
ajak,0.007
ajar,0.011
ajeng,0.004
aju,0.004
akang,0.004
akibat,0.004
aksesoris,0.004
aktif,0.004
akting,0.004
aktivitas,0.007
aktris,0.004
akuarium,0.004
akun,0.018
alaikum,0.004
alam,0.011
alami,0.004
alas,0.007
alasan,0.007
album,0.062
albums,0.004
alessan,0.004
alhamdulillah,0.004
alias,0.015
alice,0.004
alir,0.004
allahuakbar,0.004
almarhumah,0.004
alternatif,0.004
aman,0.011
amanda,0.004
ambil,0.007
ambilkan,0.007
amin,0.004
ampun,0.007
amputasi,0.004
an,0.051
anak,0.069
andai,0.004
aneh,0.011
anggota,0.015
angkat,0.007
angkut,0.004
anime,0.007
anjing,0.007
anniversary,0.004
announced,0.004
annyeong,0.004
antek,0.007
antre,0.004
apartemen,0.004
apel,0.004
apg,0.004
api,0.004
appearing,0.004
appointed,0.004
apr,0.004
april,0.007
ar,0.004
arah,0.004
archeologists,0.004
argg,0.004
argumen,0.007
aries,0.007
arima,0.004
arrived,0.004
artis,0.015
asa,0.004
asahina,0.004
asdfghjkl,0.004
asi,0.004
asing,0.004
asking,0.004
asks,0.007
assalamu,0.004
assalamualaikum,0.004
asyik,0.004
atap,0.004
ateez,0.004
atur,0.007
audio,0.004
aula,0.004
auras,0.004
available,0.004
awaited,0.004
awam,0.004
awan,0.007
awaslnya,0.004
awet,0.004
ayaka,0.004
ayat,0.004
ayo,0.048
ayy,0.004
bab,0.004
baca,0.051
bachel,0.004
bacon,0.004
baginda,0.004
bagus,0.022
bah,0.004
bahagia,0.022
bahasa,0.015
bakar,0.004
bakekok,0.004
baki,0.004
balas,0.007
balesannya,0.004
ballard,0.004
bandara,0.004
banding,0.007
bandung,0.004
bangga,0.007
bangku,0.007
bangun,0.011
banjir,0.004
bantu,0.007
bara,0.004
barang,0.007
baratdaya,0.004
bareng,0.011
barista,0.004
basic,0.004
batal,0.72
batas,0.004
batu,0.004
batuk,0.004
bau,0.011
bawa,0.011
bayang,0.004
bayangkan,0.004
bayar,0.007
bayi,0.026
beban,0.004
bebi,0.004
becomes,0.004
beda,0.004
begins,0.004
belaga,0.007
belanda,0.004
beli,0.018
belikan,0.004
belok,0.004
belut,0.004
bencana,0.007
benci,0.011
bendera,0.004
bengkak,0.004
beranta,0.004
berat,0.011
berhenti,0.004
berp,0.004
berry,0.004
bersih,0.004
berteman,0.004
besok,0.04
bi,0.004
biadab,0.004
biarkan,0.004
biaya,0.007
bibi,0.004
bicara,0.026
bigbang,0.007
biggest,0.007
bijak,0.004
bilan,0.004
bilang,0.015
binatang,0.004
bingung,0.004
bintang,0.007
biontech,0.004
bioskop,0.011
bir,0.004
biru,0.015
bis,0.004
bisnis,0.007
bla,0.011
blackpink,0.004
bleed,0.004
blkngku,0.004
bloome,0.004
bobby,0.048
bocor,0.004
bodoamat,0.004
bodong,0.004
bohong,0.007
bolivia,0.004
bom,0.004
book,0.004
boom,0.004
borahae,0.004
borderland,0.004
bos,0.015
bosan,0.007
bought,0.004
bower,0.004
bowling,0.004
boyfriend,0.004
boys,0.004
boyz,0.007
brabe,0.004
breaking,0.004
bridgerton,0.004
briquettes,0.004
bts,0.029
buah,0.015
buaya,0.004
bucinan,0.004
budak,0.007
buds,0.004
buka,0.015
bukit,0.004
bukti,0.004
buku,0.015
buladig,0.004
bullying,0.004
bumbu,0.004
bumi,0.007
bunda,0.011
bunuh,0.007
burit,0.004
buru,0.007
buruk,0.018
butuh,0.018
ca,0.007
cahaya,0.015
cakep,0.004
cakram,0.007
campbell,0.004
campingep,0.004
campur,0.007
candi,0.004
cantik,0.029
capai,0.007
carefr,0.004
carepel,0.004
cari,0.004
catat,0.007
cctv,0.004
cekrek,0.004
celana,0.007
celebrate,0.004
celetuk,0.004
cemil,0.029
cepat,0.029
cerita,0.026
cewek,0.004
cha,0.004
chan,0.004
changmo,0.004
chanwoo,0.007
chargeran,0.004
chatnya,0.004
checkout,0.004
chi,0.004
children,0.004
chinese,0.004
chit,0.004
chun,0.004
ciluk,0.004
cina,0.004
cinta,0.139
cipta,0.004
cita,0.011
citra,0.004
cium,0.004
cj,0.004
cl,0.007
clear,0.004
clingy,0.004
clubhouse,0.004
coba,0.033
cocok,0.004
coex,0.007
collab,0.007
collaborating,0.004
columbia,0.004
comeback,0.055
comes,0.004
comics,0.004
commenting,0.004
comments,0.004
concept,0.011
confirms,0.004
congratulations,0.026
contain,0.004
cooper,0.004
copies,0.004
copotin,0.004
copyrigh,0.004
corona,0.007
couldve,0.004
covernat,0.004
cowok,0.007
crackheads,0.004
created,0.004
creators,0.004
cretaceous,0.004
cried,0.004
cryfest,0.004
cuci,0.007
cui,0.007
cupang,0.004
curer,0.004
curi,0.004
curious,0.004
curug,0.004
curugnya,0.004
dahi,0.004
dahyun,0.004
dajjal,0.004
dakota,0.004
dalil,0.004
damping,0.004
danau,0.004
dandan,0.004
dang,0.004
daniel,0.004
darkest,0.004
darurat,0.004
dasar,0.007
dasawarsa,0.004
datengin,0.004
daun,0.004
david,0.004
dawndididawn,0.004
daya,0.004
days,0.018
debat,0.011
deh,0.022
delete,0.004
deleted,0.004
demogorgon,0.004
denga,0.004
dengar,0.022
depresi,0.004
depresif,0.004
derita,0.007
derulo,0.004
des,0.004
desember,0.004
deserves,0.007
developed,0.004
dewa,0.004
diam,0.004
dianggep,0.004
dibikinin,0.004
dic,0.004
did,0.007
digital,0.015
diikutin,0.004
dijahatin,0.004
dika,0.004
dikelarin,0.004
dikiro,0.004
dikomenin,0.004
dimana,0.011
dimanfaatin,0.004
dimarahi,0.004
dinas,0.004
dingin,0.007
dinosaurs,0.004
direktur,0.007
disappointments,0.004
discharged,0.004
discovered,0.004
discussing,0.004
diskusi,0.004
disney,0.004
diss,0.004
distribusi,0.004
djarum,0.004
dna,0.004
doa,0.004
does,0.007
doesnt,0.004
doing,0.007
dokter,0.004
dominasi,0.007
dominated,0.004
dompet,0.004
donasi,0.004
donate,0.007
dope,0.007
dosen,0.007
download,0.004
dp,0.004
dpr,0.011
drama,0.037
draws,0.004
dresses,0.004
dri,0.004
drops,0.004
dubidubidubidu,0.004
duduk,0.004
duka,0.007
dukung,0.004
dunia,0.033
duniawi,0.004
during,0.004
dylan,0.004
eaj,0.007
eca,0.004
eda,0.004
edit,0.004
eduardo,0.004
eeriheun,0.004
ego,0.011
eh,0.029
eight,0.004
eksekutif,0.004
ekspetasi,0.004
el,0.011
email,0.004
emas,0.007
embara,0.004
emhh,0.004
emily,0.004
emosi,0.004
emosional,0.007
ends,0.004
engkau,0.004
ente,0.004
epik,0.033
episode,0.04
episodes,0.004
era,0.004
es,0.007
escaping,0.004
eskosu,0.004
est,0.004
eternals,0.004
etsa,0.004
eunwoo,0.004
europe,0.004
every,0.022
exclusive,0.011
exo,0.015
facebook,0.004
facial,0.004
fallen,0.007
fanbase,0.007
fanclub,0.004
fantas,0.004
fastest,0.004
favorit,0.018
fck,0.004
feathers,0.004
featured,0.011
featuring,0.011
feelings,0.004
