term,weight
aapdet,0.004
aayook,0.004
abu,0.013
acuh,0.004
adabtw,0.004
adeknya,0.004
admin,0.009
aduh,0.051
adzim,0.004
agenda,0.009
ah,0.013
ahsudahlah,0.004
ajak,0.021
ajang,0.004
ajar,0.017
ajasi,0.013
ajee,0.004
aji,0.004
akal,0.004
akh,0.004
akhirat,0.009
akibat,0.004
akses,0.009
aksi,0.009
akun,0.004
akuy,0.009
al,0.009
alaikumussalam,0.004
alam,0.013
alarm,0.004
alas,0.009
alat,0.004
alfa,0.004
alhamdulillah,0.09
alias,0.009
alissa,0.004
allahumna,0.004
alya,0.004
aman,0.043
ambil,0.017
ambyar,0.009
amin,0.034
ampoonn,0.004
ampun,0.009
amuk,0.009
an,0.026
anak,0.043
analisis,0.004
andil,0.004
aneett,0.004
aneh,0.004
anen,0.004
anggar,0.004
anggota,0.004
angin,0.013
angka,0.009
angkasa,0.004
angkutan,0.004
anies,0.004
anniv,0.004
anonim,0.004
antem,0.004
antisosial,0.004
anton,0.004
apaansi,0.009
apaqa,0.009
apaya,0.004
apd,0.004
apdet,0.004
apdnya,0.004
api,0.004
arah,0.004
asa,0.004
asiik,0.004
asik,0.004
asli,0.013
assalamualaikum,0.004
astaga,0.004
astaghfirullah,0.017
astv,0.004
atur,0.004
atuut,0.004
autocad,0.009
avengers,0.004
awam,0.004
awas,0.004
ayam,0.009
ayo,0.077
baaikk,0.009
baat,0.004
bab,0.004
babu,0.009
baca,0.043
bacaane,0.004
badan,0.021
bagus,0.034
bahagia,0.03
bahan,0.004
baharu,0.004
bahas,0.013
bahasa,0.004
baiik,0.004
bajak,0.004
baju,0.009
bakar,0.013
bakat,0.004
balas,0.004
balek,0.004
ballennya,0.004
bambang,0.004
bandel,0.004
bandung,0.004
banget,0.009
bangetsi,0.004
bangga,0.017
banggaa,0.004
bangkit,0.004
bangsa,0.013
bangun,0.009
bangunin,0.004
banteng,0.004
bantu,0.017
barakallah,0.03
barakallahu,0.004
barangkali,0.004
bareenng,0.004
bareng,0.009
basa,0.013
batal,0.176
batas,0.004
batin,0.013
batinn,0.004
bau,0.004
bawa,0.017
bayar,0.004
bayi,0.009
bebek,0.004
bebi,0.009
becul,0.004
beda,0.009
bedug,0.004
beehh,0.004
beepp,0.004
begadang,0.004
behh,0.004
bekal,0.004
bel,0.004
bela,0.004
belah,0.009
belanja,0.013
beli,0.004
beliau,0.004
belio,0.004
ben,0.004
bencana,0.009
bentuk,0.004
bep,0.004
beranda,0.021
berani,0.013
berat,0.017
berdukaa,0.004
berhenti,0.004
berita,0.017
berkah,0.004
besok,0.013
betenya,0.004
betina,0.004
bi,0.03
biad,0.004
biarkan,0.004
bicara,0.013
bii,0.004
bijak,0.021
bijaksana,0.004
bilang,0.069
bimbing,0.004
bingung,0.004
bini,0.004
bintang,0.004
bismillah,0.004
blackpink,0.004
blkg,0.004
blok,0.004
blurnya,0.004
bodi,0.004
bohong,0.009
bokering,0.004
bom,0.004
bomat,0.004
booss,0.004
borda,0.004
boros,0.004
bos,0.004
bosan,0.004
bosq,0.004
bosqu,0.017
bosquu,0.004
bot,0.017
botak,0.004
bpjs,0.004
brave,0.004
bright,0.004
brilian,0.004
bts,0.004
buah,0.004
buang,0.004
buberan,0.004
bucen,0.004
buguru,0.009
buibu,0.004
buk,0.013
buka,0.03
bukann,0.004
bukber,0.004
bukberan,0.004
bukk,0.009
bukti,0.004
buku,0.009
bunda,0.004
bunga,0.004
bungkus,0.004
bunglon,0.004
bunyi,0.004
burjo,0.004
buruh,0.004
buruk,0.004
buta,0.004
butuh,0.047
buu,0.013
buukk,0.009
cair,0.004
calon,0.009
candid,0.009
candu,0.004
canggih,0.004
cantik,0.03
capred,0.004
cari,0.056
catat,0.004
catering,0.004
cause,0.004
cee,0.004
cegah,0.004
cekam,0.004
cemburu,0.009
cemil,0.06
cepat,0.03
ceplok,0.004
cerah,0.009
cerai,0.004
cerdas,0.009
cerita,0.026
ceritakann,0.004
cewek,0.013
cie,0.009
cilegon,0.051
cing,0.009
cinta,0.043
cita,0.021
cium,0.004
ciyee,0.004
ckckck,0.013
ckckckc,0.004
coba,0.043
cocok,0.017
cok,0.004
coklat,0.004
coldplay,0.009
comeback,0.004
contoh,0.009
corona,0.03
cuamat,0.004
cuci,0.009
cukur,0.004
cuplik,0.004
curhat,0.004
cuti,0.021
cuy,0.009
cx,0.004
dadar,0.004
daerah,0.004
daftar,0.009
daging,0.004
dai,0.004
daku,0.004
dangdut,0.004
dapaneh,0.004
dar,0.004
darurat,0.004
dasar,0.021
data,0.004
daun,0.004
daya,0.009
ddookk,0.004
debat,0.013
debatdebat,0.004
debaynya,0.004
degdegan,0.004
deh,0.017
demo,0.004
dendam,0.004
dengar,0.009
depanny,0.004
des,0.004
desa,0.009
desy,0.004
dewan,0.004
dewasa,0.004
dewe,0.004
dian,0.004
diapakan,0.009
dibangunin,0.004
dibeginikan,0.004
dibully,0.004
did,0.009
didi,0.004
diet,0.013
dihubungin,0.004
diipp,0.004
diitt,0.004
dijogja,0.017
dijogjaa,0.004
dikit,0.004
dil,0.004
dilakuin,0.004
dilancarkaann,0.004
dilegon,0.013
dimarahi,0.009
dimatiin,0.004
dinar,0.004
dingin,0.004
dipantengin,0.004
dipendem,0.004
diplastikin,0.004
diskusi,0.013
dit,0.004
ditag,0.004
ditaro,0.004
diterapin,0.004
div,0.004
djiwa,0.004
doa,0.009
doh,0.004
dolpin,0.004
domestik,0.004
dompet,0.013
dompleng,0.004
dosa,0.009
doyan,0.009
dpa,0.004
drama,0.021
dudit,0.004
duduk,0.004
duid,0.004
duiid,0.004
duka,0.021
dukung,0.009
dum,0.013
dunia,0.021
durung,0.004
duu,0.004
dzikir,0.004
eaa,0.017
ebt,0.004
edisi,0.004
eemang,0.004
efektivitas,0.004
egois,0.004
eh,0.021
ehehehw,0.004
ejra,0.004
ekekek,0.009
ekonomi,0.004
ekspedisi,0.004
elah,0.004
elite,0.013
elus,0.004
emakmu,0.004
emaknye,0.004
emangg,0.004
emeng,0.009
emosyonel,0.004
emotnya,0.004
empeng,0.004
endulita,0.004
energi,0.013
epoy,0.004
eror,0.004
erti,0.009
euy,0.013
facial,0.004
fadli,0.004
faktor,0.004
fanatik,0.004
fansnya,0.004
fauna,0.004
favorit,0.004
feminisme,0.004
filosofis,0.004
fisik,0.004
fitri,0.004
fiy,0.004
fiyy,0.004
flora,0.004
fokus,0.013
foto,0.021
fresh,0.004
ftsp,0.004
funn,0.004
gaakk,0.009
gaass,0.004
gabahagia,0.004
gacape,0.004
gacuma,0.004
gadai,0.004
gadis,0.009
gaenak,0.013
gaenakan,0.009
gaji,0.009
galak,0.004
galakin,0.004
galon,0.004
gamasok,0.004
gambar,0.004
gamungkin,0.009
gang,0.004
gangerti,0.004
ganja,0.004
ganteng,0.004
ganti,0.009
ganyangka,0.004
gapaham,0.017
gapenting,0.004
gapercaya,0.009
gaperlu,0.009
gaperna,0.004
garing,0.013
garis,0.004
gasabar,0.004
gasampe,0.004
gatal,0.004
gatega,0.004
gaul,0.009
geemeesh,0.004
gejolak,0.004
gelisah,0.017
gemas,0.013
gembuk,0.004
gendut,0.004
geng,0.017
gengsi,0.004
genjutsu,0.004
gepea,0.004
geprek,0.004
getcontact,0.004
ghibah,0.004
gih,0.013
giillz,0.004
gila,0.039
gimanasi,0.004
ginjal,0.004
girang,0.004
git,0.004
global,0.009
gmapsnya,0.004
gmtv,0.004
gojek,0.004
gondrong,0.004
goodjob,0.004
googling,0.004
gosip,0.004
grad,0.004
gramed,0.004
gratis,0.009
grup,0.017
gucci,0.004
gud,0.004
gudd,0.004
gugup,0.004
gula,0.026
guru,0.021
guyu,0.009
habis,0.013
hadir,0.004
hahahha,0.004
haji,0.026
hajjah,0.009
hak,0.013
hamba,0.004
hanin,0.004
harap,0.013
harga,0.017
harley,0.004
harto,0.004
hasil,0.021
hati,0.116
hazmat,0.004
headloss,0.004
hebat,0.013
heehh,0.004
henti,0.009
hepi,0.004
hexa,0.004
hibur,0.004
hidup,0.056
hih,0.004
hijra,0.004
hikmah,0.013
hilang,0.013
himmah,0.009
himmahku,0.004
hitam,0.004
hitung,0.004
ho,0.017
hobi,0.004
hooh,0.017
hpku,0.009
hpmu,0.004
hpnya,0.004
huahahaha,0.004
hubung,0.004
hubungan,0.004
hubungin,0.009
hujan,0.009
hulaa,0.004
hyyuungg,0.004
ibadah,0.004
ibadan,0.004
ibuu,0.004
ibuuk,0.004
ide,0.021
identik,0.004
idola,0.004
idul,0.004
