term,weight
aah,0.007
aahhaaydee,0.003
abadi,0.003
abegeh,0.007
abiis,0.003
abizz,0.003
acara,0.01
acuh,0.003
addict,0.003
addicted,0.003
adegan,0.003
adegita,0.003
adeknya,0.003
adella,0.003
adil,0.003
admin,0.037
aduh,0.024
aduk,0.013
agam,0.003
agama,0.017
agustus,0.003
ah,0.024
aibon,0.003
air,0.007
ajak,0.037
ajar,0.007
aji,0.003
ajudan,0.007
akeup,0.003
akh,0.003
akhlaaq,0.003
aki,0.003
akikah,0.007
akrab,0.003
akses,0.003
aktif,0.007
akuarium,0.003
akun,0.01
akuntansi,0.003
akur,0.003
al,0.003
ala,0.01
alam,0.007
alamaak,0.003
alamakk,0.003
alami,0.01
alamin,0.003
alas,0.007
alat,0.01
alfatar,0.003
alhamdulillah,0.02
alhasil,0.003
alias,0.007
alih,0.017
aliit,0.003
alis,0.01
almarhum,0.003
alokasi,0.003
along,0.003
alus,0.003
amaatt,0.007
amal,0.007
aman,0.013
ambasador,0.003
ambil,0.017
ambruk,0.003
ambyar,0.007
amin,0.027
amplas,0.003
amplop,0.003
ampun,0.007
an,0.088
anak,0.212
anakke,0.003
analisis,0.003
andihiyat,0.007
andin,0.003
aneh,0.01
anet,0.003
anggap,0.003
anggar,0.01
anggota,0.003
angguk,0.007
anggur,0.003
angkat,0.007
ani,0.01
anime,0.003
anjhaay,0.003
anjhaayy,0.003
anjiir,0.003
anjiirr,0.007
anjir,0.01
anjr,0.003
ann,0.003
antem,0.003
anteng,0.007
anti,0.003
antre,0.003
antusiasme,0.003
anus,0.003
apadaya,0.007
apahh,0.007
apai,0.003
apel,0.003
apelagi,0.003
api,0.003
aplagi,0.003
aplikasi,0.013
arah,0.003
area,0.024
arisan,0.003
armada,0.003
artinyaa,0.003
artis,0.01
asia,0.003
asiikk,0.003
asik,0.003
asli,0.01
asmoro,0.003
atid,0.003
atine,0.003
atlet,0.007
atribut,0.01
atur,0.003
aura,0.003
awas,0.003
awewe,0.003
ayah,0.003
ayahanda,0.003
ayam,0.01
ayem,0.003
ayo,0.037
ayom,0.003
azab,0.017
babang,0.01
babe,0.003
bablas,0.003
baca,0.054
bacem,0.003
backsongnya,0.003
backstreet,0.003
backup,0.003
badan,0.017
badanny,0.003
badisyeming,0.003
badminton,0.003
bagikan,0.01
bagus,0.04
bahagia,0.017
bahan,0.007
bahasa,0.01
bahaya,0.007
bahh,0.003
bain,0.003
baju,0.024
bak,0.003
bakar,0.003
bakoel,0.003
balap,0.003
balas,0.007
balesan,0.003
balon,0.003
bambwang,0.003
banci,0.003
banda,0.003
banding,0.003
bangga,0.007
bangkai,0.003
bangkek,0.003
bangun,0.01
bank,0.01
bantu,0.071
banyu,0.003
baperan,0.007
bar,0.007
barang,0.02
bareng,0.007
baris,0.003
bas,0.003
batal,0.189
batang,0.003
batas,0.007
baterai,0.003
batu,0.003
bau,0.013
bawa,0.034
bawel,0.003
bayang,0.003
bayangkan,0.003
bayar,0.01
bayarin,0.003
bda,0.003
bebas,0.007
bebek,0.003
beda,0.024
beginih,0.003
begonoan,0.003
bejat,0.003
bekel,0.003
bela,0.003
belaga,0.024
belah,0.003
belajar,0.007
belang,0.003
belanja,0.007
belas,0.003
beli,0.037
beliau,0.003
belibet,0.003
belikan,0.007
belio,0.003
bella,0.003
bencana,0.007
benda,0.003
bengek,0.003
bengkak,0.003
bensin,0.007
bentuk,0.01
beranda,0.003
beranjak,0.003
berdo,0.003
berita,0.034
berjoget,0.003
berkah,0.013
berkilah,0.003
berkumpul,0.003
bermangpaat,0.003
bernard,0.003
bersangkutan,0.003
bersih,0.013
bertemu,0.003
beruang,0.003
besi,0.003
besok,0.007
biadab,0.01
biarkan,0.013
biawak,0.003
biaya,0.017
bib,0.003
bicara,0.017
bidang,0.003
bihalal,0.003
bijak,0.017
biji,0.003
bikin,0.003
bikoz,0.013
bilang,0.054
binatang,0.007
bingung,0.01
bio,0.003
biru,0.007
bis,0.007
bisik,0.003
bismillah,0.003
bisnis,0.003
blackpink,0.007
blanja,0.003
blok,0.007
blow,0.003
bobok,0.007
bobot,0.003
bocor,0.007
bodoamat,0.003
bodoamatlah,0.003
bodoh,0.024
bodong,0.003
bohong,0.01
bollywood,0.003
bom,0.024
boneka,0.003
bongsor,0.003
bontot,0.017
bonus,0.003
bornday,0.003
borok,0.003
bosan,0.007
bowo,0.003
boyband,0.003
bpjs,0.003
brada,0.003
brakhir,0.003
brengs,0.003
bresin,0.003
brharap,0.003
brkisah,0.003
brkurang,0.003
brlgsg,0.003
brnafsu,0.003
brondong,0.007
browny,0.003
bruntung,0.007
bsnya,0.003
btapa,0.003
buah,0.013
buang,0.007
buas,0.003
buaten,0.003
bubar,0.007
bubuk,0.003
bubur,0.017
buburnyaa,0.003
bucinmu,0.003
budak,0.01
budaya,0.003
budi,0.003
buibu,0.003
bujur,0.003
buk,0.017
buka,0.024
bukti,0.01
bule,0.007
bumbu,0.003
bumi,0.003
bumn,0.003
bunda,0.013
bunga,0.003
bunuh,0.003
buram,0.013
buru,0.003
buruh,0.003
buruk,0.01
busuk,0.003
butuh,0.027
bwain,0.003
