term,weight
acak,0.006
acara,0.025
acel,0.003
adegan,0.009
admin,0.047
adolfnya,0.003
adrenalin,0.006
aduh,0.009
agama,0.016
agen,0.003
agresif,0.006
ah,0.006
ahay,0.003
ahn,0.003
aigo,0.006
air,0.009
ajak,0.009
ajar,0.028
aji,0.006
aju,0.006
akhlak,0.009
akmu,0.003
akrab,0.003
akses,0.003
aktif,0.009
akting,0.003
akun,0.016
al,0.009
alam,0.006
alas,0.016
album,0.003
alfa,0.003
algoritma,0.006
alhamdullilah,0.037
alias,0.025
aliran,0.006
allahuakbar,0.006
almarhum,0.003
alpha,0.003
alur,0.003
ambigu,0.003
ambil,0.016
amin,0.006
ampuh,0.006
ampun,0.003
an,0.006
anak,0.072
analogi,0.003
andai,0.003
aneh,0.019
anggota,0.003
anggur,0.006
angkat,0.012
anjayy,0.003
anna,0.003
ans,0.003
anti,0.006
antum,0.003
any,0.003
anyeong,0.003
aplikasi,0.006
apresiasi,0.003
ar,0.003
arab,0.003
arah,0.006
aroma,0.003
arsjad,0.003
artis,0.003
asa,0.012
asi,0.006
asik,0.003
ask,0.003
aslan,0.003
asli,0.016
astaga,0.003
astrid,0.006
asyiq,0.003
atap,0.003
atlet,0.003
atur,0.003
audio,0.003
awas,0.003
ayah,0.009
ayam,0.016
ayo,0.065
ayun,0.003
azek,0.003
azik,0.003
baca,0.146
bacaa,0.003
backsound,0.003
bada,0.003
badan,0.012
bagikan,0.012
bagus,0.034
bagush,0.003
bagushh,0.003
bahan,0.016
bahas,0.003
bahasa,0.012
bajing,0.016
baju,0.022
bak,0.006
bakar,0.006
bakat,0.006
bakso,0.003
balas,0.016
banding,0.003
banget,0.019
banggan,0.003
bangkai,0.003
bangkrut,0.003
banguj,0.003
bangun,0.025
banjir,0.009
bantal,0.003
bantu,0.053
banyakk,0.003
bapack,0.012
bapake,0.012
bapaknya,0.003
barang,0.019
bareng,0.016
baris,0.003
basa,0.003
based,0.003
basenim,0.003
basi,0.003
basicnya,0.003
batal,0.05
batozar,0.003
bats,0.04
bau,0.009
bawa,0.012
bawaanya,0.003
bawang,0.019
bayang,0.009
bayar,0.009
bayi,0.003
bb,0.003
bbw,0.006
beban,0.009
bebas,0.006
bebek,0.003
beber,0.003
become,0.003
beda,0.034
beforenya,0.003
begimane,0.003
bekal,0.003
bekas,0.003
belaga,0.019
belah,0.016
beli,0.065
beliau,0.003
belok,0.006
bem,0.003
bencana,0.003
benci,0.019
benetan,0.003
bengep,0.003
bengkak,0.003
bengong,0.012
bening,0.003
beranda,0.006
berani,0.003
berantem,0.003
berat,0.022
berekspetasi,0.003
berhenti,0.012
berisik,0.003
berita,0.016
bersih,0.006
berteman,0.006
besok,0.016
betewe,0.022
betrand,0.003
bff,0.003
bgn,0.003
biadab,0.006
biarkan,0.003
bicara,0.084
bidang,0.006
biji,0.003
bilang,0.028
bilim,0.003
bim,0.003
bincang,0.003
binder,0.003
binggung,0.006
bingung,0.009
bintang,0.006
bioskop,0.003
bis,0.003
bismillah,0.012
bks,0.003
bktikan,0.003
blablabla,0.003
blackpaper,0.003
blackpink,0.003
bleacing,0.003
blnj,0.003
blok,0.003
bocor,0.003
bodoh,0.006
boend,0.003
bogem,0.003
bohong,0.006
boiled,0.003
bola,0.003
bolehh,0.003
bonding,0.003
book,0.012
bos,0.003
bosan,0.019
bosennya,0.003
brand,0.003
braun,0.003
breaking,0.003
brgn,0.003
brng,0.003
brtnya,0.003
bstruktur,0.003
bts,0.003
buah,0.006
buang,0.003
budak,0.016
buenos,0.006
bug,0.003
buka,0.072
buku,0.134
bulat,0.003
bumi,0.009
buncis,0.003
buntu,0.003
bunuh,0.003
buru,0.006
buruk,0.009
busuk,0.003
buta,0.006
butuh,0.009
byeongari,0.003
cabai,0.003
cagiyaa,0.003
cahaya,0.009
cakap,0.003
cakeupp,0.006
calon,0.003
camera,0.003
campur,0.009
canda,0.003
candid,0.006
cangkang,0.003
cantik,0.006
cari,0.047
carol,0.003
cas,0.003
cause,0.003
cc,0.003
ccakanim,0.003
cegah,0.003
cekula,0.003
celah,0.028
celaka,0.003
celana,0.003
cemil,0.065
cemilan,0.003
cepat,0.028
cepatan,0.003
cerah,0.006
