term,weight
abstrak,0.004
abu,0.004
aburrahman,0.004
ac,0.012
acak,0.012
adaptasi,0.004
adek,0.004
adidas,0.004
admin,0.008
aduh,0.02
ah,0.039
ahahahaa,0.004
ahhaha,0.004
ai,0.004
aib,0.008
aidzim,0.004
ajak,0.016
ajar,0.012
akhlak,0.008
akira,0.004
aktif,0.004
akun,0.004
akur,0.004
akwkwk,0.016
ala,0.012
alas,0.008
alergi,0.004
alhamdulillah,0.004
ali,0.004
aliansi,0.004
alias,0.004
alibi,0.004
alinea,0.004
amanojaku,0.004
ambek,0.004
ambil,0.008
ambyar,0.004
amd,0.004
ameblo,0.004
ampas,0.008
ampun,0.02
an,0.032
anak,0.107
analog,0.004
anata,0.004
andai,0.004
android,0.004
andukan,0.004
aneh,0.012
anggap,0.012
anggar,0.008
angin,0.008
angka,0.004
anime,0.024
animenya,0.004
anjengg,0.004
anniversary,0.004
anti,0.008
anymore,0.004
aoe,0.012
aoi,0.004
apani,0.012
apanmalih,0.004
apel,0.012
aplikasi,0.008
apps,0.004
arab,0.004
arafah,0.004
arah,0.016
arang,0.004
arin,0.004
arus,0.004
asam,0.008
asik,0.004
asli,0.004
aspal,0.004
aspd,0.004
astaga,0.024
astaghfirullah,0.012
athena,0.004
aulia,0.004
avaku,0.004
avanya,0.004
avatar,0.004
avatarku,0.004
awas,0.012
ayah,0.004
ayam,0.008
ayo,0.063
ayoklah,0.004
babi,0.004
baca,0.028
badan,0.004
badindin,0.004
badmood,0.008
bagus,0.071
bahagia,0.004
bahas,0.004
bahaya,0.008
bajing,0.008
baju,0.016
bakar,0.008
bakso,0.004
bala,0.008
balas,0.012
balesnya,0.004
balikin,0.004
ban,0.004
banding,0.016
bandingkan,0.008
bandung,0.004
banger,0.008
banget,0.004
bangkai,0.008
bangun,0.016
bank,0.004
banting,0.004
bantu,0.004
baptiste,0.004
barang,0.012
barat,0.004
bareng,0.016
batal,0.17
batas,0.004
batik,0.012
batu,0.004
bawa,0.032
bawain,0.004
baya,0.004
bayang,0.004
bayar,0.012
bayarin,0.004
bayikk,0.004
bebas,0.004
beda,0.02
bedainmya,0.004
begadang,0.004
bek,0.004
bekas,0.008
bekerjakeraslah,0.004
belaga,0.008
belah,0.004
belai,0.004
belanda,0.004
beli,0.103
belyk,0.004
benci,0.004
bentar,0.008
beranda,0.008
berani,0.016
berat,0.008
berhenti,0.008
berhentiin,0.004
berisik,0.004
bertumpuk,0.004
besok,0.012
betah,0.008
betina,0.004
biadab,0.012
biarkan,0.008
bias,0.008
bicara,0.016
bilang,0.036
bingung,0.016
bintang,0.012
bioskop,0.004
biru,0.008
bis,0.004
biskuit,0.016
blog,0.004
bo,0.004
bobol,0.016
bobrok,0.004
bodoh,0.012
bohong,0.004
boiled,0.016
boku,0.004
bola,0.012
bonjour,0.004
bonus,0.004
bookmark,0.004
boro,0.004
bos,0.004
bosan,0.012
bosnia,0.004
bren,0.012
brosur,0.004
bts,0.004
buah,0.004
buaya,0.012
bubar,0.004
bubur,0.004
budak,0.004
budaya,0.008
budgetnya,0.004
buka,0.055
bulat,0.008
bumbu,0.008
bumi,0.008
bunda,0.008
bungkus,0.004
bungsu,0.004
burgmann,0.004
buruh,0.012
buruk,0.008
buset,0.004
butuh,0.008
cabang,0.004
cahaya,0.004
calon,0.004
canda,0.008
cangkir,0.004
cantik,0.012
cappucino,0.004
carefour,0.004
cari,0.02
cc,0.008
ceci,0.004
cecilion,0.004
celetuk,0.004
cemil,0.055
cepat,0.024
ceplok,0.004
cerewet,0.008
cerita,0.02
cewek,0.004
cewemu,0.004
champions,0.004
chan,0.012
chatime,0.016
cheater,0.004
chef,0.004
chel,0.004
chikaku,0.004
chuunibyou,0.004
cilik,0.004
cinta,0.016
cities,0.012
coba,0.039
cocok,0.012
coding,0.004
coklat,0.004
combo,0.004
comel,0.008
congratulations,0.004
contoh,0.004
coret,0.004
corpore,0.004
cowonya,0.004
crosscheck,0.004
cubang,0.008
culik,0.004
curang,0.008
curhat,0.008
daftar,0.004
dah,0.004
daichi,0.004
daikin,0.004
damagenya,0.004
dampak,0.004
dana,0.004
dapetnya,0.004
dasar,0.016
daun,0.004
daya,0.004
dcb,0.004
debat,0.008
debug,0.008
dedeh,0.004
deezer,0.008
defensif,0.004
deh,0.047
dekan,0.004
demo,0.004
demokrat,0.004
derajat,0.004
desain,0.004
desainer,0.004
desu,0.004
detik,0.004
deui,0.004
dev,0.004
developer,0.004
dewasa,0.008
diajakin,0.004
diajari,0.004
diamkan,0.004
dibenerin,0.004
dibiarkan,0.004
dibilangin,0.004
dibilanv,0.004
dicariin,0.012
dict,0.004
diet,0.004
digambarkan,0.004
dih,0.02
dijadikan,0.004
dikacangin,0.008
dikatai,0.004
dikit,0.004
dilema,0.004
dilewatin,0.004
dimaafkan,0.004
dimainin,0.004
dimasuki,0.004
dinding,0.004
diperanin,0.004
diracunin,0.004
direktur,0.004
diselundupin,0.004
diseriusin,0.004
disisirin,0.004
diskon,0.016
ditampilin,0.004
ditauco,0.004
ditawarin,0.004
ditungguu,0.004
divakumin,0.004
divisi,0.004
django,0.004
dlc,0.004
doa,0.004
dobrak,0.004
dokter,0.02
domestik,0.004
donasi,0.004
dorama,0.004
dosa,0.012
dosbingnya,0.004
dosen,0.004
dot,0.004
drive,0.004
duain,0.004
duduk,0.004
duet,0.004
duhai,0.004
duhua,0.004
dukung,0.008
duluan,0.012
dunia,0.012
durhaka,0.004
duu,0.004
each,0.004
ebidan,0.024
ebuset,0.004
ecer,0.004
eda,0.004
edamame,0.004
ego,0.004
eh,0.032
ehem,0.004
eiffel,0.004
ekonomi,0.004
eks,0.004
ekspresi,0.004
elah,0.004
elli,0.004
emas,0.008
embat,0.004
emosi,0.008
emot,0.004
empuk,0.004
eneg,0.004
episode,0.012
era,0.012
erafone,0.004
eri,0.004
erti,0.004
esmosi,0.008
etendas,0.004
exp,0.004
fadli,0.004
faidzin,0.004
fakemo,0.004
faldi,0.004
false,0.004
fan,0.008
fanbase,0.004
fanboy,0.008
fanfek,0.004
fansnya,0.008
fasis,0.008
favorit,0.004
fayakun,0.004
feitan,0.004
felix,0.004
fiki,0.004
film,0.008
firmansah,0.004
firmino,0.008
fitra,0.004
fitur,0.004
fiverr,0.004
fluxcup,0.004
fokus,0.008
fomo,0.008
formasi,0.012
foto,0.036
frontendnya,0.004
fujo,0.004
fukujun,0.004
fullnya,0.004
gabung,0.012
gadis,0.008
gairah,0.004
galak,0.008
gambar,0.024
game,0.016
gamenya,0.004
games,0.004
ganas,0.004
ganti,0.008
gantung,0.004
gapapalahh,0.004
gara,0.016
garansi,0.004
garda,0.004
garis,0.008
gaskeun,0.008
gaya,0.008
gd,0.004
gedot,0.004
geis,0.012
gel,0.004
gelandang,0.004
gelap,0.012
geli,0.004
gelisah,0.004
gelud,0.004
gemas,0.012
gemoy,0.012
gen,0.004
gendut,0.008
geng,0.012
genggam,0.004
genjibu,0.008
genshin,0.004
ghibahin,0.008
giat,0.004
gif,0.008
gifnya,0.004
gih,0.012
gila,0.024
gimmick,0.004
glomyth,0.004
gmf,0.004
gofar,0.004
goib,0.004
gojek,0.004
gol,0.02
golang,0.004
golda,0.004
google,0.008
gopay,0.004
goreng,0.004
gosong,0.004
grad,0.012
gratis,0.008
grosir,0.004
grup,0.016
gubernur,0.004
gudang,0.004
gugenka,0.004
gugus,0.008
gula,0.004
gusion,0.008
gusti,0.004
habede,0.004
habis,0.032
hacker,0.004
hadir,0.008
hahahaa,0.004
hahahhaa,0.008
hahahhaha,0.004
hak,0.004
halah,0.004
halaman,0.004
halloween,0.004
halunya,0.004
hanabi,0.004
hancur,0.004
hantu,0.004
hanung,0.024
hapus,0.008
harap,0.008
harem,0.004
harga,0.036
harley,0.004
hasil,0.008
hati,0.036
hayato,0.004
hayo,0.016
header,0.004
headset,0.004
healberd,0.008
hebat,0.008
heetler,0.004
heisei,0.004
henti,0.004
heran,0.004
hermafrodit,0.004
heterochrome,0.004
hibur,0.004
hideyoshii,0.004
hidung,0.012
hidup,0.016
hih,0.004
hijau,0.004
hikaru,0.008
hilang,0.004
his,0.004
ho,0.024
hoho,0.004
hoki,0.004
hokkaido,0.004
homescreen,0.004
hoo,0.004
hoshiai,0.004
hotel,0.004
hotman,0.004
huhuhuhu,0.008
hujan,0.004
hujat,0.004
hukum,0.004
humblebundle,0.004
huruf,0.008
husbunya,0.004
hutang,0.012
hxh,0.008
hyoga,0.004
hypercarry,0.004
ibox,0.004
ichiban,0.004
idam,0.008
identik,0.004
idola,0.004
ignya,0.004
ih,0.051
ijoo,0.004
iklan,0.016
ikon,0.008
ikutann,0.004
ikuti,0.004
imajiner,0.004
imbang,0.008
impi,0.004
imut,0.008
indihome,0.004
indikator,0.004
indonesia,0.051
informasi,0.004
infp,0.004
inggris,0.004
inlclude,0.004
instagr,0.004
instagram,0.02
instagramnya,0.004
instal,0.008
instan,0.004
intel,0.004
intermezzo,0.004
internasional,0.004
inti,0.008
ios,0.004
ipul,0.004
ira,0.004
iru,0.004
isi,0.008
issues,0.004
istri,0.004
iya,0.383
iyain,0.004
jadikan,0.004
jadwal,0.004
jahat,0.028
jail,0.004
jajah,0.004
jajan,0.004
jalan,0.004
jalur,0.012
jaman,0.004
jamur,0.004
janji,0.02
januari,0.004
japanese,0.004
jarang,0.012
jasa,0.008
jatohh,0.004
jatuh,0.02
jawa,0.008
je,0.004
jebak,0.004
jelajah,0.008
jelek,0.004
jenius,0.004
jepang,0.032
jersey,0.004
ji,0.004
jinrai,0.004
jira,0.004
jiwa,0.008
jodoh,0.004
joki,0.004
jota,0.016
jr,0.004
js,0.004
jtan,0.008
jual,0.028
juang,0.016
juara,0.004
jude,0.004
julid,0.004
jumat,0.008
junaedi,0.004
juta,0.004
kabah,0.004
kabane,0.004
kabar,0.008
kabedon,0.012
kacau,0.004
kadang,0.012
kafein,0.004
kah,0.008
kairi,0.055
kairiki,0.004
kaki,0.004
kakkoii,0.004
kalah,0.02
kalong,0.004
kamar,0.004
kampus,0.004
kaname,0.004
kanan,0.008
kandas,0.004
kanmuru,0.004
kantor,0.012
kapas,0.004
kapitalis,0.004
kapten,0.008
kardigan,0.004
kardinal,0.004
karrie,0.004
kasih,0.043
kawaii,0.004
kawaisou,0.004
kawin,0.004
kebangaan,0.004
kebel,0.004
kejam,0.004
keju,0.004
kejut,0.008
kelapa,0.004
kelas,0.02
kelen,0.004
keliaatan,0.004
keluarga,0.008
kemarin,0.032
kemas,0.004
kematengan,0.008
kembang,0.004
ken,0.059
kenal,0.008
kenang,0.004
kencang,0.004
kenyang,0.004
kepala,0.008
keranjang,0.004
keras,0.008
keren,0.012
kesal,0.016
kesan,0.004
keselek,0.004
ketawa,0.016
ketemu,0.008
ketimbang,0.008
ketrigger,0.004
keuwuan,0.004
keyboard,0.008
kia,0.004
kids,0.008
killua,0.008
kim,0.008
kiper,0.016
kiri,0.012
kirim,0.032
kirmizi,0.004
kisah,0.008
klarifikasi,0.004
klaster,0.004
klopp,0.008
klub,0.016
kode,0.016
koentji,0.004
koin,0.004
komedi,0.008
komunis,0.004
komunitas,0.004
kondangan,0.004
kondisi,0.008
konsep,0.004
konstitusi,0.004
konten,0.004
kontrak,0.004
kopi,0.008
kopken,0.004
korporat,0.004
kosong,0.008
kotoran,0.008
kou,0.004
kreak,0.004
kredit,0.004
kuah,0.008
kualitas,0.008
kuasa,0.004
kuat,0.004
kucing,0.008
kuda,0.004
kue,0.004
kuliah,0.004
kumbang,0.004
kumpul,0.008
kun,0.004
kuota,0.004
kupluk,0.004
kurayami,0.004
kurir,0.004
kurnia,0.004
kursi,0.008
kutuk,0.004
kwwkwk,0.004
laah,0.008
laboratorium,0.004
lagak,0.004
lagu,0.016
laki,0.051
laknat,0.004
lambang,0.004
lampias,0.004
lampu,0.004
