term,weight
abai,0.004
able,0.004
abot,0.007
abrek,0.004
absolutely,0.011
acak,0.004
acara,0.011
adegan,0.007
adin,0.004
admin,0.026
aduh,0.018
aduk,0.004
agama,0.004
agresif,0.004
agung,0.007
ah,0.004
ai,0.007
ajaib,0.007
ajak,0.004
ajar,0.015
ajeng,0.004
aju,0.004
akademi,0.011
akamsa,0.004
akhlak,0.004
akrab,0.004
aktif,0.011
aktifin,0.004
aktivitas,0.007
akun,0.011
akurat,0.004
al,0.004
ala,0.004
alam,0.004
alasan,0.004
alba,0.004
ale,0.007
aleetha,0.004
alex,0.004
alhamdulillah,0.041
alih,0.018
alir,0.004
allardyce,0.004
along,0.004
alpukat,0.004
alumni,0.007
alus,0.004
amal,0.011
aman,0.041
amang,0.004
ambil,0.011
ambyar,0.007
amin,0.022
among,0.004
ampo,0.004
ampuh,0.004
an,0.03
anak,0.044
analis,0.004
analisa,0.011
analysing,0.004
andai,0.004
andaikata,0.004
andre,0.004
angelino,0.004
anggap,0.004
anggar,0.007
anggota,0.004
angin,0.011
angka,0.004
angkat,0.011
angkut,0.007
ani,0.004
anjur,0.004
anomali,0.004
antigen,0.007
antologi,0.004
anugerah,0.004
anyer,0.004
apadaya,0.004
apatuh,0.004
api,0.011
apik,0.007
appreciate,0.004
apps,0.004
apresiasi,0.004
arah,0.004
area,0.004
arema,0.004
arent,0.004
arthur,0.004
arturito,0.004
asa,0.007
ashar,0.004
asia,0.007
asik,0.004
asli,0.015
astaga,0.004
astaghfirullah,0.004
aston,0.004
asyique,0.004
atlet,0.007
atos,0.004
atta,0.004
atur,0.007
aubameyang,0.004
aula,0.004
ayah,0.004
ayam,0.015
ayo,0.055
babak,0.018
bablas,0.004
baca,0.074
badai,0.007
badan,0.026
badminton,0.007
bagus,0.126
bahagia,0.007
bahan,0.004
bahas,0.011
bahasa,0.004
bahaya,0.004
bajing,0.004
baju,0.011
bakar,0.018
bakmi,0.004
bakso,0.022
bal,0.007
baladewa,0.007
balap,0.007
balas,0.015
ballon,0.004
bamford,0.004
ban,0.004
banding,0.007
bandung,0.026
bangga,0.004
bangku,0.004
