term,weight
aa,0.003
able,0.003
abotmu,0.003
abu,0.007
abur,0.003
acara,0.007
aci,0.003
adab,0.007
adaptasi,0.003
addicted,0.003
adil,0.01
adopsi,0.007
aduh,0.003
agenda,0.003
agung,0.003
ah,0.049
aisaretai,0.003
ajak,0.031
ajar,0.017
ajarane,0.003
ajasi,0.003
ajeb,0.003
aju,0.003
akal,0.003
akar,0.003
akoo,0.017
akrab,0.007
aktif,0.003
akun,0.014
akustik,0.003
alam,0.007
alas,0.01
alem,0.003
alhamdulillah,0.017
alice,0.003
alis,0.003
alumni,0.003
ambegan,0.003
ambil,0.031
ambyar,0.014
americano,0.003
amin,0.01
ampun,0.003
an,0.014
anak,0.1
anake,0.003
andwe,0.007
aneh,0.017
anggap,0.007
anggota,0.01
angkat,0.007
angst,0.007
animenya,0.003
anjm,0.003
anonim,0.003
antem,0.003
antre,0.003
apanih,0.01
apas,0.003
apik,0.003
aplikasi,0.01
area,0.003
arep,0.003
arresting,0.003
artis,0.003
asa,0.003
asam,0.007
ashar,0.003
ashdjfkgdl,0.003
ashdjgljdgdkgkdklskl,0.003
asik,0.014
asikin,0.003
astaga,0.021
astaghfirullah,0.073
asuh,0.003
asukin,0.003
asupan,0.003
atika,0.007
atur,0.003
auce,0.003
audio,0.007
awat,0.003
awet,0.003
ayo,0.049
baca,0.118
backsound,0.003
badan,0.024
badut,0.007
baduy,0.007
bagoos,0.003
bagus,0.08
bahagia,0.007
bahan,0.01
bahasa,0.01
bahaya,0.003
baiiq,0.007
baiqla,0.003
baju,0.003
bakar,0.003
bakat,0.003
bakoh,0.003
bakso,0.014
bal,0.003
balas,0.042
balok,0.003
balunge,0.003
bambang,0.003
banget,0.003
bangga,0.017
bangtan,0.014
bangun,0.038
banting,0.003
bantu,0.01
barang,0.007
bareng,0.031
bata,0.003
batal,0.049
batas,0.003
batin,0.003
bats,0.003
batu,0.007
bau,0.01
bawa,0.038
bawain,0.003
bayang,0.007
bayangkan,0.007
bayar,0.014
bayem,0.003
bayi,0.017
bcs,0.003
bebas,0.003
beda,0.028
bekas,0.003
bela,0.003
belaga,0.003
belah,0.017
belai,0.003
beli,0.052
beliau,0.003
belibsgagagsga,0.003
belikan,0.003
belok,0.003
ben,0.007
bencana,0.003
benci,0.017
benih,0.003
bensin,0.003
bentar,0.014
beranda,0.003
berani,0.014
beranta,0.003
berat,0.014
berhenti,0.007
berisik,0.007
berita,0.007
berontak,0.003
bersih,0.01
bersihin,0.003
besok,0.042
beterai,0.003
biadab,0.01
biarkan,0.003
bias,0.003
bibir,0.003
bicara,0.035
biggest,0.003
bijaksana,0.003
bikos,0.003
bilang,0.107
bingung,0.01
bintang,0.003
bioskop,0.003
biru,0.007
bis,0.003
blacklist,0.003
blacklivesmatter,0.003
blackpink,0.003
blah,0.007
blaming,0.003
blok,0.003
blonde,0.003
bobok,0.007
bodoh,0.017
bohong,0.007
bolee,0.007
bom,0.059
bona,0.003
bonaa,0.003
borahae,0.003
boro,0.003
bos,0.003
bosan,0.007
botol,0.024
boygroup,0.003
brave,0.003
breathe,0.003
brenti,0.007
bts,0.003
buah,0.01
buang,0.01
bubar,0.01
budak,0.01
buka,0.035
bukber,0.003
buket,0.003
bukti,0.003
buku,0.003
bunga,0.003
bunuh,0.007
burjo,0.007
buru,0.017
buruk,0.007
burung,0.003
butuh,0.059
caah,0.003
cahaya,0.01
canda,0.007
candid,0.003
canggung,0.003
cantik,0.069
cantum,0.003
capai,0.007
capcut,0.003
cari,0.045
cashback,0.003
cause,0.003
ceguk,0.003
celana,0.003
celetuk,0.003
cemil,0.097
cengar,0.003
cengir,0.003
cepat,0.01
cerewet,0.007
cerita,0.021
cerna,0.003
cewenya,0.003
chatting,0.003
chattingan,0.003
chim,0.003
chin,0.003
cicak,0.003
cilok,0.003
cina,0.003
cinta,0.059
cit,0.003
cium,0.003
ciut,0.007
coba,0.021
cocok,0.003
cola,0.003
colong,0.003
combo,0.003
comeback,0.003
commenting,0.003
comments,0.007
confidently,0.003
congratulation,0.003
congratulations,0.007
contoh,0.007
cooker,0.003
copot,0.003
cpns,0.003
cried,0.003
ctrl,0.003
cuci,0.003
cuil,0.003
culun,0.003
cupcup,0.003
currently,0.003
dadi,0.007
daerah,0.003
daftar,0.014
dagang,0.003
daging,0.007
dai,0.003
daisko,0.003
dal,0.003
dammit,0.003
dana,0.003
dancenya,0.003
dandan,0.003
dapur,0.003
darah,0.007
darimanapun,0.003
dasar,0.028
data,0.003
dating,0.003
debut,0.007
decisions,0.003
degdegserr,0.003
deh,0.045
delete,0.003
dendam,0.003
deneng,0.003
dengar,0.024
des,0.003
deskripsi,0.003
dewasa,0.01
dewe,0.003
dewi,0.003
diadain,0.003
diam,0.01
diaminin,0.003
diamkan,0.003
dianggep,0.003
diare,0.003
dibadutin,0.003
dibayangin,0.003
dibiarkan,0.003
dicariin,0.003
dicatat,0.003
dichat,0.003
did,0.017
didengarkan,0.003
didik,0.007
didn,0.003
diet,0.01
dih,0.003
diijinin,0.003
diincer,0.003
dijadikan,0.003
dik,0.003
dikit,0.014
dikomen,0.003
dikos,0.014
dilakuin,0.003
dilanjutin,0.003
dilaporin,0.003
dilema,0.014
diluapin,0.003
diluar,0.003
dimana,0.007
dimaskin,0.003
dimasuki,0.003
dinamit,0.007
dingin,0.017
dinyalain,0.003
dipakai,0.003
diperanin,0.003
dipraktekin,0.003
dirampungke,0.003
disco,0.003
diselametin,0.003
disembuhin,0.003
disepelein,0.003
disko,0.003
diskusi,0.007
ditaroh,0.003
ditepatin,0.003
dituker,0.003
doa,0.01
doesn,0.003
doing,0.01
dokter,0.003
domestik,0.003
domisili,0.003
dompet,0.003
dondom,0.003
dongkol,0.014
dorong,0.003
dororo,0.003
dosbing,0.003
dosen,0.003
dots,0.003
download,0.003
doyan,0.007
drama,0.017
dramatis,0.003
dreams,0.003
duain,0.007
dude,0.007
duduk,0.014
duga,0.003
dukung,0.003
duluan,0.007
dumdi,0.014
dumpling,0.01
dunia,0.024
duwe,0.003
each,0.003
ecobrick,0.007
ecobricks,0.014
eettze,0.003
ego,0.003
egois,0.003
eh,0.087
ehemm,0.003
ehhem,0.003
ehm,0.003
ejek,0.003
ek,0.003
eko,0.003
ekspektasi,0.003
elegan,0.003
elektronik,0.003
eling,0.003
emas,0.007
emis,0.003
emosi,0.007
emot,0.003
emotnya,0.003
enaak,0.003
enac,0.003
engah,0.003
eottoke,0.003
es,0.007
eskul,0.003
every,0.003
exel,0.003
exo,0.003
extensions,0.003
fa,0.003
fandom,0.003
fanfic,0.003
fangirl,0.003
fangirlingan,0.007
far,0.003
fasilitas,0.003
faster,0.003
favorit,0.003
feelnya,0.003
feminim,0.003
ferguso,0.003
ff,0.003
fiksi,0.003
finansial,0.003
fine,0.01
fisik,0.003
fit,0.003
fitur,0.003
flashdisk,0.003
fokus,0.007
folder,0.007
formasi,0.003
forum,0.003
foto,0.055
frekuensi,0.003
fucc,0.003
funk,0.007
gabawa,0.007
gabung,0.003
gadis,0.017
gagal,0.007
gaji,0.003
gambar,0.014
ganci,0.003
gandeng,0.007
ganggu,0.003
ganja,0.003
ganti,0.017
gantung,0.01
gara,0.031
garam,0.003
garap,0.007
gari,0.003
garis,0.003
gasik,0.003
gaspol,0.003
gass,0.003
gave,0.003
gaweane,0.003
gebrak,0.003
gedung,0.003
gek,0.003
gel,0.014
gelap,0.003
gelem,0.003
geletak,0.003
gelut,0.007
gemas,0.01
gembira,0.003
gembok,0.003
gen,0.003
gendong,0.007
gendut,0.003
genep,0.003
gengsi,0.003
geser,0.003
gesrek,0.003
getting,0.003
gfriend,0.007
giat,0.003
gih,0.003
giin,0.003
gila,0.007
gilas,0.003
gilir,0.007
gina,0.003
gizi,0.003
gladi,0.003
goblin,0.003
gobline,0.007
golong,0.003
golongan,0.003
gomapta,0.003
gone,0.003
google,0.003
goreng,0.007
gorila,0.003
gosip,0.003
grad,0.003
gratis,0.01
greget,0.003
grup,0.007
gsp,0.01
gugup,0.007
gugur,0.003
gula,0.003
gulang,0.003
guling,0.003
gulung,0.003
gumoh,0.003
gunane,0.003
gunung,0.003
gurls,0.003
guru,0.014
habis,0.062
habisin,0.003
hadiah,0.007
hafal,0.003
hago,0.003
hak,0.003
hakim,0.003
halaa,0.003
halaah,0.003
halah,0.007
halal,0.007
halang,0.003
halusinasi,0.007
hambar,0.003
hamil,0.003
hancur,0.003
hangat,0.01
hansol,0.01
hapal,0.003
hapus,0.024
harap,0.014
harfiah,0.003
harga,0.007
has,0.003
hasil,0.021
hastag,0.003
hati,0.055
hayo,0.003
headset,0.003
hebat,0.014
hela,0.003
helh,0.003
hening,0.003
henti,0.007
heran,0.014
hidup,0.035
hijau,0.003
hikmah,0.003
hilang,0.024
himself,0.003
hindar,0.003
his,0.01
hitam,0.01
hitting,0.003
hobi,0.003
hokben,0.003
holly,0.003
hormat,0.003
horor,0.003
hoseok,0.003
host,0.003
hours,0.003
hubung,0.003
hujan,0.014
hujat,0.003
hukum,0.007
humor,0.003
hype,0.003
ibadah,0.003
ibukota,0.003
ibuuk,0.003
idam,0.007
ideal,0.003
ied,0.003
ige,0.017
ih,0.003
iibuuk,0.003
ikan,0.003
ikip,0.003
iklan,0.003
iku,0.003
ikuti,0.003
imajinasi,0.003
imbang,0.003
imut,0.003
inap,0.01
inci,0.003
indah,0.01
indom,0.003
indonesia,0.007
indos,0.003
influencer,0.003
informasi,0.003
innisfree,0.003
insomnia,0.003
insomnya,0.003
inspirasional,0.003
instagram,0.01
instal,0.01
instastory,0.003
integrasi,0.003
intelektual,0.003
intensif,0.003
interaksi,0.003
internasional,0.003
internet,0.003
inti,0.003
intiny,0.003
introvert,0.003
invasi,0.003
ioi,0.003
ips,0.01
iri,0.003
irl,0.003
isi,0.014
isih,0.003
islam,0.003
istirahat,0.003
isu,0.003
isya,0.007
itikad,0.003
itzy,0.003
iya,0.655
iyabeneran,0.003
iyasi,0.003
