term,weight
abai,0.005
aboot,0.005
acu,0.005
acuh,0.005
adadeh,0.005
admin,0.01
aduh,0.015
aduhdek,0.005
aduk,0.01
aerosmith,0.005
agustus,0.005
ah,0.015
ahok,0.005
ajaib,0.005
ajak,0.062
ajar,0.015
akang,0.015
akhlak,0.005
akibat,0.005
aktif,0.005
akun,0.015
akur,0.005
akurat,0.01
akutuu,0.005
akuww,0.005
al,0.01
alah,0.01
alam,0.015
alami,0.005
alarm,0.01
alas,0.005
alasan,0.005
alesanmu,0.005
alhamdulillah,0.005
alibaba,0.005
alibi,0.005
aliran,0.005
alis,0.01
amaat,0.005
ambigu,0.01
ambil,0.021
ambilkan,0.005
amerika,0.01
amin,0.015
amo,0.005
amor,0.005
ampuh,0.005
ampun,0.021
an,0.103
anak,0.046
andelin,0.005
aneh,0.01
anggota,0.005
angin,0.015
anisa,0.005
anjiir,0.01
anku,0.005
antem,0.005
anteng,0.005
anti,0.005
antono,0.01
antv,0.005
anyiing,0.01
apane,0.005
apartemen,0.005
aplikasi,0.015
appreciate,0.005
arah,0.015
area,0.005
arek,0.005
ari,0.005
asa,0.005
ase,0.005
asembuh,0.005
asik,0.026
asking,0.005
asli,0.01
asoe,0.01
astaga,0.026
astaghfirullah,0.005
asyu,0.005
atine,0.005
atm,0.005
atur,0.005
auuwh,0.005
awakdwe,0.005
awasin,0.005
awkay,0.005
awkayin,0.005
awkkwkwkwk,0.005
awkmu,0.005
awkwkwk,0.01
awkwkwkwk,0.005
aww,0.005
ayah,0.005
ayam,0.01
ayo,0.119
azhari,0.005
bablas,0.005
baca,0.036
badan,0.015
baee,0.01
bagikan,0.021
bagus,0.036
bahagia,0.052
bahan,0.005
bajing,0.026
bajingankan,0.005
baju,0.005
bak,0.01
bakar,0.01
bakat,0.005
bakoh,0.005
balas,0.031
balen,0.005
balvier,0.005
bandingkan,0.005
bandung,0.005
banget,0.021
bangga,0.005
bangkit,0.005
bangun,0.015
bantu,0.031
banyakk,0.005
banyu,0.005
bapake,0.005
barakallah,0.005
barang,0.005
bareng,0.021
barik,0.005
batal,0.119
batang,0.005
batss,0.005
batuk,0.005
bau,0.005
bawa,0.026
bawang,0.005
bayangke,0.005
bayi,0.01
bcs,0.015
beautifulto,0.005
bebas,0.01
bebs,0.01
bebss,0.005
beda,0.015
bedo,0.005
beener,0.005
begadang,0.01
behind,0.005
