created_at,id_text,text
2021-03-10 01:58:19,1369467622891212801,Jadi rebutan suruh tinggal di sana sini
2021-03-06 14:44:05,1368210784598192134,"Jam segini nih jamnya semangat ngerjain tesis, tp di sisi lain juga jamnya ngantuk."
2021-03-06 14:36:50,1368208958725398536,"Aku kalo jarang pegang hp, berarti lagi di Girimulyo. Kebiasaan hp ditinggal di kamar atas bcs males gotong sana si… https://t.co/g14V5hPAol"
2021-03-06 14:34:42,1368208422626238471,"RT @Dazed: .@Jae_Day6 discusses his solo project, eaJ, and reveals how a panic attack led him to tackle his own mental health issues and la…"
2021-03-03 04:01:40,1366961949863411712,"RT @9GAG: That friend who can sleep anywhere

📸 @akihimatandon11 https://t.co/rxw5XpHEKe"
2021-02-24 17:41:59,1364631673355214849,"Tadi siang kayak orang sakau, begitu dikasih kopi langsung tenang"
2021-02-14 23:20:45,1361093047652519937,"""Ibu dah ado rumah baru""

""Ibu pegi dulu yo dek.."""
2021-02-14 13:09:54,1360939325878280203,"@lelakiclassic @collegemenfess Jangankan naikin ipk, mertahaninnya aja jadi beban"
2021-02-13 17:49:34,1360647316823134210,@lelakiclassic @collegemenfess Bener nih
2021-02-13 16:42:06,1360630337919807490,@UNSfess_ Kalo sefrekuensi ntar baper padahal yg satu nganggepnya cuma temen
2021-02-13 16:38:37,1360629459460575237,Baru ini ngopi dan gak bisa tidur
2021-02-11 15:44:26,1359891048504283136,@rawsushi_ Kerja rodi ya mbak?
2021-02-11 15:43:47,1359890884892893188,"Katanya kebanyakan minum obat gak bagus, tp kalo gak minum bisa sembuh dengan berlandaskan doa aja tanpa usaha gitu?"
2021-02-11 15:36:14,1359888985565220866,"@rawsushi_ Coba buatan mas arief dulu, alatnya udah kecicil beli wkwkwk"
2021-02-11 15:29:12,1359887214193168386,"RT @fsapradana: Depresi, kecemasan, stres terkait pekerjaan, PTSD, pesimisme, dan kemarahan meningkatkan risiko serangan jantung, penyakit…"
2021-02-11 15:13:38,1359883296985915394,"Luqman: Sinaran aku baru nyoba, enak murah ya

Aku: Lha emang, makanya dari kemarin tak suruh kalian hunting kopi… https://t.co/RJCwoTH9Nq"
2021-02-10 14:59:48,1359517430196752388,@UNSfess_ Paling ujung-ujunge dighosting
2021-02-10 14:38:36,1359512094060650497,@orientofu Kopi anti janji janji club
2021-02-10 14:37:45,1359511878527897604,Mau pasang ini buat header tp pasti pada gak percaya kalo ini pacarku https://t.co/MAcRW2weKu
2021-02-10 14:36:20,1359511526005112832,GENDENG https://t.co/JJcM7lgjAW
2021-02-06 10:44:31,1358003635729309697,Fix nih Mei buka tempat ngopi
2021-02-05 09:45:07,1357626298437304320,"Bahagiaku ada pengaturan ""Do Not Disturb"" di HP. Byebye WA."
2021-02-04 01:24:39,1357137963067404289,"Tugas akhir adalah mata kuliah paling menyenangkan

Tapi itu dulu sebelum covid dan masih ada bidikmisi"
2021-01-28 05:19:25,1354660330060713986,"Februari bimbingan pertama, februari juga seminar proposal. Apa gak puyeng"
2021-01-27 14:43:15,1354439835746934784,"✓ Draft proposal
✓ Ppt draft proposal

× mental buat sidang"
2021-01-27 13:33:01,1354422159658147843,"Panik panik panik, bulan depan sidang proposal"
2021-01-26 14:15:03,1354070350477201410,@UNSfess_ Hayo enek raaa? Aku rung entuk ki
2021-01-26 14:12:02,1354069589248798725,"RT @AnimalsWorId: ""Stop, don't touch it"" 😂😂 https://t.co/zreZjtzRjH"
2021-01-26 12:01:19,1354036695973253120,@sunflowrpetals @AREAJULID Tidak bisa berkata-kata lagi saya
2021-01-26 10:36:32,1354015357254602755,Pas sidang pernah dikasih ginian wkwkwkwk https://t.co/5ni6hFGtte
2021-01-25 09:01:49,1353629134870740992,@FOODFESS2 Abis nonton tale of the nine tailed ya?
2021-01-25 09:01:00,1353628926933934080,😭😭😭😭😭😭 https://t.co/TT8Q87f4IZ
2021-01-25 09:00:00,1353628676877938688,@FOODFESS2 Aku pilih makan urap aja lah daripada kimchi
2021-01-25 08:59:22,1353628517255286785,"@FOODFESS2 Mungkin jenis roti maryam kekinian, bikinnya pake benang"
2021-01-25 06:23:49,1353589372226924544,RT @archillect: https://t.co/7zmvQHgkOy
2021-01-25 06:04:24,1353584485497901056,RT @ganjarpranowo: 😂😂
2021-01-25 06:02:49,1353584086024024065,"RT @sadness_loop: Apa yang ada di pikiranmu ketika mendengar kata Jepang? 

Negara yang maju, disiplin, sangat bersih, juga makmur karena m…"
2021-01-25 05:31:52,1353576296932986880,"RT @tirta_hudhi: Seneng hati ini, ngegas orang di tiktok https://t.co/oIalQVyVgH"
2021-01-25 04:50:39,1353565925690101762,Nangeeeessss https://t.co/dJ0kmoVx9o
2021-01-23 13:59:56,1352979382575525889,@sunflowrpetals @kdrama_menfess Mr queendulu ketoke apik
2021-01-16 14:52:17,1350455841460088835,?????!!!! https://t.co/9Osaa7qtVg
2021-01-16 14:48:06,1350454788245266433,RT @ygent__officiaI: BANGA BANGA BANGAAAA! CONGRATULATIONS #BIGBANG AND VIPS! BANG BANG BANG MV JUST REACHED 500 MILLION VIEWS ON YOUTUBE!…
2021-01-06 05:22:01,1346688450771132421,Mau beli kuota malah dapet gratis kuota 3GB. Nasib oh nasib..
2021-01-05 14:15:08,1346460227479113728,"RT @kisahtanahjawa: MELIHAT SEMERU DARI TENGGER

A Thread

By Kisah Tanah Jawa https://t.co/RHYhSFncR2"
2021-01-05 11:32:37,1346419326874632192,@UNSfess_ Aku anak BM udah lulus dan gak bikin PKM wkwkwkwk
2021-01-05 11:25:20,1346417496073486337,"RT @diniangr: @K_DramaIndo LMH : Jadi gi lu waktu syuting vagabond ama suzy gmn dia? Ada ngomongin gue gitu gak?
LSG : kagak bang. Dia mala…"
2021-01-05 11:23:48,1346417106443595777,Dua duanya aktor korea fav almh ibu semuaaa 😭😭 https://t.co/e7u9mLtR1Q
2021-01-05 00:21:25,1346250413557747713,"RT @Alhamdhulillaah: Oh Allah, I need You today. Help me not to disobey You. Bless me with more Imaan. I depend on You. I know Your ways ar…"
2021-01-04 14:09:38,1346096454306209796,"@UNSfess_ S1 S2 beasiswa, yg tahajud almh ibuku bukan aku wkwkwk"
2021-01-03 15:15:52,1345750732348084224,"@UNSfess_ Tinggi, yg tingginya minim 175cm karena aku 173cm"
2021-01-03 11:51:01,1345699181306867715,RT @bl0ndebutterfly: @Artbaesel If you want to learn more about the “happy chemicals” and how to retrain your brain to produce them to esse…
2021-01-03 10:22:09,1345676818309779457,@tubirfess Ini duit pemerintah yg diambil tuyul apa duit warung depan gang?
