created_at,id_text,text
2021-03-04 12:58:32,1367459446629167105,@buaya_terbang_ Anytime Fer... Chat langsung kalau mau nanya juga boleh
2021-03-03 14:29:53,1367120047852818432,"@Iivetowin @hrdbacot Bener dah... Ini gak cuman kerja selesai, tapi ada added value 

Pemantauan ✅ 
Ngisi perut✅ 
Nambah relasi masyarakat✅"
2021-03-03 11:17:30,1367071631294689282,"@buaya_terbang_ Dan kita tahu Yesus taat sampai mati kan? Oleh karena itu Yesus  sebenarnya ""saved by work""

Lalu k… https://t.co/UhJjqjZRRz"
2021-03-03 11:13:41,1367070672103428100,"@buaya_terbang_ Itulah kenapa Yesus, secara ajaib, dikandung Maria, tapi gak lewat spermanya Yusuf. 
Dengan dikandu… https://t.co/O4YQJhOP9c"
2021-03-03 11:10:43,1367069923646730240,"@buaya_terbang_ Semua keturunan Adam itu berdosa karena berada di dalam Adam 
Aku agak sangsi dengan ucapan ini, ta… https://t.co/vdkubVMRjS"
2021-03-03 11:07:49,1367069194395656198,"@buaya_terbang_ Perbuatan gimana? Kita taat maka akan selamat, kalau tidak taat tidak selamat. 

Tapi ketika kita s… https://t.co/ZR4gTChPfm"
2021-03-03 11:05:51,1367068699253903360,"@buaya_terbang_ Iyaaaa~~~~ 
Dari awal penciptaan sebenarnya konsep keselamatan itu berdasarkan perbuatan"
2021-03-03 11:05:09,1367068522287747075,"@buaya_terbang_ Hmm aku gak tau jawabannya ini 🤔 

Artinya pengabaianku atau penolakanku terhadap suatu hal yng ber… https://t.co/tF5NX5pJsg"
2021-03-03 10:27:57,1367059160219541505,"@buaya_terbang_ Dari fakta ini, justru agak susah kalau ngomong bahwa creatures itu hasil dari non-existence atau n… https://t.co/xbFXx7aNFK"
2021-03-03 10:25:49,1367058625496158214,"@buaya_terbang_ Fun fact, creature punya yang namanya DNA, dan DNA itu menyimpan 'informasi'. 

Informasinya gak cu… https://t.co/Ax6ex5fXQT"
2021-03-03 10:22:44,1367057850069966851,"@buaya_terbang_ Suatu error bisa aja bikin wordmu ngetik sendiri garis2 itu, atau pas kamu kerja paper lalu kamu ti… https://t.co/wx4i5p3uky"
2021-03-03 10:19:50,1367057120198230021,"@buaya_terbang_ Kalau kita kembali ke awal,  Garis2 (dalam hal ini huruf, simbol dll) bisa tercipta oleh non-existe… https://t.co/j5fHYJvyHA"
2021-03-03 10:15:08,1367055936527822854,"@buaya_terbang_ Gapapa... Anytime Ferrr 
Aku juga senang ngomongin ginian 😂"
2021-03-03 10:14:45,1367055839761108994,"@buaya_terbang_ Tapi coba liat secara keseluruhan, titik itu adalah salah satu bagian kecil yang membentuk kalimat,… https://t.co/W8tZQI1YyP"
2021-03-03 10:13:45,1367055588606156802,"@buaya_terbang_ Oh kalau cm batu emang agak susah ngomongin soal keberadaan Tuhan secara langsung. 

Tapi menurutku… https://t.co/XhGInC3ugg"
2021-03-03 10:09:51,1367054607428382723,"@buaya_terbang_ Eksistensi Tuhan itu gak bergantung sama pengakuan siapapun. Gak usah Tuhan dulu deh, pake manusia… https://t.co/xVZc5zY0V8"
2021-03-03 10:06:38,1367053798036840449,@buaya_terbang_ Maksudku di atas tuh share pengalaman tu okay2 aja... Tapi gak bisa dijadikan dasar utama (atau bah… https://t.co/e8wTo3MVcK
2021-03-03 09:13:51,1367040513111597056,"@buaya_terbang_ Bukan berarti aku merendahkan pengalaman org2 itu, but to some extent, pengalaman seperti itu gak c… https://t.co/8J2pVAd5Uf"
2021-03-03 09:07:52,1367039006861529098,"@buaya_terbang_ Sangat bisa lah, pengalaman melihat Tuhan yang biasanya diklaim orang2 itu sifatnya subjektif, bisa… https://t.co/5HqNa4UMac"
2021-03-03 09:04:10,1367038076862619648,@buaya_terbang_ Di mana free willnya?
2021-03-03 09:03:58,1367038028540043267,"@buaya_terbang_ Itulah uniknya, Tuhan memberi kita free will. 

Maksudnya gimana? Segala 'bukti keberadaan Tuhan' y… https://t.co/RoZzayWOqk"
2021-03-03 08:58:54,1367036751596851200,"@buaya_terbang_ ...atau lebih ekstrimnya, aku bisa *tidak mengakui* keberadaanmu di saat yang sama aku expert menjelaskan papermu"
2021-03-03 08:57:44,1367036456405884929,"@buaya_terbang_ Btw, contoh sederhana soal 'bisa' menjelaskan tuh kaya begini: 

Misalnya kamu kirim Term papermu k… https://t.co/Cy1sH4arjF"
2021-03-03 08:54:26,1367035627032645632,@buaya_terbang_ Cuman ada 3 kemungkinan ultimat gimana dunia bermula. #1 Tuhan menciptakan dunia #2 dunia 'muncul'… https://t.co/TD2FaqM8y1
2021-03-03 08:51:40,1367034933026328580,"@buaya_terbang_ Benar... Tanpa adanya (maksudnya memasukkan premis) Tuhan, kita 'bisa' menjelaskan dunia(lebih tepa… https://t.co/qqECqvq1l6"
2021-03-03 08:44:08,1367033033925173251,"RT @assadahlah: Jadi guru = jadi administrator, jadi pengajar, jadi konselor, jadi pendengar, jadi video editor, jadi event organizer, jadi…"
2021-03-02 16:09:44,1366782787294928897,RT @itupanggilankuu: woooooow pas banget aku lagi terpukau sama kutipan dari drama she would never know dan akhirnya dpt penjelasannya dri…
2021-03-02 16:06:55,1366782076972716035,Suasana hati malam ini? Biasalah https://t.co/aSV4aO4L8R
2021-03-01 16:38:32,1366427647111143424,I am going to make myself better to deserve you
2021-03-01 15:17:24,1366407227918016512,"@buaya_terbang_ Keberadaan Tuhan tuh di luar komprehensinya kita... Jadi, perlu Tuhan sendiri yang menyatakan diri-… https://t.co/0JAmvhQvm8"
2021-03-01 15:10:02,1366405373704368131,"@hrdbacot Seperti biasa, gaji sisa 25% setelah gajian. 

Eh malam ini ada yang mau pinjam sebesar 25% itu :')"
2021-02-28 15:22:47,1366046196125470723,"And in the end, perbedaan asumsi ini bisa bikin pengambilan kesimpulan yang berbeda"
2021-02-28 15:13:26,1366043842135269376,"Asumsi ini banyak sih. Yang mendasar : 
Asal usul manusia (diciptakan atau dari binatang)
Tuhan (ada atau gak?) 
Aw… https://t.co/gXRZGYadII"
2021-02-28 15:10:03,1366042991073234944,Misalnya debatin soal apa aja hak perempuan. Yang satu punya asumsi semua manusia (laki&amp;perempuan) punya hak yang s… https://t.co/iEqn5wIxof
2021-02-28 15:06:26,1366042081563566080,Inilah yang membuat kadang omongan kita tuh gak nyambung atau gak nyampe ke orang lain. Karena asumsinya gak sama.… https://t.co/TVZpsoboYU
2021-02-28 15:03:10,1366041256686624771,Dan asumsi itu banyak macamnya. Bisa soal awal mula alam semesta (diciptakan Tuhan atau ada dengan sendirinya atau… https://t.co/4V93c38RO3
2021-02-28 15:00:57,1366040701398491136,"Asumsi ini cenderung susah untuk dibuktikan kebenaran realitanya,  tapi bisa dicek logis dan kesinambungannya terha… https://t.co/IrcukxVpPI"
2021-02-28 15:00:57,1366040699502665735,Asumsi atau belief itu adalah hal yang dipunya setiap manusia tanpa terkecuali. Asumsi inilah yang jadi base kita u… https://t.co/sJwCOYV3W6
2021-02-28 14:56:11,1366039501823488003,"Ngomongin soal sesuatu: 
Ngomongin topiknya cuman 10 menitan, menyamakan asumsinya biar nyambung 1 jam"
2021-02-26 18:57:52,1365375548688527360,"Terindikasi sandwich generation karena chain blunders. 

Daripada mengutuk, pertanyaan pentingnya adalah apakah ini… https://t.co/lJIT4jLe4j"
2021-02-26 16:26:04,1365337344451112964,"Bagimu, dia seharian penuhmu. 
Bagi dia, kamu hanya orang yang numpang lewat tadi pagi. 

Itulah relativisme pikiran"
2021-02-26 12:47:04,1365282233909567494,@joshuaekaharap Itu si Newton bisa nemuin Hukum Newton gara2 Study from Home karena wabah loh
2021-02-26 04:13:45,1365153053033205761,Bodo amat orang mau kata apa. Intinya saya mau dinotice :( @hrdbacot https://t.co/hTpY4wzlm0
2021-02-25 06:53:23,1364830837691150337,"@falla_adinda Aku cenderung setuju (dan sepemikiran) sama tweet masnya.. 
Tapi sarkasme realistis ini menyadarkan 

Mantap dah"
2021-02-25 02:30:39,1364764716938092545,@putristhoughts Hmm menarik🤔
2021-02-25 02:30:10,1364764595852730369,@TukangFotooo Bener hahaha selagi belum bnyak beban
2021-02-25 02:23:46,1364762984757661699,"@TukangFotooo Iya nih Chris... Kemaren juga ada yang nawarin, tinggal nyesuain waktu aja lagi"
2021-02-25 01:59:35,1364756901217492994,@putristhoughts Uhuhuhu: ')
2021-02-25 01:59:24,1364756851900833794,"@oksaeberly Leh ugha.... Nanti aku cari tahu jua dah

Selagi di Bndung ni Sa, seperti pembicaraan kemaren😂"
2021-02-24 14:35:46,1364584811516420096,"Belum kerja setahun, udah mikir gimana cara nambah income... 

Gini ya rasanya kalau mau biayain kuliah sendiri🤷‍♂️"
2021-02-24 06:50:13,1364467654094954498,"@Santaytapiparty @hrdbacot Ehhh sorryy ini nanya ssan atau tempat sih? Eheheheh 
Ini di Madam Lee KBBQ di Bandung"
2021-02-24 06:41:01,1364465336242761731,@Santaytapiparty @hrdbacot Biar tanggalny keliatan bang~
2021-02-24 05:44:48,1364451188284870659,@hrdbacot Gajian akhir bulan be like ~ https://t.co/XrIaFjAGp6
2021-02-24 01:17:05,1364383816098275330,@sihabiiiib @OomYahya DAERAH MANA YANG NOMOR 1 DAN 3 DIPOTONG TERPISAH?!?!?!?
2021-02-23 11:09:44,1364170573211783168,"@hrdbacot asyik banget dah usernamenya tiap hari. 
Saya request H+2 pake ""Merelakan kepergianmu"" yaaa"
2021-02-23 08:50:20,1364135490815844353,"Yang pertama, sedang melakukan sesuatu yang gak pernah dilakukan. Real life malah ditawarin (picture)
Yang kedua, k… https://t.co/vUWSdiSQui"
2021-02-23 08:50:19,1364135488899059718,"Interestingly, Jumat kemaren mimpi dua kali (tidur, bangun, tidur lagi) dan kedua mimpinya relate sama kejadian nya… https://t.co/OggRJFBOeY"
2021-02-23 03:27:25,1364054227648086016,I don't love you. I love pdf
2021-02-22 15:07:31,1363868027557609472,"@Stephanindya Cewek itu... Tapi aku juga baru keinget, pas dielus pipinya kok ini anak jadi kucing?"
2021-02-22 13:47:36,1363847912971673607,Caranya? Mungkin dipengaruhi modenya https://t.co/QXB4uFfHzd
2021-02-22 13:44:31,1363847139898531842,One of my traits: Unexpectedly and unknowingly become close to toddler https://t.co/UuzFUarRRR
2021-02-22 13:43:11,1363846803834040325,@Stephanindya Ini anaknya temennya kak Nila hahaha
2021-02-22 13:40:12,1363846050272874500,@Stephanindya Aku juga gak mau kalah ah https://t.co/5ix3SAMlgj
2021-02-21 14:25:12,1363494987300626434,RT @willapradja: @yamikillua Nah kan enak backsoundnya https://t.co/TPSWzPsde9
2021-02-21 14:25:05,1363494959119179777,@willapradja @yamikillua The original video was already epic. This one is much more😂🤣🤣😂🤣🤣
2021-02-20 16:20:57,1363161731392970758,Baru kali ini main bareng2 temen dan sampe final MCL😁. Lebih seru dan sengit battlenya daripada solo
2021-02-20 12:23:05,1363101868210016263,"RT @Skywalker__D: @almaglav Ah yes when u hug someone your heart will magically teleport out of your rib cage 
Be warned this could cause d…"
2021-02-20 12:22:14,1363101654485061634,RT @__ariieee: @almaglav It be more like: https://t.co/JfOgdSqBC2
2021-02-19 16:39:25,1362803991885746184,"A mindblowing fact: pertarungan character lvl max vs lvl max itu sama aja kaya lvl 1 vs lvl1

Cuman lebih lama🤣"
2021-02-19 13:28:56,1362756053348192256,"RT @jiemiardian: Progress kecil atau besar tetap progress, hargai perkembanganmu ya.

Nggak perlu bandingin dengan progress orang lain. Ray…"
2021-02-19 13:28:49,1362756023262474241,"@jiemiardian Passs banget kemaren baru dibicarain
Satu suar
Dua lenan
Silahkan didengar 
Jika berkenan 😋✌️ 
https://t.co/IyNHlkhZpo"
2021-02-19 03:05:35,1362599181882302467,"Soal googlingnya sih gapapa, dan tetap kutunggu. 
But, HEYYYY, did you, at least, look at the screen?"
2021-02-19 03:04:28,1362598900960432128,"Salah satu yang kadang bikin sedih itu saat aku nanya ke students soal suatu hal, lalu dia bilang ""wait"" untuk goog… https://t.co/GG3kQU8hec"
2021-02-18 14:14:56,1362405242432856072,"@assadahlah Emmmm.. Iya ya
Misused memenya"
2021-02-18 11:52:17,1362369343854575617,Gonna drop this here https://t.co/fBwSOfKOkn
2021-02-18 05:14:12,1362269160852480000,RT @Heri_Horeh: Celetukan yang akan terus terdengar sampe hari kiamat hhahaha https://t.co/o7mmnUvbID
2021-02-18 05:12:27,1362268722329624576,@ditaabokk Nderrr
2021-02-17 08:38:06,1361958088652189708,@benkkkkkkk @hrdbacot Oh iya pntesss jadi agak rancu gitu ya siapa yang ngomong😂
2021-02-17 08:04:54,1361949729832136708,"@benkkkkkkk @hrdbacot Maaf bang... Bukannya Armin yang ngomong gitu? 

Ya tapi bener sih... Harus ada yng dikorbnka… https://t.co/pkfVq5BjvO"
2021-02-17 02:15:15,1361861738694500352,"Mau aja aku balas : ""ini gajiku aja kebanyakan, bingung abisinnya gimana"" tapi aku kan gak suka flexing secara langsung 😌"
2021-02-17 02:14:21,1361861514244747265,"Pernah ditawarin gitu sama temen (kita jadi deket selama pandemi), udah curiga karena dia emang join MLM gitu kan… https://t.co/wGt0yik6cx"
2021-02-16 09:40:55,1361611507117617158,"@hrdbacot Oh kayak ngedate ya.. Walaupun asyik dan ternyata cocok, eh ortu gak setuju (bahkan dengan alasan yang gak jelas), ya gak jdi🤣"
