created_at,id_text,text
2021-03-19 05:16:37,1372779017154142214,"Pas baca ini kaya keinget sesuatu, tapi lupa.. https://t.co/JwB1UUWnR2"
2021-03-19 04:53:43,1372773254440439812,"RT @IchaVarma: the fintech :
Our fintech payment product disrupts all existing financial systems.

Also the fintech : https://t.co/dB87YgMK…"
2021-03-19 04:37:34,1372769190965219332,RT @ZOO_FESS: Ga ada akhlak zoo https://t.co/ASn65wOdmO
2021-03-19 04:11:53,1372762726162833413,"Ke gep sama mama ngakak sendirian, tiba2 ditepuk tanganin dongg"
2021-03-18 13:07:54,1372535232528707584,"@usersdinda Kucing ku pulang bukannya ngasih duit, malah ngasih tikus dan aneka sampah lainnya:)"
2021-03-17 02:58:13,1372019410559332355,@riantiueo Tttapi punya pacar koreaaa berarti mau yaa ehe
2021-03-16 13:01:13,1371808776160878597,"@yhajangan Tukeran akun sini, ehh pas order salah alamat wkkw"
2021-03-16 12:57:15,1371807776863776773,"@yhajangan U buka jasa order aja pi, w lebih rela ngasih lebih ke lu😂😂"
2021-03-16 12:06:50,1371795089547165701,Kalo ditutup mukanya
2021-03-16 12:05:49,1371794831580655622,Wkwkw tp sesungguhnya badan dia jga bagus https://t.co/V1XxmXX5OK
2021-03-16 12:02:55,1371794103088812032,@usersdinda Mama aku mau ikut juga dong😭😭
2021-03-16 04:39:21,1371682477203361794,"@anbarrizki Wkwkw banyak taster food emg dikelas, pasti bunda masaknya sengaja banyak + nasinya dipadetin. Soalnya… https://t.co/TxSz9fxK2l"
2021-03-16 02:36:49,1371651637312245761,RT @xximbecile: https://t.co/4kFsvK79En
2021-03-16 02:12:01,1371645398947786752,RT @sakhansaaa: Benci banget ada di posisi ini 🙂 https://t.co/av0c9Vrt5i
2021-03-16 02:10:17,1371644960047427584,"dari jaman SMP setiap keluarin bekel pasti langsung diserbu, apalagi klo bawa pke rantang.. makin bahagia mereka di… https://t.co/FM7wGUKNFY"
2021-03-15 08:03:07,1371371365438160896,RT @BSatriantoro: @hrdbacot The best! https://t.co/BkjIKv8YVU
2021-03-15 02:49:05,1371292339130404866,Fix bgt ini puasa bolong awal buntut
2021-03-15 01:34:50,1371273651132112901,@mellifluousnad @ekiharis Tuh yg ngeblur deket pintu wkkwkw
2021-03-14 13:45:37,1371095172713357313,RT @robby_karman: Yeah.... Wkwkwkwk https://t.co/a8qTJgVI7Y
2021-03-14 09:41:38,1371033773903507465,@milkywaybb_ Punten tdk membuka jasa shaum🙏
2021-03-14 09:25:27,1371029699778863109,"@imtenri @ezash Gimana neh pasukan oren, sama2 anak perusahaannya, tp gaji sebulan ga sampe setengahnya 😂 @dhiyaqyana @nadilarzk"
2021-03-14 08:48:00,1371020273596600324,@milkywaybb_ Its to late...
2021-03-14 08:11:54,1371011190134960128,@ekiharis @mellifluousnad Eh sumpah lupa bgt foto kita kmrn team paskib! Bisa dicollage gini https://t.co/QOLgqV0Axo
2021-03-14 06:37:54,1370987532058435586,Ketemu dongg video nya @mellifluousnad 😭 https://t.co/RrfHSmDDra
2021-03-14 06:32:53,1370986272953565186,@txtdaripelajar Gue inget nadilak klo begini wkwkkwkw
2021-03-14 06:15:55,1370982003793793024,@yhajangan 😒😒
2021-03-14 06:14:21,1370981607713087490,@riantiueo Kyaaa nitip ka andri!!!
2021-03-14 06:12:39,1370981181534072837,Telfonan terpaling bikin dagdigdug
2021-03-14 06:11:59,1370981011350155264,@yhajangan Mauu gendonggg
2021-03-12 12:45:16,1370355210137137153,Kenapa punya kucing semuanya hobby gigit jempol kaki😡
2021-03-12 12:43:43,1370354817357410311,Wkkwkw iyaa jugaa ya https://t.co/9Yhz6M33BT
2021-03-11 06:43:19,1369901734697467904,@txtdarigajelas Ini pasti yg kirim menfess pia @yhajangan
2021-03-08 13:06:54,1368911100243103747,@riantiueo Allah SWT
2021-03-07 12:44:39,1368543113195716609,Tapiku syenangg
2021-03-07 12:43:32,1368542835134316544,"Seharian haha hihi, sampe rumah berasa rentek juga euy"
2021-03-06 11:46:47,1368166163373584392,Sabtuku cepat sekali berlalu
2021-03-06 02:17:55,1368023003599048705,"Gokill, ga ada omongan apa2 tbtb maen fogging rumah wae https://t.co/gGiYYQTgJK"
2021-03-03 03:37:07,1366955769866854403,@riantiueo @shabillalalala @pemaingundu Udahh ketemu guys! Hehhe makasihh yaa
2021-03-03 02:20:36,1366936515834650628,@riantiueo @shabillalalala @pemaingundu Gatauuu dari subuh ga ada:( takut bgt diambil orang deh
2021-03-03 01:35:15,1366925101929689091,"@shabillalalala @riantiueo @pemaingundu klo kalian liat kucing ini, pke kalung hitam ada lonceng kecilnya, tolong k… https://t.co/o0IrG46EmT"
2021-03-02 07:32:46,1366652686452461570,YaAllah berikan hamba kesabaran
2021-03-02 07:31:54,1366652469594365952,"""Za""
*gadibales*
""Za""
""P""
""P""
Giliran dibales ""yaa kenapa""
""Ga jadi""

@+7jsuiw72+#((+28jqu"
2021-03-02 07:30:25,1366652094942306305,"Dan buat org2 yg mau gue bales juga chat nya, plis bgt jangan cmn panggil nama. Lu langsung aja ngmg tujuan chatnya tuh apaa?!!"
2021-03-02 07:29:19,1366651818500001798,"Kalau temen deket mending deh, ini vcall terus, pas ditanya dichat ga direspon, malah vcall lagi. Yatuhan"
2021-03-02 07:26:52,1366651200687415298,"Jujur paling gasuka divcall tiba2, apalagi ga ada aba2 chat sebelumnya, perihal tujuan call itu apa"
2021-03-01 15:21:43,1366408315010355201,Gabisa aku tuh liat ekspresi kmu begini nak💔 https://t.co/2bQBrx3uo9
2021-03-01 09:12:34,1366315413378797568,RT @majelismeyong: pov kamu jadi royal canin https://t.co/EcO9DhSFM9
2021-03-01 09:05:06,1366313535622422530,RT @_Glintofsilver: 🤣🤣🤣 https://t.co/e6Q4aU8Rt0
2021-02-28 08:28:01,1365941815493337092,@riantiueo Eww gasuka gelaay
2021-02-28 04:02:22,1365874964658749441,RT @ulat_bulu_bulu: Berkongsi rezeki. https://t.co/lNndSIbJdw
2021-02-28 04:00:56,1365874600509251586,Berenang pasti enak banget
2021-02-27 01:26:04,1365473242102702080,"@dzialrey Aduu sama pisan ini mah, skrng bgt gi ngerasain"
2021-02-23 02:58:58,1364047067849453569,Hahh gilaa emang nih babi wkwk
2021-02-23 02:16:54,1364036480964861952,RT @ShouldHaveCat: https://t.co/s7sMweGuoS
2021-02-22 16:29:39,1363888697603624962,RT @ShouldHaveCat: https://t.co/WMPob2AJUo
2021-02-22 14:17:53,1363855535531982849,Pake acara mati lampu jam segini
2021-02-21 08:33:01,1363406358482051072,"RT @AnimalsWorId: ""My cat keeps sitting like this and it makes me so uncomfortable."" https://t.co/tgMeXY1p9h"
2021-02-21 07:53:01,1363396293062660103,RT @rachelvennya23: Terlalu menormalisasikan yg kaga normal deh w
2021-02-20 17:21:58,1363177084152020996,@nadilarzk Pi besdayyyyy nai!!!🎈🎂🍰🐙🦀
2021-02-20 16:19:20,1363161324595732486,Teman malam minggu acu🐹 https://t.co/6Rrlc08naI
2021-02-19 07:50:17,1362670827422949377,RT @handokotjung: Kasta di dalam kaleng biskuit Khong Guan. https://t.co/Nkuf4QhdDp
2021-02-16 13:46:42,1361673360116117507,@monicahertaa iniiiii kayaa kesetrum sampe ujung kaki gasih kak😭 get well soon kak monic dan kak hesty!! Ayooo cepatt sembuhhhhh😘😘
2021-02-16 04:25:02,1361532014034214915,RT @PetsArts: https://t.co/zhXckjZFM5
2021-02-16 04:19:47,1361530691922497539,RT @Abeyrius: macam tengok kdrama 😅 https://t.co/dQrCa0jHXu
2021-02-16 03:37:47,1361520121110437890,Wooouoo https://t.co/GlLxcRVvmG
2021-02-16 03:35:33,1361519559493054473,RT @majelismeyong: mood https://t.co/SladwI7Nyt
2021-02-16 03:16:54,1361514866326921216,Tdkmudutkberinteraksidgnorgorg
2021-02-14 11:22:42,1360912344990158848,@nadilarzk Aq siapp nunggu kmu ultah xixixii
2021-02-14 11:22:03,1360912184482562052,@yhajangan Panggil aku qaqa
2021-02-14 11:21:43,1360912099199774721,@riantiueo Nanti aku sampein ke mama atas usaha dan kerja kerasnya
2021-02-14 10:06:58,1360893288870342659,@riantiueo Mo ngucapin selamat hari jadi y
2021-02-14 10:02:40,1360892205242617857,@riantiueo ✍ https://t.co/ntbsL955G7
2021-02-14 09:55:38,1360890433509888004,@yhajangan Aaaaaa lucuuuu!!! Selamat aunty
2021-02-06 07:04:39,1357948304248700928,RT @pantungalimar: Patah hati terberat adalah ketika orang tua semakin menua dan kita belum bisa membahagiakan nya.❤️🙏🏻 https://t.co/dTogUc…
2021-02-05 02:59:34,1357524238811373568,@shabuuri https://t.co/3eJWYg7oSz
2021-02-03 12:19:22,1356940339223830529,@dhiyaqyana Keliyep bgt gasadar:(
2021-02-03 12:17:12,1356939795746840578,@yhajangan Mimpi mam ikan:(
2021-02-03 09:16:10,1356894238089367553,"Enaknya ga sengaja tidur beberapa menit, walaupun kebangun karna kaget keselek tulang ikan"
2021-02-03 01:00:36,1356769521701277696,"RT @lenarios27: nobody:

mfs with clear cases: https://t.co/rKxx44RjFv"
2021-01-31 09:49:52,1355815553462530050,RT @DATBITCHCHER777: This is the most accurate shit ever LMAO the COUGH 😭😭😭 https://t.co/uEmRTQXuRj
2021-01-31 09:00:54,1355803230366654469,@yhajangan Selamatttt piaaakkk
2021-01-30 06:00:00,1355395319165382660,"Bisa-bisanya dia masih ketawa, gue mah dah ngamuk:( tp ujung2nya gue yg minta maap🙏 https://t.co/LZfLHHvQg6"
2021-01-30 05:16:59,1355384491091496960,@yhajangan Pake kacamata item besok
2021-01-30 03:59:10,1355364909316415490,@yhajangan Asik wisuda maksudnya ekkwwkw
2021-01-30 03:52:59,1355363352738861059,@yhajangan Asyiquee✨
2021-01-30 03:52:26,1355363215811592195,Depok rasa lembang🤧
2021-01-28 14:40:35,1354801552167374854,"RT @anggaschr: Sumpah ganyangka, punya cita-cita ga nanggung2. 😂😂
https://t.co/NiEKgIBeqS"
2021-01-28 13:24:22,1354782371703209985,RT @lowkiemma: WHEN THE WRONG SONG COMES ON https://t.co/KyMELhXwVE
2021-01-28 13:04:53,1354777466091364353,"@qwertyuiopbil @uchihaha_ Ada mba, barang2 baru dimasukin di @clo.byzha dijamin trusted kokk😊"
2021-01-27 11:19:31,1354388561844293632,@lilaccountz Favv!!
2021-01-27 10:52:48,1354381841898172420,"@uchihaha_ Mantabbb

Nitip jualan yaaa xixixi
Barang ori semua ✨ https://t.co/RarimFZlCM"
2021-01-27 07:54:47,1354337040385495042,RT @HausofHilton: Buying for loved ones     Buying for self https://t.co/uF3oXuP5ou
2021-01-27 04:40:59,1354288269177970690,Bisa2nya kepikiran kabar lucinta luna
2021-01-26 13:25:52,1354057974105346048,Gabosen w ulang2 terus biar capek https://t.co/QODDQdRexV
2021-01-25 11:30:04,1353666443850653697,RT @sakhansaaa: Nyoba medley 2 lagu kerispatih yg paling aku sukaaa heheheheh https://t.co/R0GnKKFecg
2021-01-24 14:37:30,1353351222955106307,"@riantiueo @subtanyarl Salah, Bisa2nya muncul pas awal buka twt"
2021-01-24 13:49:46,1353339211521224704,@riantiueo @subtanyarl Bisa2nya lewat tl gue...
2021-01-22 11:02:44,1352572398638260226,"RT @utaeeeeee: pengen jadi orang pendiem, diem diem beli rumah, diem diem beli mobil, diem diem beli gadget baru, diem diem beli baju brand…"
2021-01-22 10:47:12,1352568492705288192,"@egadrew_ Kak aku ada nihh foundi fit me shade 220, masih segel dan ori. Bisa DM aku klo mau ya"
2021-01-22 03:06:41,1352452596607246337,@dncct Awww berkumis tipis dan tidak kotakkk!!
2021-01-20 14:41:28,1351902671892987905,@nadilarzk https://t.co/TrzYRPVgQb
